Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.038087499999999996,0.045881500000000006,0.212275,0.47819,0.1347525,0.218885,0.042028,0.095937,0.0409,0.042106,0.041012,0.04210200000000001,0.04076775,0.04249075000000001
0.038959,0.044992500000000005,0.11007524999999999,0.5513300000000001,0.137965,0.35476500000000005,0.052321,0.0883739999999999,0.039468,0.042244,0.037972,0.04104825,0.03754225,0.03996725
0.036296999999999996,0.038959499999999994,0.0358955,0.33092,0.03503375,0.0478975,0.0324,0.033498,0.0316339999999999,0.0323279999999999,0.03127525,0.0321715,0.03129125,0.03222099999999997
0.028732,0.034932,0.030697500000000003,0.037914,0.2796725,0.6161749999999999,0.030166,0.10872,0.027713,0.028692,0.027707250000000003,0.029007250000000002,0.027346250000000003,0.24200249999999998
0.0314005,0.044229000000000004,0.0364665,0.03948775,0.0344425,0.03573424999999997,0.031907,0.032991,0.030605,0.0318209999999999,0.030131,0.03190925,0.03225275,0.03376425
0.027304500000000002,0.027902000000000003,0.027434,0.028659749999999998,0.027386999999999998,0.027865,0.027071,0.027709,0.026975,0.02754,0.02697025,0.027589000000000002,0.027186250000000002,0.027866250000000002
0.036236000000000004,0.0375285,0.037794,0.3836425,0.03688175,0.039171,0.035181,0.039768,0.036057,0.037325,0.03628125,0.03741775,0.03604425,0.03748875
0.037205,0.038836,0.0494205,0.28873,0.038519000000000005,0.042266,0.036182,0.038462,0.035618,0.037136,0.0355665,0.036938,0.035408,0.037004499999999996
0.028198,0.029414,0.028752,0.14676,0.08612650000000001,0.27929,0.03092,0.03802,0.027614,0.03358,0.02786525,0.0337745,0.027353500000000003,0.0325505
0.023231500000000002,0.025481,0.022942,0.0248335,0.0225885,0.0228905,0.022269,0.02258,0.02222,0.022483,0.02254925,0.041644,0.0221555,0.022487749999999997
0.0195285,0.021033,0.02016875,0.055100750000000004,0.035967250000000006,0.06607974999999999,0.019057,0.019787,0.018513,0.019017,0.018508499999999997,0.018756500000000002,0.018896000000000003,0.01928525
0.036989999999999995,0.11036499999999999,0.035367499999999975,0.0412165,0.02872375,0.030924749999999997,0.027095,0.027771,0.026949,0.02749,0.026218,0.026555500000000003,0.02593625,0.02631975
0.042479,0.045041,0.04086075,0.0423235,0.0411795,0.11099875000000001,0.038653,0.040184,0.038049,0.039437,0.03714225,0.03816725,0.036113,0.037292000000000006
0.0348735,0.0414665,0.032065,0.3009225,0.242775,0.4067925,0.043829,0.052371,0.036968,0.039679,0.0352265,0.0364865,0.035137999999999996,0.036225999999999994
0.0364215,0.09517049999999999,0.0360435,0.04362025,0.031358750000000005,0.13390749999999998,0.033181,0.049767,0.044649,0.0734289999999999,0.0289385,0.03257425,0.02687325,0.02792475
0.03510449999999995,0.0377995,0.035568499999999996,0.03766825,0.04613975000000001,0.37219499999999994,0.037062,0.039408,0.037001,0.038344,0.037064,0.038301749999999996,0.035421,0.038313999999999994
0.0266115,0.0309365,0.030289250000000004,0.3250725,0.30815250000000005,0.47097,0.032215,0.11438,0.0293,0.031428,0.0301475,0.03206524999999992,0.031311,0.037711
0.0260175,0.035555,0.042038,0.1039525,0.027612249999999998,0.02989025,0.025203,0.026391,0.025027,0.12513,0.027200750000000003,0.030019999999999998,0.026201000000000002,0.03027925
0.034825999999999996,0.04665,0.03505524999999993,0.038453749999999995,0.0371545,0.10228974999999997,0.03058,0.03145,0.030401,0.030662,0.03031275,0.030649999999999997,0.02929275,0.030972
0.01729399999999995,0.0174445,0.0174015,0.017847499999999926,0.017328999999999928,0.017680249999999998,0.017144,0.017363,0.017324,0.017433,0.01734925,0.017473250000000003,0.0173605,0.017609
0.025870999999999998,0.07208599999999996,0.04010375,0.0723927499999999,0.025723,0.02718175,0.023586,0.024507,0.023552,0.023692,0.02348575,0.0236725,0.0234545,0.023799
0.036097,0.037497,0.03646775,0.0377735,0.037887,0.042831499999999995,0.036485,0.04052,0.034764,0.035634,0.034672499999999974,0.035559999999999994,0.03654925,0.07742899999999997
0.026448,0.03007,0.026181000000000003,0.026765499999999998,0.0739445,0.11984749999999997,0.027606,0.028975,0.027371,0.027726,0.027415000000000002,0.02778875,0.02632725,0.0272245
0.027730499999999998,0.02817,0.0277215,0.028172250000000003,0.027562999999999997,0.028096250000000003,0.027537,0.027964,0.02738,0.027931,0.02726925,0.027579,0.027243,0.0276345
0.0309275,0.045131500000000005,0.0319605,0.033499,0.03155475,0.0331665,0.031251,0.032623,0.030887,0.032186,0.030409250000000002,0.0319845,0.030419,0.031836249999999996
0.033798,0.038481,0.11925249999999998,0.274895,0.10937,0.1728775,0.060347,0.13296,0.03561,0.037084,0.03563524999999999,0.037309249999999995,0.035201750000000004,0.0370215
0.0238825,0.0276705,0.02508825,0.025957749999999998,0.17671499999999998,0.274315,0.023717,0.032994,0.022585,0.023424,0.022536499999999998,0.0233115,0.0225255,0.023376
0.015721,0.024696,0.015653749999999998,0.01579525,0.015609499999999974,0.015744,0.015632,0.015762,0.015615,0.015761,0.01566275,0.015789749999999998,0.01569075,0.015837
0.025488,0.052282499999999996,0.027716750000000002,0.03036875,0.025644499999999997,0.027208500000000004,0.024777,0.025254,0.024725,0.024987,0.024654000000000002,0.024992,0.02468575,0.02497575
0.03195549999999995,0.036861,0.1460424999999999,0.32202,0.1199375,0.154615,0.033394,0.086104,0.031207,0.032019,0.03145425,0.03226325,0.03158025,0.03268825
0.028177,0.0290035,0.028125500000000005,0.029082,0.02900775,0.0771,0.030751,0.0321959999999999,0.030232,0.031121,0.03070225,0.0316935,0.031542,0.04106875
0.027391,0.029426,0.02836075,0.11900825,0.199785,0.3147725,0.044581,0.16019,0.029721,0.032893,0.028273,0.029020249999999925,0.026647499999999998,0.02720525
0.0259635,0.0270645,0.02715975,0.29258,0.04639025,0.380315,0.027055,0.02872,0.025965,0.026903,0.026230499999999997,0.026869,0.02643425,0.02728225
0.032355999999999996,0.033453,0.036202000000000005,0.08038025,0.042700999999999996,0.056708999999999975,0.035576,0.039063,0.033667,0.0359639999999999,0.0331795,0.034804,0.032369499999999995,0.03398775
0.022906,0.0231375,0.023070249999999997,0.02563625,0.023129749999999998,0.02337125,0.023282,0.023631,0.023302,0.023569,0.0231335,0.02330625,0.02301825,0.02327725
0.03310399999999995,0.036451,0.03348325,0.4957775,0.069676,0.08682299999999993,0.043282,0.090628,0.038929,0.041057,0.03869475,0.039753,0.038869,0.04030725
0.0211225,0.0213915,0.0212435,0.024499,0.021307,0.02168275,0.021189,0.021759,0.021138,0.021362,0.0211255,0.021392750000000002,0.0211195,0.02135675
0.015527499999999951,0.028658,0.014977,0.015141,0.01508475,0.015275249999999975,0.014743,0.015108,0.014738,0.014866,0.014745250000000001,0.015137499999999976,0.0147805,0.015082499999999926
