Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.0281755,0.0298035,0.030839500000000002,0.08022225,0.03048575,0.034179,0.032396,0.038983,0.032511,0.035157,0.0365545,0.0405645,0.029824249999999997,0.031934000000000004
0.0329155,0.0356975,0.060207,0.06437899999999999,0.05332649999999998,0.2093225,0.030556,0.032997,0.030127,0.031428,0.03129325,0.044997499999999996,0.0467605,0.06596025
0.031407000000000004,0.038836499999999996,0.033934,0.16707,0.03431075,0.0384515,0.032376,0.034317,0.031267,0.038389,0.028461,0.03079625,0.03151175,0.037657249999999996
0.032009499999999996,0.052199,0.048010750000000005,0.26397000000000004,0.06511425,0.2373625,0.0335279999999999,0.037517,0.032057,0.033154,0.0314315,0.03207825,0.031354249999999924,0.03430199999999992
0.023761,0.074744,0.025506249999999998,0.02807825,0.02346425,0.02435275,0.02099,0.022221,0.02043,0.020811,0.02031375,0.020698,0.020404,0.020855000000000002
0.037525,0.0858154999999999,0.0339495,0.034651249999999974,0.03240799999999998,0.14705000000000001,0.036583,0.058911,0.03159,0.032631,0.031108,0.031649250000000004,0.04011775,0.140415
0.0292865,0.037351999999999996,0.02993325,0.0337255,0.02949125,0.08152124999999992,0.031883,0.041855,0.029555,0.031195,0.02913325,0.030395,0.029278250000000002,0.030823000000000003
0.0242915,0.0248125,0.02399225,0.10468925000000001,0.0314185,0.0393545,0.029839,0.030619,0.033857,0.036794,0.03285725,0.03379574999999992,0.02885175,0.0308045
0.022528,0.030173,0.024818,0.0271335,0.06739074999999997,0.2340275,0.029654,0.031108,0.029107,0.030229,0.028756499999999997,0.030066,0.02698525,0.02827975
0.0297085,0.0335895,0.02915625,0.03057825,0.02986375,0.10014825,0.032909,0.070562,0.031006,0.1051599999999999,0.0646945,0.09049650000000001,0.033913,0.0370865
0.027233,0.06381300000000001,0.02537425,0.02684275,0.024549750000000002,0.1983,0.026173,0.032346,0.02464,0.026468,0.02528425,0.15008,0.02417375,0.0336095
0.031716,0.035111500000000004,0.03183775,0.034376500000000004,0.0327,0.0348295,0.031343,0.0340209999999999,0.037589,0.044031,0.03451425,0.03593925,0.035169,0.042577250000000004
0.025511,0.026144,0.025529,0.026554499999999998,0.02620425,0.03002925,0.025647,0.026738,0.025547,0.026305,0.0263825,0.027973249999999998,0.025631249999999998,0.026236
0.034641,0.035940499999999945,0.036150249999999995,0.1948125,0.04575375,0.21608750000000002,0.036371,0.038489,0.035836,0.037676,0.03592475,0.03806949999999999,0.034027999999999996,0.036968749999999995
0.0208455,0.0211675,0.020711999999999998,0.0211985,0.020827250000000002,0.1782675,0.031563,0.063564,0.028238,0.031001,0.02136075,0.02183575,0.02714575,0.12096
0.027385,0.0305825,0.02654625,0.02865225,0.02704975,0.028607999999999974,0.026721,0.027812,0.026782,0.027615,0.026637,0.0274715,0.02661875,0.027549999999999998
0.030024000000000002,0.032454,0.03014825,0.12846,0.038645,0.18085250000000003,0.0302,0.04758,0.02776,0.033372,0.027877500000000003,0.1367625,0.02967025,0.031152
0.0274495,0.0304795,0.02697675,0.028382,0.026662250000000002,0.0283775,0.026965,0.02847,0.02683,0.028406,0.026915750000000002,0.028251750000000003,0.02747575,0.0291425
0.024787999999999998,0.0263315,0.02874775,0.044756000000000004,0.03416675,0.1298317499999999,0.029343,0.033051,0.027292,0.031253,0.026867,0.04208774999999999,0.02319875,0.024320750000000002
0.021193,0.022324999999999998,0.021033750000000004,0.022231,0.029011750000000003,0.09012524999999998,0.021948,0.023808,0.021536,0.02344,0.020856500000000004,0.022470749999999998,0.02155175,0.023494
0.030869,0.0399395,0.029878250000000002,0.0310015,0.029499749999999998,0.03097325,0.031818,0.035129,0.030648,0.041143,0.028597749999999998,0.029604000000000002,0.02992775,0.032878500000000005
0.030169500000000002,0.0528345,0.0295155,0.03085525,0.0290785,0.029645499999999998,0.029825,0.06293,0.028752,0.035041,0.02645875,0.0270715,0.02922425,0.03963
0.0217205,0.0221325,0.02196825,0.023305999999999997,0.02206975,0.02310725,0.021686,0.022139,0.021805,0.0316829999999999,0.02156675,0.0218105,0.02159925,0.024090000000000004
0.030778,0.031725500000000004,0.03128075,0.0323545,0.031128,0.03220775,0.030863,0.032081,0.031021,0.032081,0.031256,0.03226925,0.031384499999999996,0.0325285
0.028475,0.03536,0.02631675,0.02880025,0.026393,0.06322225,0.03071,0.036832,0.024877,0.057183,0.02275775,0.0231375,0.0225915,0.026816999999999997
0.027811000000000002,0.11518499999999995,0.0251785,0.1236425,0.0501235,0.29183749999999997,0.021986,0.029276,0.021508,0.022176,0.027062000000000003,0.03975175,0.02270525,0.034692
0.028213500000000002,0.0311635,0.030453249999999998,0.29616,0.064106,0.10173874999999999,0.027247,0.030599,0.027306,0.032058,0.025895999999999995,0.02651325,0.0262325,0.0360985
0.033964,0.03535199999999995,0.04545025,0.15736250000000002,0.036972000000000005,0.0418385,0.033744,0.034595,0.033866,0.035134,0.03358975,0.03463125,0.03501424999999992,0.039002
0.032227500000000006,0.058494000000000004,0.02975075,0.030342249999999998,0.02934425,0.031449,0.029619,0.049199,0.028279,0.030014,0.028248,0.2376275,0.02937175,0.0360675
0.030976999999999998,0.0340165,0.03005,0.03150525,0.034294,0.040132,0.029725,0.030749,0.028968,0.030515,0.02917,0.030904,0.029026999999999997,0.030602249999999998
0.013566,0.0190695,0.0135685,0.013728500000000001,0.0168175,0.019012,0.013344,0.013447,0.013324,0.013421,0.013317749999999975,0.013413999999999999,0.013165749999999924,0.013316
0.02837,0.029388499999999998,0.02846075,0.0296555,0.02834275,0.029113,0.028238,0.029198,0.02817,0.029244,0.028268,0.029228499999999998,0.028470250000000002,0.02953075
0.028698500000000002,0.0302885,0.02861075,0.0291115,0.029034749999999998,0.09303824999999999,0.032806,0.045685,0.029628,0.031008,0.028337499999999998,0.02906625,0.031094250000000004,0.03360874999999999
0.0304075,0.032100000000000004,0.0305845,0.039113749999999996,0.03468899999999998,0.041077,0.03237,0.043416,0.030469,0.032069,0.029937500000000002,0.0315425,0.02989125,0.031316250000000004
0.018826,0.029016,0.01751225,0.01769325,0.01723575,0.017531249999999998,0.017125,0.01729,0.017147,0.030884,0.017599749999999924,0.01871775,0.018672750000000002,0.040197
