Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.0301955,0.041681,0.033416749999999995,0.04054125,0.03841875,0.245545,0.031715,0.033009,0.031838,0.033179,0.03208325,0.033885,0.03121225,0.032271999999999974
0.025371,0.026534000000000002,0.055153,0.1026515,0.05990974999999998,0.3174525,0.025601,0.030601,0.02393,0.025236,0.023644000000000002,0.024857999999999998,0.02330575,0.0249785
0.029946,0.03564,0.036859,0.44658749999999997,0.055409749999999994,0.32909749999999993,0.02805,0.031814,0.026891,0.030521,0.027763000000000003,0.030891500000000002,0.0286465,0.032287499999999976
0.023746999999999997,0.0751835,0.0209665,0.0268575,0.020642,0.026610500000000002,0.019742,0.020312,0.019549,0.019689,0.01958125,0.01975325,0.01949575,0.019708499999999997
0.021943499999999998,0.0366765,0.024086,0.04663225,0.02560825,0.051595499999999996,0.023007,0.025101,0.022263,0.024492,0.02249125,0.024007749999999998,0.022092000000000004,0.024436
0.029307,0.0443105,0.034013749999999995,0.41342999999999996,0.036409000000000004,0.07484049999999992,0.03171,0.032902,0.032541,0.033413,0.032398999999999976,0.033547,0.029908,0.037542500000000006
0.03342,0.049239000000000005,0.0843945,0.27661,0.06998475,0.08534124999999998,0.03294,0.0772019999999999,0.027622,0.029012,0.027496,0.0289935,0.02764425,0.029122000000000002
0.028810000000000002,0.038473,0.041730249999999997,0.1416425,0.08193349999999998,0.1225425,0.025536,0.056329,0.023319,0.023753,0.023138,0.023505750000000002,0.02315275,0.02350775
0.023105,0.02554,0.025969000000000002,0.038566750000000004,0.023400499999999998,0.0242565,0.023222,0.023714,0.022955,0.023124,0.023419500000000003,0.023584,0.023480749999999998,0.023711
0.0341095,0.034941,0.0392295,0.040134750000000004,0.04436475,0.07206799999999992,0.043176,0.048407,0.042975,0.044759,0.04166025,0.04313,0.03674575,0.04804025
0.024135499999999997,0.0253965,0.023712749999999998,0.025182,0.024828000000000003,0.027198999999999997,0.023776,0.025558,0.02379,0.025645,0.0237315,0.024794249999999997,0.02375575,0.026118000000000002
0.033114,0.0548935,0.11908774999999998,0.33318749999999997,0.2838025,0.49690750000000006,0.046661,0.25732,0.04076,0.046999,0.034884,0.0360525,0.03397425,0.03521475
0.0260425,0.027057499999999998,0.0295875,0.030558000000000002,0.0293375,0.030835750000000002,0.046224,0.33568,0.027054,0.028428,0.02747425,0.028380250000000003,0.027154249999999998,0.028130749999999996
0.029154,0.029747000000000003,0.030263,0.03505375,0.03372499999999998,0.03766775,0.029965,0.030959,0.029879,0.030432,0.030354000000000003,0.0308335,0.0304775,0.03134225
