Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.0213005,0.023011,0.020766,0.021251,0.0202075,0.09150075,0.021247,0.023581,0.020844,0.021973,0.0212025,0.02231925,0.0206835,0.022069999999999996
0.019821,0.020079,0.01989525,0.020434749999999998,0.019965,0.020451249999999997,0.019865,0.020016,0.019885,0.020186,0.02124825,0.035611000000000004,0.0195835,0.020042749999999998
0.023601,0.052655,0.08059374999999999,0.3036875,0.1483675,0.3404375,0.030113,0.11038,0.028194,0.032315,0.029865999999999997,0.032308250000000004,0.02330925,0.025749
0.020463500000000003,0.0243795,0.02044725,0.0290635,0.0205035,0.021517,0.019754,0.020488,0.019649,0.020408,0.019623750000000002,0.0203515,0.0196665,0.02038175
0.027909499999999997,0.0314175,0.03984125,0.04693475,0.04481625,0.09254475000000001,0.030657,0.036113,0.028712,0.029824,0.028025249999999998,0.028868,0.027896249999999997,0.030606
0.020351,0.022291,0.0205265,0.0224175,0.02049825,0.02246475,0.020241,0.022196,0.020391,0.02222,0.020451999999999998,0.021906,0.02011175,0.02205325
0.019289,0.023425500000000002,0.026935,0.196955,0.067325,0.194695,0.020578,0.02692,0.019548,0.021804,0.0183635,0.02066575,0.018881000000000002,0.033757999999999996
0.0194315,0.0218895,0.020449500000000002,0.02295725,0.03145175,0.11656749999999999,0.016322,0.02178,0.01552,0.016146,0.014981,0.01536075,0.015030499999999999,0.0157865
0.0203045,0.0209215,0.02047925,0.10775499999999999,0.02147925,0.0239555,0.016856,0.017311,0.016676,0.016924,0.016572,0.01679625,0.01658475,0.016808499999999997
0.018859,0.024331,0.1004375,0.19524999999999998,0.1300175,0.27149999999999996,0.022804,0.02752,0.019854,0.021012,0.0189695,0.02022025,0.01902575,0.02016575
