Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.019935,0.0275395,0.020444499999999997,0.022373249999999997,0.023809,0.06095325,0.020267,0.022324,0.019724,0.02153,0.01974425,0.021741749999999997,0.020285499999999998,0.023100499999999996
0.029712,0.0358765,0.1795475,0.33518749999999997,0.14429,0.21963500000000002,0.084833,0.15885,0.032116,0.03362,0.031459,0.03248475,0.031326999999999994,0.032622
0.024261,0.0256895,0.025876,0.382935,0.146285,0.302855,0.029918,0.036622,0.044123,0.077137,0.0300025,0.03406075,0.02424725,0.025821749999999997
0.025109,0.027905,0.092966,0.17888,0.039476750000000005,0.09708349999999999,0.025132,0.10531,0.024746,0.027116,0.02404625,0.025256,0.023985,0.025132750000000002
0.0193225,0.026520000000000002,0.0195305,0.02094275,0.020360250000000003,0.13804,0.018974,0.019948,0.018521,0.018778,0.018507000000000003,0.01869475,0.01847175,0.018718
0.020282,0.049292,0.02140875,0.07917275,0.0201225,0.16572,0.019716,0.02567,0.017151,0.017429,0.016919,0.0171415,0.017082,0.0173965
0.0218605,0.0484555,0.030081249999999997,0.270885,0.028388249999999997,0.3325925,0.026656,0.051987,0.020027,0.02069,0.01950775,0.020025499999999998,0.01933375,0.019706
0.017010499999999998,0.017515999999999997,0.07151025,0.1395475,0.10865499999999999,0.1884575,0.024597,0.092009,0.019351,0.02083,0.0184775,0.01901775,0.017521500000000002,0.018019749999999998
0.022356,0.023249,0.026342749999999998,0.10171375,0.053437,0.1798925,0.027062,0.034148,0.024822,0.026028,0.024585,0.025562500000000002,0.02453925,0.025581
0.0309315,0.034296,0.0885065,0.2795225,0.06292249999999999,0.088299,0.029526,0.058248,0.026371,0.027401,0.025753500000000002,0.026918,0.025938250000000003,0.027113
