Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.020652,0.0217335,0.053093,0.12067249999999993,0.0520205,0.08723199999999992,0.046544,0.061256,0.021352,0.022163,0.020630749999999996,0.02112575,0.02044,0.02102275
0.031434500000000004,0.032905,0.03169075,0.0329045,0.12868,0.2491525,0.045764,0.12759,0.03766,0.03967,0.0372865,0.0392165,0.03671375,0.03876725
0.023402,0.024217000000000002,0.02342875,0.024267749999999998,0.06937074999999998,0.100005,0.037973,0.058795,0.023995,0.024813,0.02390175,0.0248605,0.023906499999999997,0.02472475
0.028509,0.030337,0.02976925,0.06384975,0.0491825,0.07881724999999992,0.032789,0.063152,0.0299,0.031412,0.02973075,0.031314749999999995,0.02983225,0.03167725
0.023499,0.039538500000000004,0.022554499999999998,0.0229285,0.06532375,0.2861125,0.028621,0.13705,0.023214,0.024221,0.02313675,0.024579249999999997,0.023049,0.0256945
0.021898,0.085235,0.02373325,0.0255015,0.020900250000000002,0.02194125,0.021205,0.0730019999999999,0.020327,0.072332,0.0203125,0.021788000000000002,0.019778,0.02075575
0.022196,0.0248525,0.022512,0.087862,0.023093750000000003,0.04653575000000001,0.021709,0.022667,0.021228,0.021738,0.021095,0.022014,0.021656750000000002,0.0223915
0.019026500000000002,0.0223825,0.0477885,0.06962099999999993,0.030798999999999924,0.0375365,0.023622,0.024652,0.021092,0.022021,0.021054750000000004,0.15663249999999995,0.02112125,0.03142824999999998
0.026958999999999997,0.031067499999999998,0.026151,0.0272615,0.08703425000000001,0.2895225,0.028854,0.17201,0.023995,0.024587,0.023441749999999997,0.02416725,0.023198749999999997,0.02390925
0.023479,0.0260785,0.02412475,0.1261875,0.065604,0.10310424999999993,0.026579,0.064808,0.02293,0.024606,0.02215775,0.024568,0.022275750000000004,0.0245925
0.00698239999999995,0.020225,0.00687835,0.006985149999999975,0.006773474999999999,0.006853049999999999,0.0067578,0.0068899,0.0066686,0.0067776,0.006595900000000001,0.0067327,0.006523575,0.00663835
0.02246,0.0244165,0.02182025,0.02314325,0.02404875,0.029249749999999998,0.035789,0.32292,0.023972,0.025896,0.022463,0.023914,0.0223655,0.024614000000000004
0.029455000000000002,0.030803,0.03005225,0.172335,0.07536824999999997,0.160075,0.051321,0.088873,0.0348459999999999,0.040263,0.03360349999999998,0.038288499999999996,0.033964999999999995,0.039134
0.020447,0.05343899999999995,0.02174475,0.022667749999999997,0.02107275,0.02226575,0.020217,0.021102,0.019921,0.020069,0.019789499999999998,0.019985749999999997,0.0199615,0.0253365
0.017914,0.0181225,0.018034750000000002,0.0181205,0.017963,0.0182585,0.017948,0.018181,0.0179,0.018208,0.01791575,0.018104999999999996,0.017923750000000002,0.0181505
0.021774,0.0234785,0.023356250000000002,0.22546750000000002,0.0488355,0.06761924999999996,0.024781,0.048988,0.022282,0.022973,0.02263925,0.023349,0.0225105,0.023253000000000003
0.0256195,0.026622,0.0255805,0.026397000000000004,0.1248825,0.230345,0.030922,0.036055,0.03041,0.032041,0.0306715,0.032169249999999996,0.030396,0.032049999999999995
0.019347,0.019577,0.07339975,0.13570499999999994,0.02335775,0.02805825,0.019566,0.020247,0.019474,0.019642,0.01939,0.0195025,0.0192535,0.019449
0.0298305,0.03172599999999995,0.03267175,0.034611499999999996,0.09180425,0.23357499999999998,0.059929,0.11483,0.033183,0.034365,0.03245299999999992,0.0332485,0.029694749999999923,0.03406975
0.027517,0.099831,0.0251865,0.03190775,0.0192525,0.02305475,0.01837,0.018585,0.018412,0.072355,0.01862375,0.01911275,0.01835575,0.01861225
0.0107065,0.012358000000000001,0.00920515,0.0095044,0.009339725,0.009502725,0.0092804,0.0095046,0.0086759,0.0095458,0.009859375,0.010005,0.0096945,0.00988055
0.009794750000000001,0.02522,0.00920515,0.0095044,0.009339725,0.009502725,0.0092804,0.0095046,0.0086759,0.0095458,0.009859375,0.010005,0.0096945,0.00988055
0.021462000000000002,0.037231,0.0196585,0.02324975,0.02579875,0.03947275,0.019986,0.028657,0.018633,0.019717,0.018556499999999997,0.01945075,0.012545,0.01926825
0.0305865,0.038151000000000004,0.1892275,0.463905,0.11607499999999993,0.16793,0.046931,0.10022,0.028898,0.032947,0.02668425,0.028165250000000003,0.026721,0.0284895
0.024498,0.0251915,0.02457375,0.025492,0.14607,0.29359999999999997,0.042167,0.18469,0.0286,0.030463,0.027082000000000002,0.028208499999999997,0.02617125,0.027720250000000002
0.023814,0.024258000000000002,0.025903500000000003,0.02622975,0.02528325,0.025818,0.02424,0.024942,0.023969,0.024284,0.02388525,0.0241375,0.02375075,0.024031
0.036114,0.037818,0.0375805,0.12570499999999998,0.067135,0.1373075,0.042374,0.066541,0.038726,0.041149,0.03789025,0.0407155,0.038414000000000004,0.04249800000000001
0.020118,0.028582,0.0198515,0.04120725,0.01408725,0.0213355,0.0077935,0.007988,0.0077623999999999,0.0078986,0.0077183,0.007846375,0.0077078999999999,0.007856125
0.020054,0.0202365,0.020087,0.02024525,0.020990750000000002,0.023205000000000003,0.020357,0.021929,0.020063,0.020264,0.019982999999999997,0.020203250000000002,0.0200125,0.0201985
0.0389525,0.040524500000000005,0.039857750000000004,0.041397250000000003,0.05159674999999993,0.3949,0.03982,0.042505,0.0381,0.039237,0.037757,0.0388345,0.03794425,0.03907825
0.025833500000000002,0.027818,0.025960249999999997,0.028194,0.026374250000000002,0.028830249999999998,0.026394,0.02876,0.025442,0.027464,0.02562475,0.0278665,0.025369500000000003,0.02761675
0.0317525,0.034726,0.027430749999999976,0.1326475,0.055405750000000004,0.07982275,0.028607,0.048714,0.027723,0.02839,0.0268165,0.027727,0.026668249999999998,0.0274565
