Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.033033999999999994,0.040210499999999996,0.03320000000000001,0.3424525,0.048923,0.19605,0.044008,0.067967,0.034496,0.036502,0.03518375,0.036853750000000005,0.035101,0.0375795
0.033198,0.0369655,0.033175249999999996,0.28667,0.09318975,0.28397,0.057209,0.17941,0.034176,0.03621,0.033233,0.035015,0.032734,0.03461725
0.032008499999999995,0.0347225,0.032844,0.03649425,0.143085,0.4756725,0.03668,0.044872,0.033812,0.035273,0.031605,0.03288575,0.030516500000000002,0.0317795
0.028548,0.0306575,0.02859725,0.031077999999999998,0.030506750000000003,0.0385675,0.028167,0.030965,0.027616,0.030681,0.0275575,0.030089249999999998,0.02729975,0.029870999999999998
0.0266945,0.0312545,0.0286675,0.2998275,0.034541,0.1993575,0.02603,0.027975,0.025808,0.026605,0.02566525,0.02687,0.025667000000000002,0.02667125
0.0231865,0.025594,0.0217225,0.021988999999999998,0.022214750000000002,0.025629,0.021409,0.022207,0.021374,0.021646,0.0213575,0.02163,0.021362500000000003,0.02163625
0.021272,0.022870500000000002,0.0598605,0.13407000000000002,0.029016,0.03736275,0.02066,0.023452,0.020524,0.020769,0.0204635,0.020623,0.020538,0.020672
0.0236735,0.0245065,0.023912,0.2670325,0.03002225,0.051762499999999996,0.025195,0.02646,0.02536,0.027015,0.02411575,0.0245675,0.0241185,0.0273465
0.027056,0.028657500000000002,0.02737225,0.029235250000000004,0.032417749999999995,0.11683299999999999,0.029062,0.030565,0.028588,0.030245,0.028971250000000004,0.0303005,0.029173499999999998,0.03045525
0.020149,0.024713,0.02851575,0.044419,0.0981245,0.24438249999999997,0.024257,0.028499,0.02247,0.023061,0.02092925,0.021316,0.0206265,0.02101075
0.017771,0.0192135,0.01844275,0.019609750000000002,0.01785525,0.020901,0.017225,0.017439,0.017221,0.017425,0.01721025,0.01739325,0.0173355,0.0177285
0.024729,0.027528,0.02158425,0.02887975,0.053983750000000004,0.17724499999999999,0.024639,0.058083,0.024666,0.025548,0.024473,0.0253615,0.01552025,0.024087250000000004
