Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.031085,0.033395,0.097112,0.5367375,0.1748325,0.3137325,0.031275,0.06944,0.030742,0.049761,0.035138499999999996,0.0387255,0.032241500000000006,0.03451075
0.0307765,0.0336625,0.032401,0.03487,0.032687,0.03587825,0.039092,0.0866,0.033605,0.035984,0.031808249999999996,0.034394749999999995,0.03096625,0.034541
0.024946000000000003,0.055036,0.031973249999999995,0.370655,0.046595250000000005,0.37159749999999997,0.023146,0.025308,0.022737,0.023163,0.02288975,0.02339025,0.023137500000000002,0.023644500000000002
0.0228215,0.035431,0.022955,0.0258745,0.0229385,0.027229250000000003,0.021834,0.022993,0.021713,0.022349,0.02184975,0.022963499999999998,0.0227995,0.03028
0.024995499999999997,0.027362499999999998,0.096889,0.4156875,0.146605,0.33380999999999994,0.026451,0.10236,0.024491,0.02624,0.024426,0.026147249999999997,0.025910500000000003,0.06526025
0.021984999999999998,0.03837,0.02366975,0.0255125,0.025387999999999997,0.031438,0.021465,0.022315,0.021316,0.021509,0.02126275,0.0214545,0.021274249999999998,0.02147175
0.0333305,0.036356,0.03314075,0.034392,0.0325695,0.034938250000000004,0.031577,0.033228,0.031584,0.033199,0.03117825,0.03243575,0.03115625,0.03292225
0.0281415,0.0350515,0.029450749999999998,0.0321105,0.030594999999999997,0.1806,0.025647,0.026751,0.025458,0.026452,0.0253535,0.026500500000000003,0.02575675,0.029724749999999998
0.035624,0.038652000000000006,0.0898825,0.4256175,0.1865275,0.3466125,0.036471,0.038173,0.03631,0.037372,0.036241,0.037470750000000004,0.036584,0.037574750000000004
0.0272135,0.035097500000000004,0.026047749999999998,0.027769750000000003,0.03313575,0.09866725,0.027446,0.029714,0.026745,0.029777,0.027339500000000003,0.029726000000000002,0.025297249999999997,0.0272535
0.022105,0.0239235,0.023025999999999998,0.1136925,0.061007000000000006,0.2268775,0.023856,0.024575,0.023519,0.02421,0.02327875,0.023906749999999997,0.018033,0.023173250000000003
