Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.028151000000000002,0.035529500000000006,0.1331275,0.37261500000000003,0.08873874999999999,0.11208249999999993,0.036203,0.0750549999999999,0.029094,0.030834,0.02815425,0.0296615,0.02705325,0.028556
0.0152535,0.0167875,0.22388249999999998,0.3772525,0.16789,0.258775,0.031061,0.23198,0.016333,0.018837,0.01547225,0.0168625,0.015510499999999998,0.0168615
0.025814,0.02821,0.027148,0.08268975,0.0314115,0.11151625000000001,0.024287,0.027,0.024275,0.025189,0.02455575,0.026109,0.02346875,0.025252250000000004
0.0220635,0.046321,0.09277574999999999,0.3144674999999999,0.08102899999999993,0.32122500000000004,0.035364,0.094323,0.020216,0.0218,0.01960325,0.020750499999999998,0.019178499999999998,0.020531499999999998
0.0201995,0.0371065,0.04703999999999992,0.1942775,0.04214925,0.10550025,0.028078,0.093177,0.019593,0.021101,0.019229,0.020657500000000002,0.0190885,0.02066375
0.021932,0.031629500000000005,0.12608749999999996,0.3059075,0.09646725,0.18149,0.021105,0.037538,0.019839,0.021066,0.02036025,0.041839,0.01903425,0.02036125
0.0268205,0.04693,0.026424999999999997,0.18553750000000002,0.221735,0.38117,0.019276,0.26531,0.015991,0.016367,0.01577525,0.01628475,0.0155955,0.01594375
0.012022999999999999,0.0214085,0.04703474999999999,0.142675,0.02069525,0.06668574999999997,0.012624,0.01384,0.011775,0.012014,0.011823749999999925,0.0120785,0.011881499999999925,0.0120965
0.038584,0.055390499999999954,0.12452749999999999,0.38248,0.09489399999999999,0.1430675,0.037372,0.039569,0.03672,0.037989,0.03589175,0.03719675,0.034215749999999975,0.035213
0.034581999999999946,0.0363365,0.07589199999999993,0.3236675,0.14934749999999997,0.2420325,0.041842,0.14482,0.02907,0.031146,0.028859249999999996,0.030254000000000003,0.028965750000000002,0.0303955
0.027488,0.0294775,0.106295,0.33811250000000004,0.06121675,0.08415874999999992,0.034053,0.064748,0.031481,0.033222,0.0303955,0.03234125,0.029190999999999998,0.030669
0.032892500000000005,0.0355235,0.09331475,0.2850475,0.13597499999999993,0.18466,0.034086,0.036763,0.033228,0.035021,0.03211175,0.03377525,0.03020325,0.031735250000000007
0.0367705,0.0534845,0.13970500000000002,0.3461275,0.123,0.15998,0.053063,0.1010799999999999,0.028293,0.030007,0.027408500000000002,0.028885,0.02762175,0.0287095
0.022837499999999997,0.0365345,0.15023999999999998,0.361545,0.066591,0.255445,0.03096,0.12705,0.023267,0.027824,0.023689,0.02755275,0.02352675,0.0280315
0.0271145,0.035,0.10819349999999993,0.26086,0.062084499999999994,0.0800155,0.030709,0.065276,0.024438,0.028683,0.024142999999999998,0.03963,0.028731,0.031063749999999998
0.014001999999999949,0.016901,0.014070499999999925,0.014462999999999998,0.01403775,0.014319499999999999,0.013869,0.014325,0.0137759999999999,0.013903,0.0137729999999999,0.013905750000000001,0.013764749999999975,0.013888
0.016808499999999997,0.0224165,0.021492,0.09113,0.03843,0.0659775,0.018468,0.036314,0.0179439999999999,0.019609,0.017879,0.0195735,0.017564999999999976,0.019520000000000003
