Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.024109,0.031856999999999996,0.025896250000000003,0.0281835,0.025703999999999998,0.03153675,0.02417,0.025154,0.023978,0.025252,0.02429975,0.02570675,0.023844,0.0243155
0.040042999999999995,0.042013999999999996,0.04291275,0.13935499999999998,0.044917,0.1856025,0.040681,0.042133,0.040438,0.042409,0.040923249999999994,0.0424325,0.039996,0.04186425
0.0338705,0.035173499999999996,0.15838,0.4776075,0.0453195,0.08350575,0.037528,0.03929,0.031115,0.037956,0.03322125,0.0637685,0.03288925,0.03441925
0.029439,0.0352035,0.03586125,0.27666500000000005,0.03539075,0.043871999999999994,0.030655,0.032851,0.03014,0.031672,0.03304025000000001,0.0348875,0.033821750000000005,0.038627
0.032966499999999996,0.039469000000000004,0.038717749999999995,0.2820725,0.1405875,0.43976250000000006,0.037885,0.041576,0.03717,0.039502,0.037248,0.04027875,0.036829,0.03930325
0.035029,0.037221000000000004,0.04018425,0.200395,0.043341,0.27281000000000005,0.034878,0.036517,0.04092,0.047347,0.03894675,0.042817499999999994,0.04211600000000001,0.045791250000000006
0.0333025,0.036345,0.19539800000000002,0.559355,0.16241499999999998,0.366955,0.030751,0.033285,0.030188,0.032024,0.0301915,0.03196625,0.030359499999999998,0.03396525
0.031838500000000006,0.035946500000000006,0.19923,0.4468025,0.0413465,0.1719625,0.03502,0.055808,0.035379,0.040852,0.0346685,0.04091575,0.0311385,0.03579175
0.0302895,0.0341915,0.11438499999999999,0.3536475,0.032655,0.04104,0.028435,0.041487,0.026921,0.028557,0.026499250000000002,0.027922000000000002,0.02611425,0.028713
0.0351385,0.0376305,0.04522975,0.42374,0.11556999999999999,0.18906,0.028731,0.060418,0.026494,0.027841,0.023091,0.02570625,0.01937425,0.019843
0.0291105,0.0374885,0.07099775,0.348715,0.039717749999999996,0.18791750000000002,0.027953,0.03043,0.027397,0.028242,0.02652275,0.02747025,0.026298,0.027123750000000002
