Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.032205,0.035421999999999995,0.28231999999999996,0.5066175,0.14008500000000002,0.49502999999999997,0.039314,0.04155,0.038281,0.040421,0.03837275,0.04027825,0.03804,0.0399205
0.0277625,0.034301,0.13192500000000001,0.18278500000000003,0.11285,0.174485,0.027429,0.04202,0.029704,0.033884,0.02871525,0.030070999999999997,0.0285545,0.029732749999999995
0.0343865,0.040974,0.05407825,0.2929775,0.03768025,0.17450500000000002,0.033397,0.035635,0.034011,0.038115,0.03245225,0.03425375,0.032364500000000004,0.03386125
0.037802,0.10861499999999999,0.02406975,0.02566575,0.023338249999999998,0.0249565,0.022377,0.023278,0.022314,0.022897,0.022304,0.022688,0.024296,0.053076500000000006
0.037928,0.042346499999999995,0.09100675,0.3319375,0.0342255,0.16393500000000003,0.030238,0.032347,0.029007,0.030093,0.02879975,0.030240000000000003,0.028561,0.0301045
0.028252,0.031583,0.0354155,0.2434,0.04036724999999999,0.0716935,0.034206,0.03853,0.033153,0.035707,0.03284475,0.0353575,0.033092250000000004,0.03553775
0.0270985,0.04739,0.0683805,0.24818,0.043491,0.06711775,0.022893,0.032569,0.022248,0.022557,0.02209125,0.0224445,0.02180025,0.02214625
0.0265425,0.0290035,0.10810675,0.325255,0.09600525,0.13304,0.035041,0.071622,0.032321,0.035709,0.03279725,0.036165249999999996,0.030983250000000004,0.0327125
0.025189,0.028847499999999998,0.06715825,0.23147,0.03166575,0.05285575,0.02519,0.026119,0.024565,0.025056,0.024521,0.02511225,0.0243465,0.024914
0.0355355,0.042012,0.048648250000000004,0.29288749999999997,0.13392749999999998,0.2185875,0.035566,0.087256,0.022964,0.026137,0.022142250000000002,0.02299675,0.013935749999999998,0.01601325
0.0220305,0.023917,0.04392825,0.1840275,0.0338315,0.05941975,0.026248,0.036103,0.025843,0.027101,0.02572625,0.0286685,0.02470675,0.02624875
0.017407,0.0216805,0.0215815,0.029269999999999997,0.022593250000000002,0.061901,0.018156,0.0362,0.016643,0.017867,0.016745250000000003,0.01788625,0.017537999999999998,0.017885250000000002
