Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.0405345,0.0434595,0.0413715,0.04533375,0.040088,0.043705,0.040773,0.051993,0.04644,0.097785,0.03847375,0.05037975,0.038857749999999996,0.040298
0.031998999999999944,0.0344895,0.031778,0.03340825,0.031493,0.038106249999999994,0.033448,0.045059,0.0325779999999999,0.05982,0.031802000000000004,0.04524450000000001,0.03373999999999998,0.039816000000000004
0.033187,0.03397,0.03360175,0.04245324999999998,0.04396975,0.06778575,0.035948,0.038422,0.035536,0.060027,0.034764,0.0489595,0.03572375,0.03716025
0.0339165,0.0348585,0.03449325,0.1502475,0.043279,0.05507525,0.036451,0.039906,0.035638,0.062622,0.03591825,0.0502145,0.03660075,0.03783625
0.045862,0.0481655,0.0458825,0.04899875,0.04508975,0.23837250000000001,0.040486,0.042452,0.040371,0.06879,0.041736749999999996,0.05341,0.0398315,0.0448085
0.027433,0.028324000000000002,0.02824525,0.029142500000000002,0.027563249999999925,0.028818,0.024593,0.030607,0.022621,0.032925,0.02253475,0.026498749999999998,0.024127500000000003,0.024608
0.0259385,0.026428,0.026279,0.027415250000000002,0.026155,0.22055249999999998,0.026521,0.035901,0.025208,0.043207,0.02527675,0.0328315,0.02597675,0.0264605
0.020072,0.021998,0.020836999999999998,0.0224705,0.01987025,0.0214645,0.019593,0.021218,0.02022,0.027092,0.02014575,0.023679250000000002,0.01914025,0.020339749999999997
0.03321349999999995,0.0351685,0.03378775,0.03513775,0.03300975,0.035105000000000004,0.032766,0.035025,0.034643,0.057146,0.03408875,0.04066625,0.035044,0.0366385
0.0191045,0.020368,0.019691,0.021297999999999997,0.01907375,0.02012375,0.019153,0.020594,0.019066,0.025301,0.0188015,0.022912500000000002,0.019300249999999998,0.01995325
0.020173,0.021341,0.02060125,0.022435,0.0204875,0.021705750000000003,0.019706,0.021088,0.020066,0.028063,0.0201,0.02442425,0.02052775,0.021741499999999997
0.035751,0.037363,0.034585,0.035666,0.0349165,0.0363155,0.034605,0.035848,0.043707,0.050445,0.04198625,0.043295749999999994,0.03310925,0.043610249999999996
0.0306795,0.031513999999999945,0.030967500000000002,0.03185625,0.03117425,0.031826249999999924,0.0307529999999999,0.031689,0.030738,0.031539,0.03052475,0.031454750000000004,0.0308265,0.0318355
0.036610000000000004,0.0376575,0.036579749999999994,0.03756375,0.0379705,0.20051249999999998,0.0345339999999999,0.035272,0.034457,0.035052,0.034230250000000004,0.034835000000000005,0.03423225,0.0348855
0.032356499999999996,0.034349500000000005,0.031689499999999926,0.032183,0.03120475,0.03171125,0.030558,0.031032,0.030831,0.031501,0.03093875,0.031571999999999996,0.0308135,0.03139599999999999
0.032501,0.034012,0.03185275,0.033250249999999995,0.0322495,0.033237749999999996,0.031449,0.03302,0.029799,0.030573,0.029026500000000004,0.02939575,0.028658,0.02894125
0.03251,0.0334905,0.03235825,0.0331075,0.03334425,0.24050500000000002,0.030891,0.033103,0.029601,0.030192,0.0294495,0.030003749999999996,0.032144500000000006,0.033423249999999995
0.0302875,0.030858999999999998,0.029870749999999998,0.03031725,0.0298545,0.030263750000000002,0.029966,0.030316,0.029971,0.030362,0.030177750000000003,0.030506,0.0299725,0.03045175
0.039591,0.041431499999999996,0.03589475,0.036396,0.03545975,0.03583775,0.034916,0.035552,0.034906,0.03553,0.035159499999999996,0.035884,0.034832249999999995,0.03553825
0.0143985,0.01460349999999995,0.014355999999999999,0.014452,0.01436425,0.014482749999999999,0.014205,0.014346,0.014278,0.014381,0.0142925,0.014393999999999924,0.014261000000000001,0.01436225
0.033434,0.034464999999999996,0.033684,0.03461375,0.0336665,0.035309,0.033329,0.034474,0.033341,0.034412,0.0334315,0.0340835,0.033271249999999995,0.034289
0.03869,0.040878,0.03666975,0.0379845,0.03611625,0.037873,0.035849,0.037734,0.035974,0.037458,0.03588374999999992,0.03752625,0.0357385,0.03760875
0.035725999999999994,0.038161,0.03502424999999999,0.036687250000000005,0.03518475,0.03668925,0.035226,0.036907,0.035029,0.036577,0.035006499999999975,0.0365595,0.0350315,0.036678999999999996
0.043429999999999996,0.046845,0.055155499999999996,0.06012775,0.044037,0.04548875,0.037611,0.044775,0.036463,0.037108,0.03630625,0.0369375,0.0364405,0.037123
0.042915999999999996,0.044983999999999996,0.07210175,0.07594499999999993,0.043080499999999994,0.0438515,0.044882,0.1461,0.040927,0.04201,0.0405485,0.041283,0.041298,0.04214025
0.0365615,0.052389,0.0329785,0.0351455,0.04147175,0.0490035,0.02976,0.03078,0.029669,0.030687,0.029816000000000002,0.030841749999999998,0.029579,0.03056725
0.035703,0.036539,0.03567399999999997,0.036220749999999996,0.035661750000000006,0.03673475,0.035708,0.036689,0.0354639999999999,0.036241,0.03556025,0.03641075,0.035393499999999925,0.03611625
0.033826999999999996,0.0355495,0.0326625,0.033475,0.03222025,0.033108250000000006,0.032942,0.0671539999999999,0.035944,0.045621,0.034345,0.0351925,0.0341255,0.03488625
