Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.026513500000000002,0.036721000000000004,0.03134525,0.0367405,0.034117,0.12494,0.031313,0.034896,0.030191,0.033006,0.0296475,0.032995,0.02993425,0.03266475
0.0328515,0.0378385,0.10493325,0.290475,0.05108475,0.108849,0.035614,0.070391,0.032604,0.033964,0.0322735,0.0335285,0.03208375,0.03323375
0.0324585,0.045227,0.0403825,0.2635225,0.039454,0.09194825000000001,0.034522,0.036774,0.033889,0.036339,0.0338065,0.03610525,0.03381875,0.0361925
0.0303485,0.034098500000000004,0.047954250000000004,0.1928275,0.049633750000000004,0.092717,0.035485,0.038132,0.034322,0.035551,0.033659999999999995,0.034922999999999996,0.0333775,0.03505425
0.022731,0.0236665,0.023538,0.024068000000000003,0.023376249999999998,0.024503249999999997,0.023131,0.023795,0.023098,0.024382,0.024021499999999998,0.0252565,0.02314175,0.02394375
0.033146499999999995,0.039026,0.238325,0.6404125,0.04868375,0.11089,0.037782,0.039551,0.037333,0.039066,0.037100499999999995,0.039248000000000005,0.03697925,0.03884875
0.035324499999999995,0.037732,0.09948825,0.36586250000000003,0.061662499999999995,0.18693500000000002,0.034035,0.035952,0.033112,0.034321,0.0329675,0.034066,0.032782,0.033785
0.024217500000000003,0.025935,0.0254035,0.027931749999999998,0.026796999999999998,0.08319725,0.024412,0.025348,0.024296,0.025067,0.024344249999999998,0.0251785,0.02406875,0.02493075
0.019187,0.024259,0.0332965,0.11097749999999999,0.026644750000000002,0.070623,0.019625,0.020184,0.019183,0.019484,0.019193500000000002,0.0195435,0.018875,0.0192165
0.026056000000000003,0.030905500000000002,0.0402475,0.0679435,0.023433000000000002,0.0323375,0.018329,0.020612,0.016742,0.016939,0.0168285,0.017733,0.016823499999999998,0.0170125
