Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.0213505,0.023576,0.02138775,0.02202675,0.021229500000000002,0.021516,0.021947,0.025124,0.020883,0.021192,0.02078025,0.02112025,0.020936999999999997,0.021312750000000002
0.032407000000000005,0.10783999999999999,0.023380249999999998,0.024285,0.0256135,0.0299785,0.024274,0.039165,0.02669,0.049896,0.025518500000000003,0.027470750000000002,0.0272005,0.036907249999999996
0.031064,0.09267500000000001,0.226695,0.3504825,0.048995250000000004,0.15152249999999995,0.043938,0.062201,0.029728,0.031007,0.027987249999999998,0.02889375,0.027337999999999998,0.04536375
0.07178899999999999,0.14603,0.08415575,0.4698825,0.07523325,0.11372,0.089699,0.12678,0.055515,0.071405,0.041108250000000006,0.044112,0.0361795,0.044521
0.0267625,0.0536655,0.0282805,0.031517750000000004,0.027267749999999997,0.0299255,0.023237,0.036812,0.022801,0.02863,0.0244785,0.02590725,0.024597,0.05367575
0.0270375,0.032077499999999995,0.028365750000000002,0.40784,0.3030225,0.5337850000000001,0.039143,0.31844,0.028811,0.029892,0.02807275,0.0289745,0.027228,0.02856125
0.0221195,0.033471,0.023871,0.0539655,0.062928,0.073287,0.022929,0.05175,0.021975,0.0223,0.021787499999999998,0.02200525,0.02145825,0.02182325
0.028027,0.051488500000000006,0.02319,0.024563750000000002,0.021823000000000002,0.02352975,0.021767,0.022264,0.021353,0.02177,0.0211165,0.02157925,0.02151075,0.025635250000000002
0.023418,0.0321155,0.056198,0.18804,0.026830000000000003,0.0333575,0.02181,0.027456,0.021368,0.021611,0.02104075,0.0213485,0.020783250000000003,0.02152175
0.0185335,0.043299000000000004,0.025296250000000003,0.05305525,0.034769999999999995,0.08782999999999998,0.018928,0.042268,0.016684,0.018373,0.01584225,0.0167625,0.01477375,0.01496875
0.0256545,0.048284,0.0688425,0.09935575,0.052764000000000005,0.09250899999999998,0.026814,0.035544,0.025999,0.026286,0.026555500000000003,0.027159000000000003,0.02711675,0.0695605
0.0278405,0.047481499999999996,0.02873125,0.037100999999999995,0.030747499999999997,0.0363795,0.032738,0.055382,0.030749,0.034544,0.030393999999999997,0.03190824999999992,0.029832999999999922,0.03325325
0.0414895,0.09486900000000001,0.18775,0.5690775000000001,0.20766,0.279805,0.048542,0.14388,0.048541,0.0781349999999999,0.042934749999999994,0.0454345,0.0433755,0.045692750000000004
0.06037349999999995,0.10784999999999995,0.06691525000000001,0.386145,0.06522425,0.131465,0.044464,0.0710409999999999,0.036091,0.06848,0.03421475,0.03536224999999992,0.034276499999999925,0.07019275
0.0272645,0.034055,0.06416675,0.21492000000000003,0.04525025,0.1760625,0.028111,0.03991,0.021207,0.022824,0.0203185,0.02117125,0.018246000000000002,0.01873725
