Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.027698,0.0289255,0.0327255,0.17562,0.0379315,0.311185,0.028952,0.056846,0.026779,0.028413,0.02692775,0.0284025,0.02671975,0.02868025
0.026701000000000003,0.0276755,0.02839275,0.030281250000000003,0.02851375,0.0318465,0.027396,0.028547,0.027399,0.028442,0.028268500000000002,0.041312249999999995,0.027929,0.028861500000000002
0.021908,0.0225085,0.022428,0.24436,0.20791500000000002,0.3535625,0.027638,0.030981,0.028996,0.033957,0.023315750000000003,0.0241315,0.02289425,0.023566749999999997
0.027864,0.028504,0.027943250000000003,0.02869,0.03141,0.05844025,0.028027,0.030442,0.027804,0.028496,0.02800075,0.02858125,0.0280495,0.028649749999999998
0.020983500000000002,0.021509,0.02126525,0.023415000000000002,0.03215175,0.247035,0.024425,0.028186,0.023794,0.0247,0.023724749999999996,0.02419875,0.023212499999999997,0.02407
0.024437,0.025149499999999998,0.0240995,0.19153749999999997,0.056633,0.12272500000000001,0.024337,0.05796,0.023482,0.024325,0.0237005,0.02419825,0.023495,0.024154
0.023514,0.024530999999999997,0.18314750000000002,0.3398125,0.168475,0.328245,0.024374,0.029152,0.023476,0.024218,0.023184499999999997,0.023869500000000002,0.02325975,0.023963500000000002
0.022588,0.030429499999999998,0.020702,0.1472175,0.14800750000000001,0.2736825,0.020508,0.025779,0.019845,0.020769,0.02072,0.021237749999999996,0.0213035,0.0221235
0.0275325,0.0294305,0.04559025,0.1256975,0.035606750000000006,0.0713385,0.029458,0.046071,0.027738,0.030072,0.027317499999999998,0.02955725,0.02722,0.029454
0.021367999999999998,0.0225415,0.0214275,0.02259225,0.02176375,0.023293750000000002,0.02084,0.02195,0.020928,0.021851,0.021004000000000002,0.02200225,0.02087075,0.0220015
0.016034,0.021725500000000002,0.025460249999999997,0.05764775,0.0326355,0.05628975,0.014326,0.016725,0.01422,0.014581,0.015586000000000001,0.016231,0.015256249999999999,0.01592375
