Pre: Q1,Pre: Q3,L1: Q1,L1: Q3,E1: Q1,E1: Q3,E2: Q1,E2: Q3,E3: Q1,E3: Q3,R1: Q1,R1: Q3,R2: Q1,R2: Q3
0.020274,0.0204515,0.0202985,0.02041225,0.0202945,0.020446,0.020267,0.020448,0.020239,0.020401,0.020312749999999997,0.02047575,0.02023125,0.02039125
0.025480000000000003,0.029221,0.025941250000000003,0.02972025,0.025049,0.02863325,0.025606,0.030032,0.024747,0.029417,0.024490249999999998,0.02882275,0.02534575,0.02870675
0.020941,0.022658,0.02122075,0.023073749999999997,0.05879875,0.12237249999999991,0.021868,0.037964,0.020866,0.0222,0.021192249999999996,0.022976499999999997,0.02100825,0.02296575
0.0194735,0.0196415,0.01956475,0.019779500000000002,0.019622,0.020469,0.01948,0.019704,0.019498,0.019627,0.01946675,0.0196575,0.0194265,0.019623250000000002
0.0337615,0.0360355,0.0360125,0.047764249999999994,0.035275749999999974,0.09213125,0.037579,0.048222,0.033692,0.03663,0.034249,0.036917750000000006,0.0343625,0.03671975
0.019755500000000002,0.019932,0.019603,0.01977525,0.0197,0.01987275,0.019729,0.019906,0.019741,0.019951,0.01968225,0.019972749999999997,0.019697,0.019914750000000002
0.015557000000000001,0.017068,0.01342525,0.013500999999999975,0.013539749999999974,0.01997825,0.013009,0.014408,0.012231,0.012534,0.01201125,0.012219,0.01176,0.012033499999999999
0.018827999999999998,0.018996,0.01880175,0.01898275,0.018819000000000002,0.019008999999999998,0.018859,0.018988,0.018792,0.018968,0.01884525,0.018965,0.018776499999999998,0.01899275
0.0178979999999999,0.018038,0.017830499999999975,0.017985249999999973,0.0178765,0.018084,0.017872,0.018035,0.0178979999999999,0.018063,0.01790425,0.01807875,0.0179145,0.01805075
0.015429499999999999,0.017482499999999998,0.01687225,0.061444250000000006,0.03223425,0.03766275,0.017672,0.028021,0.014367,0.0146639999999999,0.0142855,0.014470749999999925,0.0143755,0.014963750000000001
0.024201,0.0244255,0.02424825,0.024542249999999998,0.0245655,0.028546250000000002,0.024201,0.024437,0.024183,0.024439,0.02420025,0.0244485,0.024238000000000003,0.02445075
0.032882999999999996,0.034443,0.0336305,0.05050325,0.0419485,0.08987099999999999,0.030288,0.032912,0.028857,0.031771,0.03,0.0320445,0.02879475,0.032236749999999974
0.029476000000000002,0.029898,0.029582999999999998,0.030056,0.029522999999999997,0.029964499999999998,0.029444,0.029786,0.029492,0.029886,0.02940375,0.029827000000000003,0.02957275,0.02993025
