NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.333,1.1719,1.1726,1.3,1.3968,1.4005,1.4717
0.051262,0.10461,0.033789,0.035656,0.044632,0.025083,0.031609
0.05322,0.10132,0.028743,0.035257,0.043654,0.025457,0.034349
0.056954,0.098892,0.032241,0.03624,0.046114,0.025767,0.032994
0.056387,0.099732,0.03045,0.032793,0.048208,0.025788,0.032191
0.056611,0.098454,0.028759,0.038995,0.047805,0.026072,0.033669
0.055341,0.098703,0.033946,0.038356,0.045664,0.024911,0.034604
0.056075,0.096762,0.028751,0.037208,0.04428,0.025688,0.035797
0.060483,0.09955,0.031726,0.036096,0.046555,0.025783,0.034068
0.060514,0.098451,0.030542,0.035726,0.046944,0.026093,0.033218
0.060878,0.09509,0.028544,0.035709,0.045676,0.025944,0.03333
0.063052,0.092762,0.03405,0.034198,0.04591,0.025098,0.034215
0.061303,0.088109,0.030457,0.037432,0.044733,0.025654,0.032719
0.055785,0.084989,0.031474,0.037475,0.046585,0.026375,0.032885
0.050789,0.091125,0.031167,0.037915,0.04807,0.025767,0.034008
0.046039,0.079579,0.028316,0.03658,0.046894,0.02654,0.034619
0.043586,0.064819,0.032549,0.035495,0.045891,0.02511,0.032772
0.044928,0.050674,0.032859,0.036755,0.04319,0.025443,0.033903
0.043919,0.046986,0.38236,0.040582,0.044905,0.026025,0.034363
0.045725,0.04449,0.55959,0.048704,0.046935,0.025366,0.034177
0.043244,0.039078,0.22535,0.039964,0.046378,0.026047,0.033425
0.041556,0.037505,0.37887,0.037739,0.047346,0.02564,0.0323
0.045566,0.036047,0.41044,0.036209,0.04584,0.025557,0.032521
0.046456,0.041705,0.43978,0.0348,0.044875,0.025836,0.034965
0.043681,0.036562,0.29311,0.036321,0.049065,0.026233,0.034648
0.041419,0.03753,0.1716,0.036458,0.046033,0.026057,0.034784
0.044611,0.037375,0.11685,0.037792,0.044896,0.025583,0.035343
0.045602,0.035336,0.1068,0.037419,0.04557,0.025367,0.037029
0.045808,0.034278,0.10594,0.035789,0.045273,0.02646,0.036294
0.04275,0.036864,0.10353,0.036307,0.047525,0.025923,0.034801
0.043721,0.039726,0.10465,0.037149,0.045688,0.026351,0.035434
0.044592,0.035698,0.10626,0.033683,0.045001,0.025473,0.036395
0.044914,0.037403,0.10376,0.037243,0.046232,0.025259,0.036549
0.046397,0.035919,0.097912,0.036349,0.044448,0.025643,0.035561
0.04278,0.034013,0.090624,0.036486,0.046685,0.025662,0.034966
0.042761,0.032733,0.089858,0.036093,0.045891,0.026184,0.03689
0.045574,0.035198,0.085118,0.035527,0.045524,0.025749,0.037158
0.046275,0.039726,0.086735,0.036921,0.04689,0.025457,0.036518
0.04442,0.034753,0.08489,0.036,0.04414,0.025697,0.034325
0.042195,0.036371,0.08661,0.038289,0.048345,0.025958,0.03601
0.043503,0.03492,0.083302,0.038135,0.047755,0.025732,0.036546
0.049123,0.038974,0.079628,0.035757,0.072535,0.35974,0.0369
0.055922,0.046543,0.081026,0.036282,0.079573,0.24885,0.034982
0.047833,0.04758,0.076525,0.034872,0.063822,0.15429,0.035375
0.046568,0.047605,0.073913,0.034889,0.05119,0.20627,0.036164
0.047612,0.038123,0.070916,0.037117,0.048571,0.18812,0.036779
0.0449,0.040591,0.072033,0.038352,0.04318,0.093921,0.035895
0.045717,0.037172,0.069879,0.03673,0.047366,0.069665,0.035319
0.041943,0.035148,0.06714,0.035837,0.045205,0.058077,0.036619
0.04388,0.033277,0.064681,0.035238,0.046988,0.051659,0.036766
0.0458,0.035117,0.066091,0.036403,0.045184,0.048342,0.03492
0.044924,0.040025,0.067028,0.035032,0.04254,0.045906,0.035386
0.044502,0.034112,0.061759,0.038458,0.04689,0.045012,0.036083
0.041959,0.037692,0.056861,0.037005,0.045023,0.046674,0.035873
0.043931,0.036019,0.05446,0.035309,0.046329,0.043513,0.03451
0.044858,0.03334,0.051053,0.03618,0.044259,0.040139,0.034262
0.045546,0.031871,0.055961,0.034233,0.043003,0.036695,0.035505
0.044204,0.034863,0.049741,0.035366,0.045619,0.033148,0.036507
0.044253,0.038601,0.048755,0.036002,0.047291,0.03263,0.035371
0.04652,0.03424,0.047178,0.037969,0.047107,0.031425,0.033863
0.044301,0.036457,0.045626,0.036797,0.045821,0.030579,0.034419
0.045387,0.035253,0.050384,0.03549,0.042504,0.030467,0.035523
0.042863,0.033122,0.0462,0.036427,0.045527,0.029526,0.035666
0.042823,0.031595,0.045713,0.034208,0.046581,0.030275,0.034257
0.046358,0.036542,0.044957,0.032253,0.046862,0.03038,0.034404
0.045034,0.037734,0.042898,0.036168,0.045261,0.029525,0.036098
0.043944,0.035846,0.048688,0.037322,0.043664,0.030011,0.037315
