NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.23171,0.8635,1.0009,0.80463,0.98474,1.0106,0.96944,0.98109,0.98455,1.0185,0.99391,0.97272,1.0483
0.059457,0.018855,0.024767,0.022624,0.025728,0.020831,0.023833,0.021452,0.015696,0.024576,0.022981,0.02847,0.013719
0.055449,0.018979,0.023948,0.023189,0.024348,0.020608,0.023978,0.02108,0.0156,0.022219,0.022226,0.029752,0.01359
0.050941,0.018852,0.024329,0.022954,0.024809,0.020621,0.022649,0.02147,0.015634,0.022289,0.023668,0.028148,0.013449
0.047149,0.018768,0.025954,0.022435,0.024997,0.020841,0.023122,0.02125,0.015628,0.021857,0.024279,0.027682,0.0134
0.044261,0.01873,0.025138,0.022225,0.026102,0.02085,0.023255,0.02075,0.015729,0.02161,0.024104,0.028479,0.01379
0.042157,0.018884,0.026068,0.02184,0.025242,0.020357,0.024032,0.020659,0.015605,0.022363,0.023565,0.027938,0.014245
0.040173,0.018951,0.024836,0.022475,0.025752,0.020491,0.024343,0.022998,0.015522,0.021925,0.023161,0.02793,0.013856
0.038201,0.01914,0.024695,0.023128,0.025094,0.020326,0.023984,0.1646,0.015682,0.022887,0.023533,0.029345,0.013926
0.036578,0.01909,0.023732,0.022719,0.025166,0.020371,0.023185,0.25202,0.0156,0.024553,0.023738,0.028044,0.014057
0.0396,0.01909,0.023888,0.022322,0.025212,0.020898,0.023327,0.31762,0.015642,0.022988,0.024619,0.028483,0.013827
0.26507,0.019084,0.026399,0.02301,0.026077,0.020336,0.023331,0.14863,0.015546,0.021453,0.024362,0.028244,0.013805
0.19884,0.019001,0.025163,0.022972,0.025501,0.020486,0.023668,0.11453,0.015686,0.021314,0.023829,0.028328,0.013983
0.15392,0.019127,0.026025,0.02259,0.02587,0.020361,0.024356,0.13841,0.015656,0.020865,0.024015,0.029195,0.014144
0.16878,0.019127,0.02494,0.022357,0.025237,0.020359,0.024135,0.13061,0.015664,0.020692,0.023092,0.027202,0.04628
0.13884,0.019035,0.025038,0.023107,0.025461,0.0207,0.023102,0.12139,0.015674,0.021785,0.023268,0.027487,0.12612
0.14953,0.019106,0.023901,0.02323,0.025149,0.020522,0.023065,0.10814,0.015506,0.021518,0.023615,0.02948,0.074868
0.18161,0.019068,0.024445,0.022566,0.02546,0.020172,0.022983,0.098905,0.015576,0.021923,0.049583,0.02846,0.080319
0.29702,0.018939,0.026127,0.022129,0.026085,0.020561,0.024217,0.077763,0.015599,0.024274,0.35459,0.028767,0.068952
0.3615,0.019166,0.02553,0.022454,0.025331,0.020421,0.024308,0.059403,0.015549,0.022236,0.35595,0.030098,0.047454
0.24825,0.018913,0.025273,0.022083,0.025537,0.020353,0.024214,0.048472,0.015661,0.021323,0.25974,0.031588,0.036664
0.17754,0.019015,0.024366,0.021494,0.02534,0.020962,0.022813,0.043539,0.015726,0.020222,0.38741,0.032777,0.026118
0.11868,0.019036,0.024933,0.022259,0.02504,0.020208,0.022803,0.03531,0.015514,0.019781,0.24635,0.032859,0.021022
0.055893,0.018897,0.023957,0.022561,0.025265,0.020336,0.022633,0.032279,0.01558,0.021298,0.27099,0.03085,0.018719
0.048879,0.01888,0.025203,0.022251,0.025586,0.020103,0.023717,0.028527,0.015542,0.020721,0.13121,0.029349,0.018222
0.050119,0.019043,0.025623,0.022238,0.026417,0.020061,0.024198,0.027277,0.015759,0.021116,0.087311,0.027638,0.018199
0.04686,0.019066,0.025928,0.022686,0.026015,0.020979,0.024022,0.02546,0.015578,0.024267,0.065343,0.026238,0.017103
0.040768,0.019017,0.025043,0.022207,0.02502,0.020011,0.022649,0.033432,0.015438,0.023229,0.07483,0.31875,0.015598
0.037473,0.018976,0.024606,0.021819,0.025197,0.020155,0.022669,0.036728,0.015544,0.02133,0.069935,0.35802,0.014792
0.035205,0.019111,0.024215,0.021961,0.025624,0.020171,0.022439,0.029663,0.015744,0.021329,0.055852,0.34306,0.014815
0.033121,0.019168,0.024164,0.022015,0.026225,0.020179,0.023571,0.030706,0.015635,0.020205,0.040834,0.22343,0.014604
0.031575,0.01891,0.025785,0.022483,0.02628,0.02083,0.0241,0.025633,0.023209,0.020162,0.037154,0.11194,0.014722
0.030349,0.019021,0.024961,0.02173,0.026035,0.019962,0.023887,0.024029,0.03226,0.021378,0.034003,0.086408,0.014701
0.028594,0.019169,0.025822,0.022159,0.025255,0.020366,0.02273,0.023353,0.099492,0.020783,0.029911,0.079363,0.014839
0.028129,0.019085,0.024881,0.022258,0.02492,0.020453,0.023088,0.022369,0.17453,0.02225,0.028476,0.064775,0.014071
0.026634,0.018905,0.024844,0.021993,0.025712,0.020352,0.022471,0.022618,0.16041,0.02497,0.026632,0.063932,0.014468
0.025893,0.018873,0.024059,0.021944,0.025517,0.020914,0.024103,0.022067,0.080261,0.022203,0.026582,0.054421,0.014131
0.025027,0.018896,0.024203,0.021626,0.026208,0.02041,0.023887,0.0212,0.060556,0.21916,0.025793,0.047675,0.01406
0.02437,0.018894,0.026351,0.022496,0.026431,0.020034,0.023739,0.020499,0.050954,0.21123,0.024947,0.041787,0.013925
0.025036,0.020086,0.024983,0.033226,0.026005,0.020299,0.022982,0.020167,0.06255,0.22896,0.025351,0.038238,0.013949
0.024423,0.024045,0.025634,0.19889,0.026176,0.020362,0.022949,0.019748,0.070365,0.2179,0.025837,0.034863,0.013819
0.023561,0.020848,0.024338,0.17732,0.02607,0.021012,0.02359,0.019768,0.06111,0.29169,0.027034,0.032698,0.013898
0.023388,0.020999,0.024687,0.18874,0.025605,0.020933,0.023831,0.020421,0.052674,0.36431,0.028889,0.032726,0.013718
0.023292,0.01959,0.024103,0.17332,0.026557,0.020636,0.02432,0.019894,0.046398,0.2393,0.031122,0.0314,0.013623
0.023192,0.018972,0.024601,0.1619,0.027135,0.020431,0.023562,0.019749,0.042524,0.12383,0.031839,0.032163,0.013869
0.02281,0.019526,0.02604,0.36262,0.027044,0.020263,0.023042,0.019699,0.038803,0.124,0.031088,0.030553,0.01412
0.023283,0.019104,0.025501,0.22187,0.02526,0.020447,0.02314,0.019392,0.038687,0.082698,0.031817,0.02948,0.013814
0.022434,0.019115,0.025166,0.15946,0.025116,0.020534,0.023722,0.019578,0.037985,0.059496,0.030946,0.02851,0.013936
0.022296,0.01923,0.024507,0.16021,0.02579,0.020208,0.023545,0.019356,0.035437,0.055015,0.03166,0.028575,0.013883
0.021765,0.018993,0.025228,0.131,0.025683,0.020254,0.023643,0.019301,0.033643,0.047679,0.033216,0.028357,0.013804
0.021785,0.018954,0.024325,0.083415,0.026445,0.020136,0.023082,0.01948,0.031761,0.040353,0.034573,0.028182,0.01368
0.021403,0.01909,0.024599,0.053902,0.026425,0.020078,0.022714,0.01962,0.030247,0.036997,0.035875,0.027412,0.013679
0.021583,0.018922,0.025313,0.038647,0.02546,0.021194,0.022094,0.019459,0.029144,0.033095,0.035665,0.025995,0.013718
0.045763,0.019171,0.025511,0.033552,0.025123,0.01988,0.023891,0.019511,0.02962,0.030368,0.037049,0.025951,0.013885
0.26857,0.019011,0.024823,0.030316,0.024847,0.020044,0.023607,0.019678,0.030861,0.028467,0.034237,0.026064,0.01367
0.20048,0.01907,0.02461,0.028285,0.02521,0.020313,0.024021,0.019589,0.031854,0.026478,0.032397,0.026235,0.014466
0.14495,0.0191,0.024173,0.026478,0.026243,0.020258,0.022857,0.019286,0.041939,0.024722,0.032024,0.026459,0.014241
0.17002,0.018931,0.024821,0.024992,0.026156,0.021126,0.023433,0.019092,0.042322,0.023737,0.030176,0.025643,0.014356
0.16562,0.018899,0.025873,0.023654,0.025819,0.020475,0.023081,0.019109,0.02598,0.023437,0.029848,0.025176,0.014389
0.1352,0.018742,0.025654,0.02275,0.025534,0.019693,0.023623,0.019023,0.022025,0.02308,0.030367,0.02549,0.013822
0.10674,0.018951,0.025738,0.022497,0.02526,0.019996,0.024313,0.019211,0.020022,0.022637,0.029637,0.026105,0.013999
0.095573,0.018882,0.024428,0.022706,0.024876,0.020353,0.02455,0.019277,0.01799,0.022857,0.027998,0.025045,0.014005
0.087841,0.018831,0.024673,0.022541,0.026521,0.020779,0.023172,0.019325,0.017393,0.021865,0.027721,0.025932,0.014029
0.08782,0.018845,0.023831,0.021993,0.026755,0.020461,0.023228,0.019362,0.017244,0.021053,0.02679,0.02477,0.01389
0.085639,0.018705,0.023677,0.021549,0.025745,0.019917,0.02312,0.019381,0.017493,0.019666,0.026275,0.024903,0.01373
0.085177,0.018812,0.025699,0.021609,0.025225,0.020161,0.02373,0.019502,0.017564,0.019272,0.025904,0.025604,0.013594
0.079385,0.018917,0.025176,0.021231,0.025555,0.020076,0.02418,0.019142,0.01737,0.019149,0.025958,0.025485,0.0137
0.070931,0.01892,0.025513,0.020973,0.025512,0.020752,0.024096,0.018943,0.017154,0.020528,0.025743,0.025741,0.013596
0.06552,0.018881,0.024404,0.021743,0.025527,0.020419,0.022738,0.019101,0.017221,0.019689,0.025067,0.02465,0.013702
0.061897,0.018887,0.024663,0.021875,0.026154,0.020132,0.023129,0.019472,0.017018,0.020362,0.023983,0.024197,0.013663
0.057385,0.018986,0.023715,0.021458,0.025674,0.020046,0.023588,0.019447,0.01694,0.020604,0.023677,0.024725,0.013741
0.052044,0.018915,0.023816,0.021037,0.025669,0.020071,0.0239,0.019326,0.016946,0.019172,0.02382,0.025199,0.013534
0.048737,0.019136,0.02603,0.021027,0.025489,0.020179,0.024294,0.019141,0.017014,0.018196,0.023979,0.025245,0.013574
0.047492,0.018793,0.0255,0.020953,0.025465,0.020633,0.024189,0.019333,0.016853,0.01807,0.024373,0.024708,0.013629
0.045953,0.018824,0.025009,0.020765,0.025563,0.019787,0.023162,0.019364,0.016953,0.017593,0.023236,0.02386,0.013763
0.042756,0.018824,0.024315,0.020703,0.025792,0.020179,0.022899,0.020645,0.016661,0.017687,0.023961,0.024868,0.013767
0.044672,0.018927,0.024811,0.021643,0.025319,0.020304,0.023979,0.021194,0.016677,0.019434,0.024188,0.025255,0.013688
0.093333,0.018895,0.023946,0.02181,0.024936,0.020497,0.024118,0.088964,0.016695,0.018426,0.023508,0.024813,0.013551
0.29662,0.018724,0.0248,0.021178,0.025542,0.020943,0.024841,0.26117,0.016698,0.019265,0.023369,0.025822,0.013594
0.3167,0.019199,0.025822,0.021256,0.024345,0.02033,0.023937,0.15649,0.01654,0.019644,0.02355,0.024371,0.01371
0.19566,0.018917,0.025749,0.021242,0.025283,0.02021,0.02292,0.085301,0.016481,0.018639,0.023313,0.023849,0.013582
0.15149,0.01895,0.024986,0.020906,0.026502,0.020268,0.022899,0.092617,0.016417,0.017741,0.023368,0.024945,0.013552
0.12842,0.019093,0.024802,0.020943,0.025798,0.019988,0.022793,0.10504,0.016395,0.017123,0.023048,0.024815,0.013596
