NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21222,0.85834,0.93379,1.0012,1.2035,1.1048,1.0834,0.94485,0.99068,1.2876,1.0697
0.032893,0.02395,0.022309,0.02907,0.027707,0.024876,0.28959,0.020007,0.01896,0.020854,0.02074
0.033003,0.025171,0.021938,0.02869,0.028967,0.0257,0.19039,0.020106,0.018552,0.021355,0.02053
0.032558,0.025611,0.02124,0.029041,0.028419,0.028707,0.19737,0.020155,0.018632,0.020792,0.019871
0.030874,0.025174,0.021291,0.027328,0.049585,0.04986,0.33526,0.019708,0.018403,0.02605,0.019968
0.028586,0.02501,0.020694,0.026583,0.078206,0.060693,0.40628,0.019914,0.018412,0.052297,0.019578
0.033252,0.023953,0.020977,0.027545,0.074722,0.060631,0.3339,0.019875,0.018379,0.082147,0.018785
0.033146,0.023481,0.022236,0.026875,0.058422,0.047337,0.18259,0.01971,0.019048,0.054458,0.018102
0.032361,0.024781,0.022164,0.028286,0.073763,0.060109,0.25906,0.019508,0.019991,0.063902,0.01792
0.031512,0.025913,0.022178,0.028563,0.060608,0.048201,0.093183,0.019603,0.019478,0.058821,0.017588
0.030571,0.025822,0.02169,0.028424,0.054955,0.040463,0.060937,0.019568,0.019317,0.043621,0.017833
0.031158,0.025997,0.020899,0.027958,0.045198,0.035501,0.04593,0.01959,0.018822,0.038319,0.017728
0.033696,0.024918,0.020488,0.026667,0.042232,0.032985,0.042047,0.019857,0.018643,0.035574,0.017555
0.033263,0.024059,0.02101,0.025872,0.039165,0.031278,0.038814,0.019611,0.018277,0.033583,0.017281
0.032155,0.02426,0.021377,0.028122,0.038327,0.030148,0.037066,0.019799,0.018184,0.031441,0.016804
0.029852,0.025221,0.022577,0.028843,0.036316,0.10956,0.034703,0.019987,0.018589,0.029914,0.017068
0.028715,0.025284,0.022674,0.029187,0.035281,0.097948,0.032681,0.020057,0.019881,0.029224,0.016881
0.032974,0.025349,0.022063,0.029907,0.035662,0.059439,0.030638,0.019975,0.019725,0.0275,0.017385
0.033193,0.024729,0.02127,0.028563,0.034372,0.044039,0.030901,0.019667,0.019704,0.025867,0.017072
0.032671,0.023817,0.021198,0.0272,0.033262,0.034033,0.029494,0.019729,0.019288,0.024756,0.017026
0.029412,0.023745,0.020785,0.025513,0.033052,0.032474,0.028807,0.019965,0.019221,0.024033,0.016673
0.029473,0.025779,0.020974,0.02802,0.032365,0.038073,0.028139,0.019965,0.01881,0.024927,0.016676
0.030635,0.026088,0.02298,0.02748,0.032431,0.041388,0.027677,0.019824,0.018558,0.27925,0.017198
0.033912,0.025132,0.022101,0.029116,0.032462,0.04254,0.027154,0.020199,0.01832,0.41328,0.016708
0.03306,0.025137,0.021764,0.02976,0.031701,0.045247,0.02755,0.020128,0.018266,0.45708,0.017065
0.03217,0.024178,0.02129,0.02867,0.032125,0.045866,0.026415,0.020324,0.018709,0.31109,0.016984
0.029872,0.023702,0.021039,0.027243,0.031991,0.043173,0.026494,0.020094,0.018911,0.21968,0.01674
0.027584,0.024764,0.020698,0.026502,0.030572,0.03941,0.026753,0.019859,0.02064,0.33373,0.016291
0.032349,0.026,0.020706,0.027718,0.030303,0.036975,0.026388,0.019709,0.01913,0.22027,0.016265
0.032901,0.025615,0.022684,0.026622,0.029994,0.033232,0.025792,0.020001,0.021266,0.13043,0.016683
0.032338,0.025617,0.022107,0.029223,0.031052,0.031654,0.026171,0.019863,0.020631,0.076251,0.01607
0.028811,0.02425,0.022213,0.028451,0.031056,0.030023,0.025738,0.020146,0.018197,0.061379,0.01661
0.029426,0.023709,0.021551,0.029095,0.030374,0.028406,0.025708,0.019895,0.01824,0.054993,0.016626
0.030985,0.02405,0.021415,0.027472,0.030848,0.027093,0.026118,0.02026,0.018061,0.052683,0.016356
0.033253,0.025405,0.020748,0.026281,0.030545,0.025841,0.025652,0.019949,0.018264,0.052009,0.015952
0.03419,0.02583,0.021079,0.026174,0.029847,0.025294,0.025511,0.020165,0.01846,0.051935,0.016168
0.032069,0.024994,0.022448,0.027842,0.029974,0.024452,0.025446,0.020229,0.019204,0.051662,0.016216
0.029426,0.025884,0.022491,0.027459,0.030709,0.023393,0.02512,0.019932,0.019654,0.050165,0.016448
0.029381,0.024093,0.022279,0.029244,0.030537,0.023137,0.025067,0.020083,0.018976,0.04904,0.016569
0.032895,0.023305,0.021714,0.029488,0.030298,0.022436,0.025648,0.01998,0.019027,0.047836,0.01638
0.033566,0.024946,0.021358,0.028498,0.030549,0.022187,0.0254,0.019882,0.018723,0.046283,0.016016
0.03216,0.026219,0.020902,0.027365,0.029533,0.022097,0.024655,0.019936,0.018482,0.045086,0.015883
0.029071,0.025566,0.021073,0.025304,0.029563,0.021725,0.024855,0.019864,0.018308,0.043971,0.016463
0.028065,0.025471,0.022156,0.028133,0.029634,0.021621,0.025243,0.020106,0.018254,0.042999,0.016598
0.03166,0.024325,0.022542,0.02692,0.03053,0.021742,0.024751,0.020258,0.018258,0.041729,0.016592
0.032889,0.023721,0.022788,0.029079,0.030311,0.021542,0.024783,0.02049,0.01911,0.040177,0.016399
0.032584,0.024686,0.022119,0.02925,0.030197,0.021387,0.0248,0.020988,0.019232,0.039234,0.016523
0.03006,0.025852,0.021493,0.028443,0.029857,0.021239,0.02436,0.020566,0.018969,0.039054,0.01611
0.029852,0.025631,0.020914,0.027386,0.029671,0.021339,0.024773,0.02044,0.018958,0.038281,0.016007
0.029101,0.025234,0.021184,0.026318,0.029086,0.021184,0.024364,0.019968,0.018672,0.037353,0.016082
0.0326,0.025111,0.022083,0.0281,0.029201,0.021121,0.024103,0.020002,0.01845,0.037402,0.016258
0.032386,0.023861,0.022643,0.026357,0.029985,0.021213,0.024027,0.02032,0.018244,0.035557,0.016671
0.030893,0.023993,0.022255,0.029069,0.029981,0.020994,0.024322,0.020092,0.018175,0.035397,0.016603
0.028238,0.025231,0.021711,0.029056,0.029516,0.020978,0.024456,0.020357,0.018032,0.035127,0.016386
0.027423,0.024906,0.021315,0.029094,0.029369,0.021412,0.024198,0.020096,0.018398,0.033766,0.016138
0.030734,0.025623,0.021348,0.0278,0.028928,0.020915,0.024097,0.020423,0.019082,0.032715,0.015965
0.032836,0.025297,0.021189,0.026749,0.028948,0.020991,0.02465,0.020718,0.019554,0.033237,0.016203
0.032623,0.023882,0.02167,0.027856,0.028766,0.021057,0.02432,0.020141,0.019278,0.033175,0.016079
0.031373,0.023924,0.023286,0.02689,0.029746,0.02104,0.024167,0.020068,0.019008,0.032366,0.016588
0.029775,0.024689,0.022331,0.029053,0.03017,0.021158,0.023333,0.020245,0.018666,0.032999,0.016384
0.029721,0.025528,0.022161,0.029259,0.029088,0.021271,0.023508,0.020388,0.018212,0.032331,0.016269
0.032871,0.025151,0.021448,0.029391,0.029066,0.02112,0.023068,0.02085,0.017992,0.031601,0.015883
0.032612,0.025843,0.020817,0.027943,0.02866,0.02088,0.023846,0.020676,0.01804,0.031857,0.016238
0.031503,0.024662,0.020693,0.026495,0.028595,0.020909,0.023556,0.020702,0.018483,0.03107,0.016259
0.029195,0.023806,0.021209,0.027277,0.028786,0.020924,0.023465,0.020461,0.018957,0.030616,0.016378
0.027237,0.024419,0.022666,0.026938,0.029512,0.020961,0.023432,0.020816,0.019565,0.030875,0.016305
0.031386,0.025708,0.022483,0.028595,0.030078,0.020793,0.023257,0.021306,0.01943,0.031233,0.016556
0.032847,0.02569,0.021762,0.028702,0.029412,0.020989,0.02319,0.021085,0.019085,0.03054,0.016326
0.032201,0.026277,0.021462,0.028352,0.02932,0.02114,0.023646,0.02072,0.018683,0.030453,0.015932
0.028691,0.024467,0.020604,0.028294,0.028248,0.020909,0.023377,0.020787,0.018246,0.03096,0.015997
0.028894,0.023841,0.020354,0.026779,0.027968,0.021159,0.023381,0.020799,0.018054,0.029767,0.016095
0.030705,0.023577,0.020768,0.026291,0.028241,0.021113,0.023131,0.02111,0.017838,0.029663,0.016502
0.032683,0.024868,0.022124,0.027555,0.029275,0.02108,0.023202,0.020803,0.018361,0.029406,0.016541
0.032086,0.025945,0.021847,0.028531,0.030025,0.021,0.023406,0.021093,0.018755,0.028938,0.016556
0.031672,0.025445,0.022015,0.029573,0.028838,0.020899,0.023797,0.021192,0.019391,0.029256,0.016214
0.02954,0.025855,0.020962,0.029482,0.029974,0.021028,0.02343,0.021067,0.019172,0.029007,0.016245
0.027121,0.024404,0.020976,0.029106,0.028409,0.02081,0.023737,0.021665,0.01906,0.029151,0.016021
0.031621,0.023735,0.020666,0.027416,0.028067,0.021038,0.023028,0.021486,0.018572,0.029188,0.016014
0.033139,0.024745,0.020808,0.025644,0.02849,0.021043,0.022636,0.021006,0.018513,0.029453,0.016458
0.033392,0.025862,0.021633,0.028833,0.028901,0.021003,0.023115,0.020795,0.018097,0.028862,0.016648
0.029075,0.025432,0.022101,0.027124,0.02977,0.020956,0.022539,0.021027,0.01804,0.02833,0.016316
0.029381,0.026071,0.022056,0.029485,0.029071,0.021042,0.022631,0.020821,0.017949,0.028113,0.016145
0.030464,0.02489,0.021506,0.029362,0.030484,0.021127,0.02315,0.021289,0.018202,0.028457,0.015838
0.032755,0.0243,0.021226,0.028794,0.028556,0.020703,0.022865,0.020721,0.01888,0.028441,0.015813
0.033454,0.024513,0.020605,0.02749,0.027901,0.020715,0.022456,0.020641,0.019682,0.028262,0.015812
0.032611,0.025524,0.020555,0.026541,0.028143,0.02106,0.022736,0.021051,0.018789,0.028862,0.016016
0.030633,0.026038,0.021147,0.027591,0.029117,0.020785,0.022639,0.021261,0.018961,0.028385,0.015736
0.027164,0.025452,0.021945,0.026618,0.02978,0.020665,0.023287,0.021364,0.018502,0.028455,0.015673
0.033001,0.025904,0.02207,0.029253,0.028965,0.020855,0.022981,0.02064,0.018368,0.028085,0.015883
0.032859,0.024027,0.021681,0.028644,0.030376,0.020776,0.022671,0.020668,0.018128,0.027086,0.015406
0.032212,0.023708,0.021158,0.029322,0.028581,0.020669,0.022028,0.020535,0.017864,0.026762,0.015546
0.028969,0.024927,0.020993,0.027855,0.027673,0.020883,0.022651,0.020626,0.018418,0.026892,0.015294
0.029047,0.025571,0.020633,0.026489,0.02809,0.020755,0.022561,0.020633,0.019306,0.026489,0.015773
0.031357,0.025729,0.020577,0.027027,0.029275,0.020811,0.022888,0.020897,0.019211,0.025945,0.015651
0.03358,0.025627,0.022145,0.02761,0.029961,0.020823,0.022368,0.020914,0.018813,0.026718,0.015611
0.033259,0.024019,0.022055,0.028395,0.029019,0.020838,0.023637,0.020916,0.01871,0.026977,0.015158
0.031597,0.023779,0.021992,0.028877,0.030562,0.020602,0.022684,0.021088,0.018363,0.026055,0.015072
0.030498,0.025046,0.02163,0.028923,0.028398,0.020738,0.02276,0.021168,0.018294,0.025636,0.015091
0.027492,0.02551,0.020811,0.027952,0.028093,0.020919,0.02259,0.020827,0.01812,0.0254,0.014757
0.032588,0.02605,0.020456,0.027034,0.028389,0.021134,0.023113,0.020701,0.018358,0.025063,0.015198
0.032899,0.025539,0.020426,0.026542,0.045335,0.030637,0.023214,0.020986,0.018163,0.032157,0.015003
0.033232,0.025753,0.022117,0.02753,0.081898,0.045506,0.023118,0.020571,0.018782,0.068867,0.014959
0.02855,0.024184,0.022086,0.028092,0.091498,0.091024,0.023388,0.02048,0.019543,0.075429,0.014697
0.029264,0.023712,0.021802,0.028895,0.11691,0.068848,0.02315,0.020508,0.019141,0.025261,0.014551
0.032004,0.025094,0.021591,0.029455,0.051999,0.038696,0.023051,0.020738,0.019392,0.023923,0.014465
0.03426,0.026067,0.021003,0.028605,0.066123,0.058527,0.02286,0.020897,0.018869,0.024979,0.014767
0.033368,0.025891,0.020659,0.027385,0.048945,0.032549,0.02229,0.020632,0.018475,0.024823,0.014707
0.032016,0.025621,0.020905,0.026129,0.040714,0.029211,0.022604,0.020775,0.018164,0.026753,0.014648
0.0304,0.023963,0.022203,0.028146,0.037504,0.028212,0.022613,0.021185,0.017806,0.026633,0.014471
0.027891,0.023466,0.022302,0.026911,0.036357,0.026928,0.022092,0.020672,0.018121,0.024942,0.014482
0.032893,0.024625,0.022239,0.028631,0.034222,0.025363,0.022426,0.020608,0.018195,0.023135,0.014166
0.033471,0.025703,0.02175,0.028868,0.033105,0.024268,0.022746,0.02077,0.018603,0.022606,0.014199
