NaN,NaN,NaN,NaN,NaN,NaN
0.37168,1.3424,1.4114,1.4757,1.2225,1.481
0.039454,0.037633,0.028953,0.037594,0.028026,0.032707
0.043889,0.041014,0.028965,0.038106,0.027867,0.03309
0.041269,0.04211,0.029708,0.037316,0.028026,0.032916
0.04023,0.040506,0.030537,0.037654,0.028093,0.032993
0.039746,0.041169,0.029795,0.038475,0.028033,0.032587
0.039537,0.039011,0.029846,0.037049,0.027915,0.034079
0.042183,0.038834,0.029935,0.036883,0.028129,0.033745
0.039959,0.038176,0.029668,0.038451,0.027981,0.033021
0.043248,0.036809,0.02922,0.038127,0.02798,0.033168
0.041762,0.042055,0.02957,0.037655,0.027909,0.03243
0.041212,0.036771,0.029159,0.037553,0.027884,0.033661
0.04087,0.042465,0.029344,0.03702,0.028133,0.033416
0.041541,0.040109,0.029102,0.03699,0.027395,0.032932
0.042943,0.039513,0.029898,0.03812,0.027296,0.032958
0.040137,0.038647,0.030206,0.037587,0.027487,0.032718
0.043186,0.036749,0.030119,0.038959,0.027314,0.034532
0.040615,0.041914,0.029661,0.037441,0.027557,0.033551
0.041503,0.040265,0.029859,0.037779,0.02754,0.033015
0.040556,0.042772,0.02944,0.037395,0.027596,0.03285
0.04068,0.040312,0.029329,0.038431,0.027465,0.032446
0.042241,0.039877,0.029503,0.036561,0.027335,0.034008
0.040464,0.039308,0.02933,0.038918,0.027498,0.034075
0.043831,0.037473,0.029295,0.038161,0.027003,0.033672
0.041302,0.035829,0.028955,0.037842,0.026977,0.033549
0.040259,0.041607,0.030079,0.036841,0.027063,0.032969
0.040796,0.040649,0.03026,0.037671,0.027287,0.033917
0.041915,0.043044,0.030066,0.037243,0.026857,0.03397
0.041869,0.040961,0.02971,0.0382,0.02715,0.033999
0.042093,0.039587,0.029483,0.037221,0.02722,0.033074
0.042992,0.038983,0.029304,0.037827,0.027015,0.033005
0.040656,0.037497,0.029859,0.036947,0.026748,0.033779
0.041264,0.038634,0.029579,0.038178,0.026922,0.033154
0.039975,0.042283,0.029172,0.03724,0.026947,0.033266
0.041489,0.0385,0.02925,0.037673,0.026746,0.033013
0.041925,0.041895,0.029104,0.037301,0.026838,0.032778
0.043616,0.039379,0.03035,0.037312,0.027012,0.033796
0.041341,0.038538,0.030261,0.037357,0.026871,0.0332
0.041321,0.038667,0.030157,0.038383,0.027278,0.033405
0.040274,0.037074,0.029941,0.037674,0.027311,0.032978
0.039752,0.041011,0.02984,0.037584,0.027129,0.031719
0.042094,0.040005,0.029492,0.037611,0.026885,0.033508
0.04049,0.041029,0.029623,0.037584,0.026788,0.033764
0.042524,0.040383,0.029147,0.036921,0.027048,0.033515
0.041782,0.039135,0.029043,0.038547,0.026611,0.033224
0.040625,0.03878,0.028876,0.037598,0.02677,0.03225
0.041085,0.037815,0.028706,0.039066,0.027242,0.03434
0.040562,0.03663,0.030212,0.037644,0.026964,0.033864
0.0423,0.042226,0.030513,0.036772,0.026877,0.033644
0.040304,0.037762,0.029944,0.038104,0.026833,0.03286
0.04277,0.042149,0.029641,0.037868,0.026531,0.03213
0.040229,0.03931,0.030092,0.037524,0.026312,0.034141
0.040497,0.039471,0.029386,0.03851,0.026624,0.03371
0.039897,0.039469,0.02964,0.037497,0.026597,0.033203
0.04104,0.037268,0.029253,0.037414,0.026767,0.033052
0.041962,0.041598,0.028899,0.037596,0.027015,0.032
0.041288,0.041038,0.028809,0.037869,0.026877,0.033539
0.042567,0.040335,0.02894,0.038357,0.026856,0.033672
0.041163,0.041149,0.029275,0.039215,0.026979,0.033485
0.041123,0.039079,0.030331,0.037371,0.026746,0.033189
0.039894,0.038866,0.030002,0.037803,0.027072,0.032117
0.041014,0.037602,0.03026,0.037894,0.026589,0.033711
0.041362,0.038316,0.029853,0.037519,0.026741,0.033981
0.043003,0.042256,0.029315,0.037751,0.026676,0.033416
0.040885,0.037434,0.029274,0.039522,0.026607,0.033118
0.040077,0.042198,0.029793,0.037393,0.026664,0.032557
0.041123,0.040126,0.029329,0.037631,0.026606,0.033783
0.039905,0.039173,0.028982,0.038164,0.02668,0.034262
0.0413,0.038898,0.02886,0.037388,0.026836,0.033418
0.040267,0.036678,0.029597,0.037774,0.026751,0.033224
0.042841,0.041721,0.030633,0.038607,0.026922,0.032775
0.041079,0.041067,0.029976,0.037508,0.026587,0.033521
0.040688,0.041315,0.029911,0.03772,0.026783,0.033716
0.040442,0.041016,0.029842,0.038248,0.027088,0.033496
0.040375,0.039268,0.029488,0.037463,0.027122,0.032906
0.071103,0.038451,0.029705,0.037755,0.027029,0.032711
0.63698,0.037509,0.030332,0.038878,0.026986,0.033546
0.63213,0.037131,0.03024,0.036862,0.026825,0.033466
0.42285,0.043515,0.029255,0.037423,0.026495,0.033632
0.3763,0.036384,0.029967,0.038545,0.026723,0.033663
0.25501,0.042471,0.030172,0.037408,0.02679,0.032518
0.16012,0.039796,0.030439,0.03786,0.026683,0.033693
0.10583,0.038932,0.030072,0.038114,0.026915,0.03378
0.098877,0.038801,0.029764,0.037334,0.027056,0.034101
