NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.45191,1.3473,1.5563,1.7002,1.61,1.5381,2.4675
0.053905,0.044403,0.038639,0.034983,0.038906,0.037094,0.020668
0.051734,0.042446,0.037624,0.035021,0.041033,0.037606,0.020611
0.049709,0.043342,0.03622,0.03483,0.039816,0.037422,0.02055
0.046313,0.042715,0.037587,0.036537,0.038657,0.036833,0.020277
0.049293,0.040616,0.037754,0.036499,0.037866,0.035992,0.020351
0.048973,0.041769,0.038086,0.036225,0.038032,0.036148,0.020103
0.05157,0.043011,0.038492,0.035856,0.038295,0.036366,0.020068
0.051718,0.045318,0.037992,0.035609,0.038519,0.037029,0.019895
0.049911,0.042147,0.037029,0.034459,0.039448,0.036965,0.019636
0.048136,0.043333,0.036267,0.034444,0.039301,0.037731,0.019686
0.04611,0.041958,0.037564,0.035288,0.039508,0.037672,0.019477
0.049828,0.040886,0.037945,0.035415,0.038744,0.03639,0.019366
0.049015,0.041494,0.038133,0.036202,0.037922,0.036508,0.01914
0.050877,0.042563,0.038053,0.035885,0.038312,0.036387,0.019193
0.051659,0.044789,0.038724,0.035544,0.038864,0.036592,0.018878
0.050468,0.043221,0.037124,0.035212,0.038304,0.037456,0.018825
0.049497,0.043732,0.03624,0.034864,0.040814,0.038101,0.018541
0.046205,0.042787,0.038142,0.034787,0.040495,0.037544,0.018655
0.049527,0.041041,0.038162,0.035657,0.039421,0.036654,0.018607
0.048963,0.041948,0.038235,0.035852,0.038318,0.036317,0.018336
0.050295,0.042358,0.038667,0.036266,0.037921,0.035759,0.018234
0.051445,0.044543,0.038646,0.035831,0.037647,0.036815,0.018143
0.051282,0.043053,0.037464,0.035766,0.038168,0.037791,0.018154
0.048668,0.043499,0.036267,0.035627,0.03957,0.038193,0.018156
0.047555,0.04312,0.038162,0.034617,0.041231,0.039017,0.018012
0.049096,0.046419,0.037927,0.035422,0.040415,0.037016,0.018048
0.049744,0.081564,0.038614,0.035227,0.039392,0.038329,0.018006
0.049782,0.084509,0.038928,0.035569,0.03899,0.038529,0.018043
0.051158,0.048616,0.038288,0.036083,0.037595,0.037212,0.01807
0.051871,0.04327,0.037591,0.035542,0.039167,0.03681,0.018081
0.049235,0.043271,0.036194,0.035265,0.038163,0.036953,0.017937
0.047774,0.042783,0.037938,0.034841,0.039792,0.037539,0.017865
0.04966,0.041341,0.037674,0.035511,0.0399,0.037456,0.018018
0.048861,0.042004,0.038519,0.035931,0.039654,0.036305,0.017999
0.049729,0.042071,0.039123,0.036033,0.038302,0.036202,0.017984
0.050804,0.045205,0.038384,0.036201,0.03788,0.035534,0.017975
0.051924,0.042318,0.037369,0.035657,0.037719,0.036888,0.018117
0.049065,0.042584,0.036494,0.035376,0.038239,0.036698,0.018202
0.047382,0.042716,0.038188,0.034701,0.038673,0.037334,0.017953
0.049384,0.041128,0.037816,0.034394,0.039592,0.037071,0.017933
0.049293,0.040938,0.038429,0.034985,0.039108,0.036361,0.017955
0.048661,0.040426,0.03912,0.035813,0.039166,0.035801,0.018142
0.051245,0.044367,0.038247,0.03533,0.037418,0.036218,0.01814
0.051734,0.042903,0.037043,0.035462,0.037744,0.036268,0.01805
0.048863,0.042849,0.035948,0.035469,0.038583,0.036901,0.017905
0.047928,0.042626,0.038112,0.03478,0.038366,0.037123,0.017997
0.049133,0.041574,0.037187,0.034669,0.040277,0.037742,0.018221
0.049005,0.041046,0.037659,0.03469,0.039782,0.037442,0.018144
0.048757,0.040764,0.038994,0.035951,0.039178,0.036215,0.018045
0.05056,0.044395,0.038357,0.035732,0.03828,0.035775,0.017835
0.051225,0.043037,0.037334,0.03554,0.038642,0.036059,0.01776
0.049255,0.042319,0.03626,0.035821,0.038528,0.036319,0.017907
0.048497,0.043469,0.038772,0.035594,0.038707,0.036923,0.017935
0.048161,0.041367,0.037486,0.035038,0.038132,0.037304,0.018136
0.049069,0.040356,0.037585,0.034921,0.040491,0.037636,0.017997
0.04838,0.041397,0.038906,0.03447,0.039549,0.037799,0.01808
0.051524,0.044117,0.038132,0.036548,0.038849,0.036636,0.01807
0.052112,0.043567,0.037051,0.036194,0.038404,0.03637,0.017855
0.049392,0.042484,0.036672,0.035565,0.038218,0.035741,0.017944
0.047877,0.042798,0.038435,0.03532,0.03821,0.037019,0.018001
0.048031,0.041587,0.037728,0.035734,0.039001,0.037042,0.017982
0.048259,0.041179,0.037729,0.034586,0.040113,0.037547,0.01801
0.049134,0.04113,0.039044,0.03487,0.040186,0.03724,0.017863
0.050456,0.04425,0.038525,0.03587,0.040118,0.037162,0.017863
0.051804,0.043124,0.037425,0.035926,0.03909,0.036283,0.017667
0.049424,0.042473,0.036521,0.035707,0.037769,0.036213,0.017649
0.047925,0.043056,0.038095,0.036026,0.037796,0.035898,0.017649
