NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27935,1.2433,1.2242,1.3407,0.97507,1.1363,1.3514,1.365,1.313
0.024429,0.031355,0.039269,0.02583,0.027394,0.041236,0.021523,0.020684,0.019495
0.023873,0.033021,0.037098,0.026958,0.02705,0.039492,0.021584,0.021672,0.01945
0.023851,0.032339,0.038818,0.026948,0.027032,0.037779,0.021009,0.020679,0.019532
0.023913,0.032635,0.039276,0.028305,0.026652,0.036752,0.02085,0.02084,0.019344
0.02532,0.032545,0.039075,0.028754,0.026816,0.036132,0.020907,0.020728,0.019195
0.02454,0.031489,0.038254,0.026914,0.027154,0.034413,0.020893,0.02073,0.01941
0.024702,0.030446,0.038004,0.026464,0.027034,0.037867,0.020894,0.020516,0.01936
0.024267,0.030326,0.036758,0.026183,0.026996,0.040299,0.021365,0.020142,0.019273
0.023883,0.03193,0.03607,0.025395,0.027233,0.038805,0.02174,0.021581,0.019326
0.023874,0.033884,0.034601,0.028293,0.026854,0.037936,0.021682,0.0201,0.019303
0.023845,0.033093,0.032984,0.026527,0.027018,0.037332,0.021294,0.020358,0.019519
0.024087,0.033093,0.034214,0.029022,0.026805,0.036109,0.021396,0.020344,0.019579
0.023994,0.032769,0.03358,0.027929,0.027323,0.035798,0.021138,0.020297,0.019386
0.024026,0.03149,0.034561,0.026549,0.026969,0.039048,0.021418,0.02033,0.019348
0.023846,0.030512,0.034604,0.026411,0.027148,0.039471,0.021201,0.020026,0.019432
0.024827,0.03164,0.033842,0.026243,0.026775,0.037799,0.021219,0.021535,0.019324
0.024485,0.032996,0.032854,0.027121,0.026483,0.036975,0.021166,0.019971,0.01945
0.024707,0.031941,0.032486,0.02628,0.026136,0.036155,0.021648,0.020007,0.019365
0.024818,0.03169,0.030929,0.028558,0.026427,0.034793,0.02186,0.020271,0.019316
0.024389,0.032491,0.030342,0.027889,0.026657,0.036446,0.021561,0.020176,0.019223
0.024132,0.032729,0.029806,0.02685,0.026689,0.039046,0.021906,0.020367,0.019235
0.02419,0.032317,0.033058,0.027038,0.026794,0.039142,0.021996,0.046102,0.019218
0.024072,0.031141,0.033309,0.026147,0.026307,0.039078,0.021679,0.17184,0.020176
0.024131,0.032306,0.033687,0.025385,0.026286,0.036322,0.021422,0.17467,0.019789
0.023955,0.034543,0.033605,0.028196,0.026348,0.036386,0.021132,0.16068,0.01989
0.023827,0.033454,0.032381,0.026479,0.02666,0.035102,0.021417,0.09429,0.02248
0.024331,0.033526,0.031615,0.028624,0.026613,0.036781,0.021237,0.069428,0.020446
0.025143,0.032974,0.031158,0.027634,0.026625,0.039225,0.021517,0.059783,0.019233
0.024748,0.032221,0.030161,0.02693,0.026621,0.038196,0.022277,0.053513,0.019522
0.02496,0.03112,0.030044,0.02627,0.02621,0.038125,0.022091,0.049057,0.019278
0.024507,0.030488,0.029793,0.026068,0.026004,0.035906,0.021952,0.044544,0.019502
0.02413,0.03098,0.029176,0.02613,0.026038,0.036377,0.022149,0.039343,0.019479
0.024249,0.032865,0.032466,0.027523,0.026282,0.03508,0.021886,0.03501,0.01938
0.024247,0.033955,0.032906,0.027887,0.026361,0.037649,0.021538,0.032246,0.019351
0.023966,0.033247,0.033438,0.028412,0.026277,0.038908,0.021213,0.030419,0.019272
0.024092,0.034144,0.032657,0.027259,0.026198,0.039104,0.021383,0.02952,0.019166
0.023835,0.032569,0.032001,0.026911,0.025963,0.038366,0.021276,0.027151,0.019169
0.023992,0.031683,0.031241,0.026139,0.025851,0.03704,0.021502,0.026445,0.019227
0.028483,0.030555,0.03083,0.025717,0.16212,0.034421,0.021491,0.025459,0.019388
0.024844,0.030336,0.029512,0.028227,0.49544,0.034229,0.021596,0.024347,0.019374
0.035431,0.032076,0.029025,0.028062,0.63201,0.037479,0.021858,0.024707,0.019233
0.035679,0.033766,0.030859,0.028914,0.49131,0.040237,0.021769,0.024313,0.01956
0.038455,0.033003,0.031533,0.02816,0.52254,0.038322,0.021836,0.024283,0.019065
0.047179,0.033982,0.033261,0.027539,0.71053,0.037329,0.021636,0.023482,0.019105
0.033714,0.032112,0.032218,0.026046,0.33472,0.035793,0.021352,0.023602,0.019316
0.024118,0.031842,0.031581,0.025718,0.16527,0.034625,0.021128,0.024155,0.019349
0.023725,0.030281,0.031374,0.027578,0.11991,0.034854,0.020725,0.023209,0.019142
0.023873,0.029713,0.031018,0.026011,0.09273,0.037303,0.021304,0.02291,0.019318
0.023708,0.03263,0.02945,0.028992,0.069158,0.039223,0.021705,0.022771,0.019138
0.025179,0.033181,0.028749,0.028048,0.054138,0.038815,0.021999,0.022675,0.019277
0.024508,0.03268,0.029396,0.026633,0.044955,0.038121,0.021386,0.02232,0.01929
0.024536,0.032462,0.031842,0.026393,0.037829,0.036546,0.021443,0.022543,0.019412
0.024388,0.032054,0.03286,0.026456,0.034803,0.034904,0.021357,0.023289,0.019225
0.024115,0.032038,0.032331,0.026132,0.032495,0.036948,0.021327,0.022269,0.019242
0.023958,0.030503,0.032172,0.027837,0.029768,0.039278,0.020904,0.022163,0.019295
0.023728,0.02956,0.031521,0.028048,0.029067,0.040163,0.021054,0.022131,0.019222
0.02411,0.02909,0.030277,0.028328,0.027323,0.038672,0.021066,0.022197,0.019153
0.024003,0.031338,0.029339,0.027267,0.026683,0.036248,0.020917,0.022111,0.019592
0.023801,0.033126,0.028953,0.026416,0.026287,0.035115,0.021091,0.022083,0.019257
0.023683,0.032046,0.029322,0.026305,0.026964,0.034317,0.021453,0.021344,0.019108
0.023667,0.032803,0.031992,0.025866,0.025213,0.03726,0.021811,0.022641,0.019261
0.025049,0.031259,0.032865,0.027696,0.025686,0.038818,0.021774,0.021969,0.019192
0.024288,0.031163,0.031657,0.026252,0.024987,0.039371,0.021628,0.021693,0.019281
0.024599,0.030534,0.032921,0.028366,0.024748,0.038863,0.021474,0.021316,0.019303
0.024557,0.029702,0.031062,0.028119,0.024666,0.036354,0.021394,0.021446,0.019424
0.023837,0.032267,0.030244,0.027126,0.024901,0.03607,0.021098,0.021254,0.019327
0.024019,0.033317,0.029635,0.025955,0.0257,0.034478,0.021218,0.021184,0.019842
0.024034,0.032314,0.029168,0.026003,0.024185,0.036959,0.021512,0.021795,0.019804
0.023971,0.031757,0.029692,0.025075,0.024834,0.040303,0.021311,0.02189,0.019429
0.023808,0.03154,0.031537,0.02805,0.024537,0.038692,0.022071,0.020975,0.019574
0.023644,0.032699,0.0317,0.026319,0.024452,0.039307,0.022099,0.020998,0.019545
0.024074,0.031446,0.032633,0.028623,0.024224,0.037852,0.022446,0.020791,0.019607
0.025213,0.030114,0.031326,0.027555,0.025389,0.035399,0.021941,0.02098,0.019678
0.024541,0.031481,0.031264,0.026739,0.025016,0.034351,0.02186,0.020791,0.019397
0.024726,0.032899,0.030171,0.026225,0.02421,0.038078,0.10075,0.020509,0.019424
0.024418,0.032424,0.02925,0.025822,0.025045,0.041161,0.16777,0.022025,0.019589
0.024079,0.031528,0.028735,0.027188,0.024265,0.040116,0.14668,0.020342,0.01939
0.024145,0.031814,0.029401,0.025678,0.023922,0.038647,0.16524,0.020636,0.019368
0.024092,0.031863,0.030899,0.028915,0.024041,0.036902,0.16283,0.020766,0.019276
0.024028,0.031126,0.032618,0.028275,0.024948,0.035554,0.10447,0.020774,0.019301
0.023883,0.030007,0.031405,0.026886,0.02469,0.034279,0.067631,0.020768,0.019398
0.023717,0.032161,0.031424,0.02609,0.024246,0.037708,0.058386,0.020595,0.019391
0.023902,0.033258,0.03084,0.025914,0.024619,0.038793,0.050276,0.020739,0.019716
0.024937,0.032494,0.030243,0.026397,0.024392,0.038445,0.042858,0.021644,0.019282
0.024333,0.03171,0.029298,0.027207,0.024262,0.037553,0.038316,0.020273,0.019969
0.024828,0.031474,0.028325,0.028374,0.023971,0.035762,0.035807,0.020621,0.019848
0.024358,0.031509,0.028227,0.028363,0.025032,0.035262,0.03319,0.02059,0.019763
0.023706,0.030514,0.028678,0.027545,0.024652,0.038738,0.031338,0.020679,0.020125
0.023963,0.028866,0.031111,0.026422,0.024118,0.038983,0.030411,0.020585,0.019402
0.024454,0.031127,0.25022,0.026359,0.024543,0.039805,0.029799,0.020353,0.019261
0.024176,0.031966,0.59889,0.025508,0.024249,0.037874,0.0291,0.021721,0.019141
0.023827,0.032144,0.4573,0.02746,0.024084,0.036039,0.028706,0.020192,0.019228
0.023966,0.03155,0.30705,0.026277,0.023953,0.035284,0.028397,0.020479,0.019398
0.023723,0.031431,0.2381,0.029183,0.025054,0.035384,0.028663,0.020492,0.019319
0.025105,0.030956,0.12626,0.027761,0.024992,0.037237,0.028778,0.020451,0.019356
0.024662,0.030805,0.095406,0.026426,0.024182,0.040613,0.028683,0.020514,0.019454
0.024961,0.029181,0.085907,0.025923,0.024281,0.038016,0.029012,0.020577,0.019423
0.024627,0.028617,0.07945,0.025891,0.023935,0.038948,0.02842,0.021605,0.019188
0.023742,0.031871,0.071413,0.025307,0.023838,0.036023,0.028035,0.020196,0.019385
0.023804,0.032932,0.067422,0.027627,0.024034,0.035302,0.02779,0.020355,0.019447
0.023812,0.030921,0.062424,0.02707,0.025052,0.035347,0.027689,0.020391,0.019419
0.024192,0.031199,0.057058,0.028402,0.023728,0.036249,0.027785,0.020927,0.019454
0.023779,0.031254,0.055851,0.027717,0.024804,0.040215,0.028245,0.020212,0.019224
0.023711,0.031132,0.053329,0.026649,0.02447,0.038156,0.02891,0.020895,0.019539
0.023869,0.02995,0.054473,0.026538,0.024007,0.039238,0.028021,0.021498,0.019322
0.025222,0.029224,0.052493,0.025957,0.023757,0.035422,0.027545,0.020083,0.01914
0.02465,0.031807,0.04928,0.026911,0.024061,0.035185,0.027748,0.02032,0.019268
0.024693,0.031247,0.047126,0.026966,0.025064,0.034622,0.026762,0.020546,0.019357
0.024568,0.032136,0.04508,0.028519,0.02373,0.037971,0.026466,0.020452,0.019418
0.024002,0.031028,0.042719,0.027658,0.024394,0.040641,0.026201,0.020111,0.019283
0.024107,0.03116,0.041545,0.026548,0.024048,0.038421,0.025773,0.020915,0.0193
0.023843,0.030692,0.040765,0.025933,0.023845,0.037842,0.025894,0.021206,0.019287
0.023978,0.030572,0.039096,0.02609,0.023891,0.035433,0.025376,0.020315,0.019339
0.023845,0.029744,0.036923,0.026153,0.023719,0.035243,0.024919,0.020812,0.019226
0.02376,0.031486,0.035952,0.02791,0.024968,0.035584,0.025188,0.020806,0.019361
0.023752,0.032119,0.034181,0.026719,0.024329,0.039514,0.024743,0.020889,0.019462
0.024915,0.032749,0.034562,0.031284,0.024702,0.040433,0.024828,0.020578,0.019284
0.024956,0.031286,0.032576,0.030521,0.024615,0.038795,0.02426,0.020026,0.019213
0.024798,0.03121,0.032934,0.030359,0.023923,0.036789,0.024466,0.021647,0.019097
0.024645,0.031488,0.031557,0.026355,0.023822,0.034966,0.023873,0.019887,0.019133
0.024164,0.031234,0.032066,0.02601,0.024095,0.034246,0.023856,0.020221,0.019195
0.024308,0.029656,0.030328,0.027547,0.024903,0.037523,0.024054,0.02031,0.019395
0.024759,0.037813,0.037691,0.032528,0.024667,0.043676,0.029264,0.022811,0.019346
0.023956,0.032331,0.028681,0.02938,0.024007,0.038793,0.023741,0.019867,0.019295
0.023635,0.031675,0.028462,0.027864,0.023874,0.036485,0.02394,0.020383,0.019457
0.023457,0.031548,0.029206,0.027119,0.023842,0.034093,0.024014,0.021227,0.01917
0.025001,0.031342,0.028899,0.026139,0.025162,0.03539,0.023952,0.019831,0.019491
0.024759,0.030782,0.029279,0.026088,0.024756,0.03833,0.023742,0.019996,0.019298
0.02462,0.029642,0.029688,0.0279,0.024614,0.040744,0.023407,0.02024,0.019158
0.024747,0.032271,0.02904,0.025941,0.024549,0.039146,0.02342,0.020299,0.019323
0.024008,0.032055,0.028832,0.029301,0.023895,0.036491,0.023487,0.020248,0.019404
0.024474,0.031458,0.02822,0.028066,0.024002,0.035666,0.023677,0.020039,0.019295
0.024052,0.031972,0.027429,0.027223,0.024077,0.035071,0.023896,0.02162,0.019398
0.024285,0.031966,0.02681,0.026912,0.024716,0.035767,0.023312,0.019836,0.01921
0.023878,0.032381,0.026472,0.02596,0.024893,0.039141,0.02341,0.020056,0.01907
0.023808,0.031089,0.027239,0.026361,0.024305,0.040464,0.023382,0.019874,0.019509
0.023649,0.030421,0.028843,0.026857,0.024458,0.037678,0.023308,0.019802,0.019373
0.030716,0.031684,0.028119,0.028696,0.45369,0.036591,0.022912,0.020178,0.019087
0.041756,0.033836,0.029492,0.02858,0.49401,0.035842,0.023945,0.019859,0.019135
0.042452,0.031623,0.028122,0.02746,0.40958,0.034045,0.022598,0.020497,0.019415
0.058305,0.033299,0.029407,0.027542,0.48449,0.036697,0.024184,0.021019,0.019313
