NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33742,1.1811,1.2416,1.2204,1.0241,1.4475,1.175,1.2851,1.3052,1.481,1.4412,1.4592
0.055256,0.032851,0.032655,0.16978,0.047652,0.035364,0.039371,0.046228,0.044826,0.035166,0.040237,0.032155
0.05372,0.032671,0.032495,0.1428,0.046535,0.035049,0.039309,0.04635,0.043631,0.035379,0.040085,0.032061
0.051884,0.03226,0.03275,0.12128,0.046803,0.033506,0.040886,0.046454,0.043498,0.033795,0.039137,0.031595
0.053304,0.032605,0.033339,0.10448,0.045587,0.03279,0.041368,0.045758,0.043433,0.036428,0.037872,0.032936
0.051556,0.03211,0.032865,0.089369,0.044601,0.032158,0.041436,0.044498,0.044056,0.035576,0.037326,0.032493
0.052503,0.032278,0.033158,0.080794,0.045367,0.03208,0.040532,0.045966,0.045217,0.035416,0.036491,0.032089
0.051903,0.032114,0.033348,0.071916,0.045622,0.034098,0.040259,0.044843,0.04483,0.03425,0.034815,0.032428
0.052137,0.032027,0.032623,0.065245,0.046324,0.034359,0.040055,0.046241,0.044193,0.035685,0.035889,0.17954
0.053586,0.035241,0.037215,0.064281,0.050088,0.034992,0.043925,0.052025,0.046406,0.035512,0.036082,0.30183
0.05104,0.03206,0.033105,0.056216,0.046684,0.032893,0.040982,0.046311,0.042848,0.035514,0.035443,0.27764
0.050668,0.032748,0.033006,0.054882,0.043786,0.032234,0.041313,0.045529,0.043718,0.035876,0.035901,0.1995
0.051319,0.03217,0.03265,0.052895,0.04334,0.032664,0.040802,0.043504,0.044909,0.035231,0.035369,0.12236
0.050776,0.031826,0.032855,0.051547,0.045347,0.032932,0.039571,0.045399,0.044359,0.035042,0.034066,0.12493
0.051877,0.032379,0.032589,0.052841,0.047337,0.034487,0.039288,0.045585,0.043216,0.03446,0.034121,0.093829
0.051349,0.032358,0.032956,0.52982,0.046658,0.034973,0.040368,0.04557,0.0425,0.035639,0.033585,0.066443
0.050699,0.031893,0.033057,0.53351,0.046207,0.033338,0.039772,0.045807,0.043017,0.033024,0.034515,0.055656
0.052663,0.033679,0.033027,0.57054,0.044915,0.033374,0.042042,0.044653,0.043931,0.036472,0.034686,0.04802
0.05088,0.032078,0.033147,0.44384,0.04485,0.03366,0.041287,0.045292,0.044413,0.036099,0.035068,0.045643
0.050635,0.031739,0.032289,0.28371,0.046357,0.032952,0.040538,0.044825,0.044251,0.034937,0.033733,0.042759
0.050226,0.031894,0.032559,0.48661,0.045315,0.033997,0.040028,0.044045,0.043788,0.03431,0.033055,0.041024
0.051961,0.031816,0.032535,0.35528,0.046094,0.033607,0.039728,0.046161,0.043139,0.034608,0.034274,0.040307
0.052057,0.032006,0.033116,0.19245,0.046423,0.033175,0.040365,0.045997,0.043108,0.03511,0.034001,0.037744
0.050656,0.031821,0.032848,0.22331,0.046026,0.032501,0.042266,0.045823,0.04405,0.033744,0.034751,0.04053
0.049322,0.031481,0.032775,0.1573,0.044195,0.032884,0.040918,0.045864,0.044426,0.035694,0.035289,0.039701
0.049793,0.031304,0.032654,0.10729,0.043825,0.032463,0.040051,0.043766,0.044477,0.034838,0.034095,0.040062
0.049483,0.031206,0.0324,0.084848,0.045382,0.03406,0.039104,0.045437,0.044168,0.034054,0.033508,0.037967
0.048621,0.031481,0.032531,0.069977,0.046038,0.033859,0.039333,0.045355,0.043915,0.034233,0.034338,0.037525
0.048384,0.031488,0.032352,0.061597,0.046134,0.032989,0.039868,0.044695,0.042948,0.035028,0.031848,0.03745
0.050105,0.032336,0.032928,0.056285,0.047338,0.031824,0.040504,0.045432,0.042518,0.034341,0.033826,0.039678
0.048988,0.032346,0.033224,0.053323,0.045325,0.032392,0.041945,0.044909,0.043878,0.034298,0.034893,0.038783
0.048101,0.032033,0.033007,0.052869,0.044699,0.032153,0.040628,0.045099,0.044116,0.036262,0.034441,0.038542
0.048319,0.032096,0.03276,0.052144,0.044216,0.034388,0.040216,0.046378,0.044845,0.034774,0.033864,0.038012
0.04765,0.032072,0.032765,0.04961,0.045245,0.034113,0.039414,0.044599,0.042792,0.034911,0.032576,0.037588
