NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.51834,1.36,1.1687,1.8798,1.8083,1.3842,1.2229,1.9237,1.3319,1.1361
0.035065,0.03951,0.047114,0.030389,0.027706,0.041612,0.039771,0.026483,0.03281,0.033192
0.034979,0.04256,0.047229,0.029453,0.027987,0.041644,0.039387,0.026375,0.032762,0.034205
0.035477,0.042453,0.045592,0.029747,0.027825,0.041966,0.040274,0.026332,0.033029,0.034217
0.034682,0.041512,0.045102,0.02891,0.027963,0.041812,0.039703,0.026389,0.032824,0.033476
0.034498,0.03981,0.046062,0.028746,0.027941,0.041451,0.039332,0.026414,0.032657,0.03355
0.034675,0.04158,0.046281,0.029249,0.027844,0.041717,0.039479,0.02639,0.032514,0.033055
0.035041,0.039622,0.046743,0.028897,0.028146,0.04139,0.039726,0.026584,0.032449,0.033274
0.035891,0.048074,0.045543,0.02907,0.027875,0.041768,0.039198,0.026587,0.032246,0.033356
0.035689,0.054699,0.043992,0.02901,0.028029,0.042095,0.039389,0.026502,0.032094,0.03396
0.035937,0.041614,0.045172,0.028442,0.027949,0.042116,0.038623,0.02658,0.032128,0.033327
0.035205,0.042128,0.045833,0.028366,0.027973,0.041411,0.037918,0.026555,0.032493,0.033192
0.035048,0.040739,0.04591,0.02833,0.027975,0.042247,0.038877,0.026397,0.031767,0.033136
0.035089,0.039798,0.044679,0.028654,0.028066,0.041708,0.039273,0.026423,0.032018,0.033145
0.034855,0.041075,0.043952,0.028527,0.028072,0.041731,0.039746,0.026587,0.031806,0.033189
0.034517,0.040861,0.045156,0.028554,0.027858,0.041013,0.040285,0.02684,0.032123,0.033427
0.034482,0.039464,0.04587,0.028091,0.028079,0.041596,0.03923,0.026787,0.032285,0.033061
0.035104,0.040161,0.045842,0.028232,0.027731,0.041575,0.03847,0.026268,0.032402,0.033096
0.035535,0.05258,0.044947,0.028351,0.027891,0.041636,0.039084,0.026447,0.032319,0.03326
0.035495,0.20278,0.044244,0.028232,0.028071,0.042291,0.03943,0.026708,0.032484,0.03316
0.035327,0.21135,0.044654,0.028393,0.027903,0.04135,0.039723,0.026656,0.032124,0.033074
0.035691,0.19557,0.045152,0.028304,0.028012,0.041278,0.03962,0.026452,0.032107,0.033263
0.035061,0.10268,0.064709,0.028432,0.027894,0.041081,0.038909,0.026302,0.032273,0.03326
0.036352,0.075118,0.39617,0.0283,0.028057,0.041817,0.038128,0.026414,0.032862,0.03464
0.038503,0.063208,0.52331,0.028325,0.028188,0.041925,0.039156,0.026757,0.033853,0.036682
0.036154,0.055503,0.29256,0.028473,0.028137,0.041706,0.039747,0.026702,0.032236,0.033676
0.034845,0.05109,0.24232,0.028402,0.028052,0.041208,0.039719,0.026597,0.032297,0.034042
0.034789,0.048392,0.12567,0.028991,0.02804,0.041958,0.039768,0.026401,0.032412,0.033241
0.035288,0.046174,0.092928,0.028506,0.028042,0.041743,0.038833,0.026605,0.032438,0.033521
0.035362,0.045718,0.078041,0.028089,0.028015,0.041748,0.038374,0.026365,0.032552,0.033377
0.035157,0.043975,0.06886,0.028132,0.02809,0.041975,0.03982,0.026496,0.032584,0.033107
0.035748,0.042935,0.065355,0.028049,0.028118,0.040995,0.039733,0.026484,0.032672,0.032998
0.035557,0.042383,0.063341,0.028768,0.02813,0.042023,0.039946,0.026349,0.032591,0.03354
0.035042,0.042207,0.059885,0.028498,0.028086,0.042076,0.039574,0.026441,0.032098,0.033128
0.035042,0.039801,0.056821,0.028269,0.028064,0.041233,0.038955,0.026542,0.032232,0.033046
0.035007,0.042541,0.055718,0.028008,0.027762,0.042032,0.038432,0.026214,0.032357,0.033262
0.034806,0.040114,0.055807,0.028212,0.027893,0.040614,0.039217,0.026494,0.032697,0.033017
0.034242,0.041789,0.055363,0.028405,0.0277,0.041887,0.039371,0.026289,0.032463,0.033147
0.034502,0.041654,0.053145,0.028403,0.027648,0.041841,0.040191,0.026386,0.0327,0.033355
0.036165,0.04406,0.063736,0.028111,0.028022,0.042631,0.040738,0.02658,0.033114,0.033661
