0.059633,0.039354,0.029187,0.039652,0.039617,0.039163,0.03304,0.037327,0.038706,0.036952,0.038224,0.032836,0.03882,0.019741,0.025332
0.056309,0.037885,0.028995,0.038267,0.039889,0.037817,0.033187,0.036432,0.038882,0.037016,0.041922,0.030698,0.035689,0.020127,0.025383
0.053419,0.039132,0.029291,0.037057,0.038432,0.039256,0.032967,0.035817,0.038863,0.035177,0.042404,0.032175,0.04075,0.020059,0.027343
0.04971,0.038318,0.02919,0.037689,0.036885,0.039333,0.033388,0.035099,0.038095,0.034543,0.041993,0.032038,0.041072,0.020223,0.028843
0.049074,0.041174,0.029415,0.037987,0.035138,0.039153,0.032029,0.035622,0.040149,0.035189,0.039263,0.032207,0.040748,0.020118,0.027159
0.04843,0.039852,0.029285,0.039494,0.035272,0.039568,0.031549,0.035281,0.039259,0.035383,0.03711,0.031241,0.038222,0.019742,0.028021
0.045705,0.039552,0.028884,0.038832,0.039149,0.039766,0.031833,0.034134,0.037534,0.037382,0.038747,0.030369,0.037911,0.019782,0.026052
0.044329,0.038378,0.029329,0.039843,0.039753,0.038791,0.031753,0.036,0.035694,0.33038,0.03899,0.031559,0.038561,0.01982,0.02514
0.04318,0.03822,0.029733,0.0384,0.039332,0.038192,0.032088,0.035665,0.03568,0.42109,0.041143,0.031263,0.034973,0.020022,0.025101
0.042706,0.037402,0.02955,0.036881,0.03665,0.038394,0.031508,0.036513,0.037234,0.38652,0.042039,0.031506,0.042257,0.019786,0.025374
0.041021,0.038498,0.029264,0.037942,0.035399,0.038823,0.031295,0.037597,0.035835,0.41348,0.040078,0.032545,0.04092,0.019771,0.028147
0.041638,0.03976,0.029789,0.03856,0.035144,0.038628,0.032084,0.036616,0.038337,0.26224,0.03834,0.032684,0.040039,0.019967,0.028018
0.040384,0.041859,0.02951,0.039249,0.038507,0.039616,0.032136,0.036404,0.037898,0.47288,0.038786,0.031894,0.037611,0.019901,0.028066
0.039595,0.038968,0.029391,0.039335,0.039528,0.039976,0.032639,0.035181,0.035791,0.37273,0.037704,0.030769,0.037199,0.019837,0.027416
0.038754,0.039509,0.029086,0.039743,0.03965,0.039192,0.032731,0.034708,0.034205,0.63688,0.04048,0.030239,0.037617,0.020059,0.025466
0.03902,0.038614,0.028965,0.038598,0.037335,0.039071,0.032339,0.035534,0.035737,0.54177,0.041445,0.032349,0.036577,0.020143,0.025097
0.038329,0.036644,0.028964,0.037672,0.036025,0.038381,0.032107,0.035151,0.035304,0.27722,0.042377,0.030433,0.04065,0.019854,0.025373
0.038333,0.036941,0.028955,0.037409,0.034342,0.039195,0.031719,0.035702,0.035845,0.17853,0.039797,0.031999,0.040798,0.020007,0.027081
0.040214,0.037742,0.028908,0.038075,0.037703,0.038292,0.031464,0.036133,0.03827,0.14642,0.036904,0.032259,0.040688,0.020322,0.029057
0.038785,0.041363,0.028957,0.039103,0.039332,0.039444,0.031349,0.036425,0.03806,0.11684,0.038685,0.032328,0.040417,0.019897,0.026937
0.038218,0.03958,0.029067,0.040021,0.039915,0.039244,0.031237,0.03623,0.03508,0.094608,0.037237,0.031503,0.038569,0.019896,0.028241
0.03726,0.039263,0.028991,0.039591,0.037364,0.039443,0.031327,0.035621,0.033505,0.07888,0.040232,0.030553,0.038128,0.020118,0.026172
0.037004,0.038987,0.029317,0.038753,0.035138,0.038511,0.031593,0.034931,0.034005,0.069558,0.041139,0.032073,0.036746,0.020078,0.025235
0.037292,0.037732,0.029317,0.037093,0.034149,0.03792,0.032498,0.034658,0.035635,0.062741,0.040518,0.03132,0.041304,0.019877,0.025267
0.038029,0.037617,0.029801,0.03702,0.036685,0.03859,0.032531,0.034179,0.034481,0.059132,0.039648,0.031847,0.040361,0.019818,0.025816
0.038562,0.038848,0.029467,0.038203,0.037841,0.03868,0.032181,0.035926,0.036949,0.056363,0.03803,0.032563,0.039683,0.019778,0.028954
0.037656,0.039458,0.029533,0.039647,0.039448,0.03844,0.032332,0.035617,0.036622,0.054537,0.038115,0.031988,0.038152,0.019773,0.02737
0.037098,0.040503,0.029345,0.039563,0.038045,0.038869,0.032162,0.037224,0.034509,0.053022,0.039347,0.031599,0.03721,0.019766,0.028622
0.03723,0.039281,0.029064,0.039343,0.03482,0.039577,0.032014,0.037698,0.033137,0.052091,0.040627,0.030452,0.038391,0.019921,0.027211
0.037063,0.039304,0.029113,0.038418,0.035106,0.038978,0.0315,0.036853,0.035376,0.051925,0.041836,0.030343,0.035798,0.019747,0.025507
0.036788,0.038838,0.029338,0.036629,0.036687,0.038028,0.031145,0.035621,0.033735,0.053534,0.040803,0.033194,0.042599,0.019747,0.025212
0.03817,0.037641,0.029248,0.037454,0.03849,0.038253,0.090926,0.035239,0.035075,0.054817,0.03779,0.030617,0.041518,0.019821,0.025287
0.037638,0.038061,0.02933,0.037627,0.039752,0.039572,0.26632,0.035369,0.037649,0.056489,0.038226,0.032137,0.039638,0.019708,0.027026
0.037038,0.038695,0.029172,0.038852,0.038535,0.039239,0.24554,0.034835,0.035933,0.056967,0.037318,0.032383,0.038023,0.019539,0.029521
0.039222,0.041484,0.02912,0.039869,0.037123,0.039674,0.2487,0.035737,0.033736,0.055874,0.038572,0.03231,0.037238,0.019433,0.02736
0.040548,0.039643,0.029166,0.040155,0.035482,0.039869,0.23659,0.035881,0.033345,0.052073,0.039775,0.030828,0.038356,0.020027,0.028609
0.037203,0.039765,0.029316,0.038862,0.035614,0.039604,0.17065,0.037102,0.033728,0.050921,0.041123,0.030244,0.035644,0.019821,0.026653
0.037386,0.038454,0.029453,0.037506,0.038467,0.038911,0.30305,0.036871,0.034717,0.049678,0.040481,0.032644,0.04159,0.019952,0.025632
0.039346,0.037644,0.029808,0.037882,0.039879,0.038047,0.50211,0.037217,0.034392,0.048676,0.037094,0.029909,0.041833,0.019882,0.025572
0.047594,0.036811,0.029927,0.039709,0.040094,0.038664,0.51856,0.036033,0.036688,0.046737,0.03927,0.032044,0.03963,0.019772,0.026374
0.038133,0.037008,0.02972,0.038896,0.037297,0.038309,0.32335,0.035646,0.035973,0.045705,0.036143,0.032465,0.03821,0.019795,0.029483
0.037958,0.041092,0.029559,0.040054,0.035463,0.039403,0.24803,0.035904,0.033869,0.043491,0.039505,0.032678,0.037552,0.01974,0.027444
0.036879,0.039129,0.029154,0.038797,0.034353,0.038914,0.14608,0.035081,0.031896,0.041084,0.041695,0.031188,0.038327,0.019796,0.028175
0.037499,0.039486,0.029096,0.038509,0.037117,0.040005,0.14009,0.035714,0.03395,0.04104,0.040472,0.030412,0.035209,0.019928,0.027324
0.036425,0.038578,0.029478,0.037197,0.039857,0.038453,0.12627,0.03542,0.03382,0.039467,0.039144,0.031909,0.04136,0.02004,0.02555
0.038183,0.036595,0.028919,0.037284,0.039948,0.038284,0.11381,0.036497,0.03471,0.041,0.03624,0.030779,0.041246,0.019866,0.025171
0.037504,0.038627,0.029035,0.037346,0.038062,0.037848,0.098973,0.03727,0.036956,0.040254,0.039158,0.031598,0.039896,0.020029,0.025492
0.037171,0.039709,0.029204,0.03808,0.035587,0.038501,0.092653,0.037321,0.035319,0.040223,0.036889,0.031781,0.039189,0.019798,0.027492
0.03693,0.040406,0.028745,0.040011,0.034359,0.03889,0.084926,0.036385,0.03328,0.038596,0.040519,0.032709,0.037135,0.019724,0.028342
0.036983,0.039037,0.028963,0.039634,0.037539,0.03955,0.080846,0.035837,0.032023,0.03802,0.041489,0.031566,0.037804,0.019522,0.027771
0.037312,0.040124,0.029629,0.038492,0.15779,0.040335,0.076396,0.034856,0.033975,0.038156,0.040634,0.031936,0.036248,0.01959,0.027635
0.037938,0.047772,0.030035,0.037926,0.36212,0.038924,0.073904,0.034469,0.033065,0.038555,0.038901,0.034081,0.040907,0.019834,0.025745
0.037781,0.04825,0.035383,0.037586,0.49478,0.03842,0.069863,0.03629,0.035175,0.038367,0.036162,0.033567,0.041396,0.020007,0.02562
0.03594,0.038552,0.037757,0.038143,0.34295,0.037925,0.065804,0.036728,0.037351,0.039549,0.038004,0.032954,0.03982,0.020331,0.025688
0.036706,0.039394,0.033873,0.038063,0.2737,0.03919,0.062087,0.036848,0.035027,0.039308,0.038101,0.032816,0.038081,0.020147,0.027104
0.036615,0.044354,0.033162,0.040517,0.29933,0.038663,0.058199,0.036053,0.034002,0.038351,0.039591,0.032738,0.038843,0.019996,0.029434
0.036911,0.043701,0.033304,0.039088,0.28934,0.039869,0.054762,0.036541,0.032677,0.038785,0.040823,0.031707,0.036864,0.019887,0.02699
0.037727,0.044724,0.032871,0.038866,0.30014,0.039465,0.054444,0.035974,0.032319,0.038483,0.04014,0.030218,0.039061,0.019905,0.027914
0.038323,0.042297,0.03018,0.037786,0.21917,0.039777,0.050299,0.034842,0.034701,0.037758,0.038225,0.029925,0.03967,0.019963,0.026336
0.037254,0.040766,0.030329,0.037712,0.19435,0.037796,0.04845,0.0348,0.033153,0.037896,0.037437,0.032964,0.040685,0.019803,0.02534
0.037204,0.040022,0.029794,0.0374,0.15057,0.038161,0.048025,0.034405,0.036365,0.044888,0.037857,0.030796,0.039302,0.019828,0.025113
0.03674,0.039452,0.029934,0.037937,0.12037,0.038829,0.046507,0.035078,0.036278,0.44752,0.039126,0.032232,0.037106,0.01986,0.025631
0.036712,0.039814,0.029975,0.039756,0.10263,0.038946,0.04484,0.035141,0.034046,0.478,0.041294,0.032687,0.037617,0.019917,0.028117
0.036524,0.042358,0.029732,0.03856,0.087747,0.039193,0.043506,0.036281,0.03212,0.43026,0.041409,0.031971,0.036173,0.020089,0.028589
0.036704,0.040277,0.029945,0.038885,0.075225,0.039393,0.042753,0.036559,0.032019,0.35356,0.039956,0.03087,0.040149,0.019991,0.027689
0.038335,0.040319,0.029632,0.037288,0.063574,0.039699,0.041668,0.037333,0.034448,0.22306,0.037626,0.030062,0.041341,0.019821,0.027728
0.037643,0.03849,0.029529,0.037456,0.056597,0.038871,0.04131,0.035832,0.032781,0.46735,0.037899,0.03298,0.041447,0.020005,0.025805
0.03614,0.03747,0.029217,0.037829,0.053962,0.039038,0.042556,0.035285,0.035534,0.35961,0.037058,0.030309,0.038519,0.019641,0.02511
0.035965,0.037377,0.029137,0.037742,0.054685,0.038811,0.042275,0.034824,0.036288,0.49295,0.039065,0.032074,0.036028,0.019677,0.025164
0.036196,0.037605,0.029335,0.039764,0.053819,0.038854,0.041886,0.034847,0.033876,0.43714,0.040657,0.032212,0.038133,0.019644,0.026976
0.036431,0.038723,0.029457,0.038659,0.053495,0.038148,0.041293,0.035229,0.031872,0.29499,0.041038,0.032315,0.036106,0.020048,0.029291
0.036468,0.04033,0.029454,0.03876,0.049763,0.038765,0.040142,0.035475,0.031595,0.19622,0.039286,0.030944,0.040137,0.020149,0.02686
0.038297,0.03934,0.029062,0.037323,0.045535,0.038738,0.040671,0.036548,0.034301,0.15672,0.037352,0.030097,0.041283,0.020069,0.027543
0.037311,0.039402,0.029441,0.036926,0.045563,0.038778,0.040594,0.036642,0.033267,0.12704,0.038146,0.032908,0.040252,0.019896,0.025864
0.036332,0.038016,0.029332,0.037335,0.04783,0.037426,0.040242,0.036986,0.036169,0.10725,0.036876,0.03027,0.038539,0.021128,0.025323
0.035804,0.036594,0.029785,0.037474,0.049832,0.038555,0.039428,0.03548,0.036142,0.093499,0.038774,0.032238,0.037291,0.030228,0.025058
0.035872,0.0375,0.029736,0.039765,0.049135,0.0384,0.039301,0.035684,0.033852,0.088354,0.040802,0.032087,0.037044,0.076937,0.025963
0.03643,0.037473,0.029316,0.038674,0.044838,0.037761,0.03803,0.034919,0.03259,0.080105,0.040934,0.031794,0.037556,0.090191,0.029527
0.036941,0.039749,0.030685,0.038572,0.044713,0.038907,0.036719,0.03554,0.031218,0.076085,0.038821,0.030763,0.039815,0.049745,0.026661
0.037002,0.038371,0.029401,0.03759,0.041436,0.0396,0.03609,0.034575,0.03453,0.073343,0.038112,0.030975,0.041617,0.069964,0.027823
0.03762,0.039517,0.02956,0.037197,0.04537,0.039585,0.036277,0.035923,0.032371,0.068657,0.039518,0.030909,0.040886,0.11976,0.29786
0.035877,0.038295,0.029548,0.037453,0.047324,0.038424,0.038295,0.035084,0.036043,0.065977,0.036802,0.032915,0.040166,0.10673,0.47463
0.036493,0.03668,0.029591,0.03799,0.044764,0.0375,0.037547,0.037715,0.036661,0.060617,0.039923,0.030844,0.036998,0.094471,0.46384
0.035832,0.036348,0.029238,0.039014,0.042426,0.038233,0.033661,0.036738,0.034178,0.061261,0.042022,0.03212,0.036773,0.079117,0.31523
0.035963,0.037394,0.029264,0.038414,0.039019,0.037877,0.032653,0.036711,0.031614,0.061889,0.040284,0.032471,0.037463,0.051858,0.15649
0.035898,0.040901,0.028901,0.038485,0.038475,0.039767,0.033283,0.03566,0.031625,0.058563,0.039194,0.032444,0.036423,0.037883,0.18168
0.038137,0.03967,0.029016,0.037598,0.042597,0.039804,0.033103,0.034898,0.034044,0.057366,0.035373,0.030526,0.041594,0.033725,0.16687
0.0365,0.038815,0.028663,0.036553,0.043223,0.039993,0.032872,0.034657,0.032325,0.055298,0.038912,0.029426,0.0411,0.028928,0.14962
0.035995,0.038625,0.029097,0.037089,0.043526,0.03773,0.032523,0.034728,0.035225,0.052383,0.03827,0.032581,0.039181,0.027297,0.12267
0.035461,0.036977,0.029174,0.037891,0.042898,0.037887,0.032096,0.035095,0.036465,0.050541,0.040154,0.031035,0.037898,0.02626,0.10755
0.035848,0.036597,0.029501,0.040079,0.036466,0.038503,0.032206,0.035332,0.034581,0.050849,0.041296,0.032288,0.037001,0.024693,0.10043
0.03598,0.037375,0.029627,0.038133,0.038485,0.038651,0.031459,0.036182,0.032495,0.050794,0.039866,0.032038,0.037444,0.023928,0.085098
0.03573,0.039148,0.02964,0.039173,0.041308,0.039334,0.031516,0.036554,0.030769,0.050103,0.038153,0.03206,0.037614,0.022558,0.065938
0.037138,0.039625,0.029583,0.03795,0.043755,0.038836,0.030739,0.036654,0.033974,0.05014,0.038791,0.03001,0.040517,0.022367,0.056292
0.03745,0.038704,0.029583,0.037098,0.045184,0.039888,0.030567,0.036138,0.032519,0.048684,0.036229,0.029823,0.043041,0.021989,0.051522
0.035765,0.038278,0.029062,0.037996,0.04158,0.038689,0.031029,0.035221,0.035522,0.047574,0.039076,0.032418,0.041176,0.021999,0.047702
0.03588,0.037139,0.029047,0.037852,0.036294,0.038459,0.030691,0.035069,0.03635,0.047075,0.040926,0.030583,0.038441,0.021932,0.044587
0.036001,0.03651,0.029031,0.039598,0.038278,0.037675,0.030409,0.03424,0.034233,0.046007,0.041451,0.032139,0.036996,0.021676,0.041576
0.035969,0.036558,0.029333,0.038694,0.039806,0.039031,0.030155,0.034302,0.032379,0.045277,0.039974,0.032117,0.036948,0.021274,0.040219
0.035772,0.037693,0.029316,0.038486,0.041946,0.039479,0.0303,0.035354,0.031329,0.043884,0.037706,0.031899,0.037242,0.020987,0.039033
0.036978,0.040214,0.029364,0.037668,0.042124,0.038715,0.030835,0.034787,0.034009,0.043703,0.038661,0.030519,0.04,0.020888,0.037566
0.036061,0.0387,0.029788,0.037076,0.042238,0.038567,0.030595,0.036281,0.031682,0.042909,0.035774,0.030608,0.041042,0.020686,0.036538
0.03649,0.039109,0.029559,0.037442,0.037672,0.03993,0.030846,0.036671,0.035394,0.041502,0.039829,0.031238,0.039084,0.020695,0.035434
0.036033,0.037743,0.02963,0.038006,0.037799,0.038098,0.030557,0.036407,0.036239,0.042602,0.040576,0.031709,0.037927,0.020799,0.033403
0.035717,0.036694,0.029675,0.039066,0.038813,0.038541,0.030771,0.035424,0.03331,0.042299,0.040224,0.031658,0.038318,0.021193,0.032309
0.036071,0.036397,0.02927,0.038971,0.041526,0.038709,0.03149,0.035102,0.031741,0.042315,0.038833,0.031923,0.036861,0.021574,0.031019
0.035899,0.036202,0.029328,0.03917,0.043111,0.037968,0.032053,0.034918,0.030981,0.042368,0.035791,0.032534,0.041511,0.022011,0.030687
0.037701,0.036845,0.029392,0.037782,0.042479,0.03907,0.032462,0.035677,0.033281,0.041157,0.039379,0.031282,0.042141,0.02176,0.030008
0.036536,0.040352,0.029213,0.036604,0.038834,0.039056,0.032954,0.035414,0.032151,0.04049,0.036258,0.030303,0.041145,0.021267,0.029392
0.036364,0.03892,0.028985,0.037455,0.037629,0.03901,0.033715,0.035705,0.035296,0.039707,0.041013,0.030287,0.039102,0.02111,0.029031
0.036275,0.039411,0.029098,0.038216,0.037765,0.037758,0.034234,0.037028,0.036037,0.039956,0.04213,0.032579,0.03771,0.020505,0.028204
0.036218,0.038096,0.029116,0.038756,0.041551,0.038394,0.034721,0.037515,0.033801,0.040864,0.040472,0.031432,0.038189,0.020315,0.027389
0.036057,0.036753,0.028907,0.03947,0.042191,0.038442,0.034416,0.035985,0.03211,0.03953,0.038798,0.031687,0.036859,0.020459,0.027317
0.037442,0.037227,0.02906,0.039683,0.041708,0.037888,0.034262,0.035319,0.0312,0.040261,0.035855,0.032351,0.039725,0.02012,0.027688
0.03724,0.036676,0.029186,0.037814,0.038897,0.038364,0.034295,0.034997,0.03415,0.039223,0.037915,0.032285,0.04156,0.020213,0.027959
0.036073,0.03933,0.029446,0.037165,0.036266,0.039265,0.033273,0.035175,0.031778,0.039166,0.03706,0.03096,0.040676,0.020184,0.027271
0.035845,0.039867,0.029268,0.037237,0.036631,0.03878,0.03269,0.035079,0.034667,0.039303,0.039301,0.030404,0.039788,0.020409,0.027426
0.035499,0.039043,0.029266,0.037438,0.04036,0.038499,0.032799,0.035461,0.03576,0.03921,0.04135,0.033204,0.037885,0.020328,0.026784
0.03599,0.038755,0.02974,0.038572,0.040813,0.037326,0.03272,0.036119,0.034044,0.040124,0.038764,0.030946,0.037789,0.020432,0.025879
0.036484,0.03742,0.029788,0.038919,0.041304,0.037229,0.03243,0.036818,0.031823,0.039291,0.037219,0.031998,0.035118,0.021202,0.025904
0.037359,0.036069,0.029238,0.038589,0.041234,0.037929,0.032328,0.037122,0.032008,0.039604,0.038374,0.031818,0.041174,0.02162,0.025646
0.037684,0.036148,0.029435,0.037852,0.035428,0.038626,0.032375,0.03613,0.032931,0.038267,0.035653,0.032095,0.04262,0.021251,0.026274
0.036162,0.037395,0.029102,0.037283,0.036877,0.038748,0.032075,0.035106,0.033752,0.037379,0.038237,0.030711,0.040436,0.021364,0.025628
0.036082,0.039815,0.029023,0.037125,0.040718,0.039019,0.032032,0.035114,0.035349,0.036459,0.040475,0.030162,0.038886,0.021068,0.025518
0.035849,0.038782,0.029204,0.037393,0.041638,0.038173,0.031827,0.034767,0.034662,0.038085,0.04106,0.033133,0.037363,0.020639,0.025347
0.036145,0.039355,0.028858,0.038204,0.042683,0.036688,0.031822,0.035055,0.032803,0.17588,0.039191,0.029978,0.03699,0.020303,0.024514
0.036678,0.037545,0.028771,0.039368,0.041336,0.03711,0.031688,0.035413,0.031385,0.48186,0.035861,0.032438,0.035385,0.020496,0.025007
0.037105,0.036728,0.02902,0.038408,0.03613,0.037427,0.031657,0.036077,0.031826,0.52461,0.03945,0.032253,0.04171,0.019996,0.024805
0.036838,0.036745,0.029361,0.039148,0.036486,0.037415,0.032068,0.036411,0.034321,0.35631,0.035864,0.032459,0.041505,0.019745,0.025542
0.035543,0.037944,0.02927,0.037785,0.039335,0.038339,0.032233,0.03675,0.032309,0.30776,0.039779,0.030774,0.04037,0.019635,0.025297
0.035755,0.038319,0.029059,0.036618,0.042044,0.038466,0.031849,0.036976,0.035348,0.35708,0.041775,0.029924,0.039544,0.019483,0.025053
0.035591,0.039159,0.029237,0.037196,0.041659,0.039528,0.031875,0.035702,0.035723,0.32936,0.040996,0.030528,0.037748,0.019485,0.025195
0.035399,0.038969,0.029314,0.037389,0.040329,0.038016,0.031283,0.035107,0.033971,0.3993,0.039527,0.031861,0.038657,0.019374,0.024701
0.035952,0.03844,0.029396,0.039847,0.036054,0.037832,0.031197,0.034938,0.032374,0.40131,0.035522,0.031418,0.035223,0.019397,0.024331
0.036226,0.037038,0.029398,0.038266,0.037101,0.038052,0.030754,0.03528,0.030906,0.22508,0.039012,0.032175,0.041542,0.019362,0.024314
