NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.29632,1.3179,1.0289,1.1521,1.0996,1.118,1.1082,1.0485,1.1995,1.2445,1.257,1.1304,1.3375
0.03287,0.25933,0.033972,0.029033,0.02132,0.021767,0.053892,0.024692,0.02051,0.020424,0.029901,0.028119,0.01945
0.0327,0.21092,0.03418,0.029214,0.021668,0.021711,0.050935,0.025024,0.020644,0.020345,0.028227,0.027348,0.01961
0.032578,0.12771,0.033094,0.027736,0.021589,0.021452,0.048211,0.02619,0.02071,0.020246,0.026118,0.0274,0.01931
0.0313,0.096563,0.03197,0.029565,0.02138,0.021508,0.046047,0.026479,0.020565,0.020423,0.025434,0.027717,0.018528
0.030387,0.076623,0.033429,0.031842,0.021513,0.021448,0.04252,0.026015,0.020767,0.020193,0.025001,0.025814,0.018191
0.031206,0.054063,0.030388,0.030806,0.021285,0.021512,0.041436,0.025412,0.020444,0.020275,0.023943,0.027779,0.017842
0.032922,0.049757,0.033719,0.030117,0.021471,0.021294,0.039622,0.025174,0.020474,0.020672,0.023368,0.027917,0.018581
0.033602,0.047447,0.033959,0.028705,0.021482,0.021276,0.035707,0.024299,0.020846,0.020363,0.022336,0.027523,0.017955
0.032228,0.04721,0.034445,0.029635,0.02154,0.02122,0.03392,0.025299,0.021053,0.020175,0.021535,0.027494,0.017948
0.031505,0.04644,0.032487,0.026557,0.021833,0.02115,0.0389,0.026035,0.020785,0.020303,0.02114,0.026456,0.017632
0.031283,0.042368,0.030863,0.030398,0.021896,0.02132,0.10426,0.02594,0.020878,0.020219,0.063141,0.027489,0.017661
0.031172,0.036031,0.033286,0.031807,0.021559,0.021278,0.14345,0.02646,0.020695,0.020273,0.13218,0.027388,0.017095
0.033092,0.032898,0.030073,0.031668,0.021609,0.021331,0.24413,0.02613,0.020642,0.020413,0.17411,0.028973,0.016934
0.033127,0.031401,0.034026,0.030476,0.021263,0.021228,0.33884,0.025668,0.020562,0.020543,0.18949,0.0276,0.017754
0.033133,0.030574,0.034033,0.028307,0.021309,0.021723,0.22662,0.02529,0.020607,0.02053,0.28499,0.027852,0.016968
0.03263,0.03036,0.032861,0.030336,0.021466,0.021763,0.13648,0.026178,0.020563,0.020634,0.33138,0.02757,0.017195
0.032314,0.031847,0.032333,0.02742,0.021396,0.022326,0.08741,0.026471,0.020554,0.021143,0.22537,0.026946,0.017273
0.030533,0.032761,0.031387,0.030348,0.021422,0.021465,0.075746,0.026675,0.020459,0.021389,0.16629,0.026614,0.016881
0.031988,0.034609,0.033924,0.031817,0.021554,0.021873,0.046931,0.026366,0.020358,0.021676,0.092362,0.027921,0.016709
0.032635,0.036281,0.030257,0.03185,0.021294,0.022275,0.053099,0.025591,0.020938,0.021488,0.062063,0.027798,0.016645
0.032362,0.035451,0.033277,0.030325,0.021643,0.022532,0.054109,0.025004,0.020884,0.020874,0.055754,0.027624,0.017433
0.032539,0.033438,0.033345,0.028838,0.021452,0.022083,0.054647,0.026365,0.020905,0.021045,0.049276,0.027141,0.016593
0.030861,0.031428,0.034039,0.030449,0.02127,0.021397,0.052943,0.027149,0.020822,0.02076,0.04841,0.026118,0.016985
0.031711,0.030015,0.031394,0.027243,0.021256,0.021418,0.052414,0.026816,0.020818,0.02083,0.041547,0.027183,0.017017
0.031346,0.028257,0.030831,0.030277,0.021353,0.021615,0.0473,0.026849,0.020674,0.020906,0.037779,0.026353,0.016709
0.0333,0.027051,0.033273,0.031504,0.021332,0.021607,0.045696,0.025869,0.020699,0.020901,0.034874,0.028265,0.01632
0.032883,0.02672,0.030211,0.031273,0.0213,0.021556,0.041107,0.025165,0.020549,0.020724,0.033477,0.027956,0.016231
0.032685,0.025913,0.033726,0.030106,0.021409,0.021347,0.039026,0.025995,0.020719,0.020802,0.030796,0.027476,0.017254
0.032271,0.025568,0.033708,0.027277,0.021758,0.021404,0.036712,0.026459,0.020569,0.020667,0.02868,0.027346,0.01665
0.031077,0.025078,0.034607,0.030335,0.021663,0.021491,0.034526,0.026784,0.020716,0.020337,0.026852,0.027714,0.016909
0.030346,0.024661,0.03196,0.028608,0.021427,0.021519,0.033032,0.02607,0.021,0.020374,0.027057,0.026568,0.016884
