NaN,NaN,NaN,NaN,NaN,NaN
0.39468,1.294,1.2406,1.3334,1.3364,1.7804
0.034004,0.043463,0.034743,0.034709,0.04202,0.023974
0.033806,0.045145,0.035099,0.033704,0.042512,0.023727
0.033382,0.04471,0.034811,0.033419,0.041447,0.023719
0.033408,0.045693,0.03492,0.032954,0.041081,0.023623
0.033586,0.043195,0.034801,0.033024,0.040577,0.023593
0.033232,0.043503,0.034716,0.032594,0.040127,0.023458
0.032438,0.042674,0.034413,0.033282,0.040335,0.023417
0.032319,0.045682,0.034624,0.037985,0.042246,0.023236
0.032631,0.044566,0.034849,0.035648,0.040557,0.023283
0.035221,0.044938,0.035156,0.034625,0.041301,0.023049
0.034265,0.043512,0.035206,0.034441,0.041082,0.022685
0.034337,0.042489,0.034701,0.033225,0.040216,0.022894
0.034094,0.042064,0.034382,0.03296,0.040249,0.022786
0.033557,0.044965,0.034597,0.032921,0.03992,0.022607
0.033383,0.04498,0.034333,0.032322,0.042383,0.022423
0.033269,0.044503,0.034643,0.032955,0.064828,0.022658
0.033476,0.043698,0.035152,0.037169,0.042445,0.022375
0.033409,0.042955,0.03481,0.035828,0.044313,0.022557
0.032817,0.04314,0.035033,0.034988,0.040721,0.022665
0.032329,0.044459,0.035136,0.034521,0.040194,0.022532
0.032423,0.045204,0.035051,0.03312,0.040362,0.022337
0.032542,0.043669,0.034678,0.033183,0.039337,0.022395
0.034916,0.043414,0.034582,0.033075,0.042123,0.022587
0.036512,0.044324,0.034809,0.034398,0.048894,0.022749
0.039957,0.043915,0.035299,0.040605,0.0417,0.022433
0.034695,0.043928,0.034352,0.037458,0.042506,0.022572
0.033661,0.044945,0.035039,0.036036,0.040678,0.022406
0.033481,0.04269,0.035196,0.033825,0.04007,0.022419
0.033579,0.04253,0.035512,0.034293,0.039987,0.022461
0.033727,0.04309,0.035375,0.033359,0.040131,0.022305
0.03347,0.04551,0.034743,0.032774,0.040223,0.022245
0.03267,0.044942,0.034791,0.032859,0.041847,0.0223
0.032328,0.045606,0.034278,0.032633,0.042637,0.022511
0.032304,0.042323,0.034405,0.032692,0.041657,0.022236
0.032817,0.042262,0.034472,0.034509,0.04095,0.022384
0.034274,0.04235,0.034813,0.036444,0.040464,0.022433
0.034506,0.045653,0.034786,0.033717,0.040581,0.022294
0.033903,0.046026,0.035501,0.035242,0.040216,0.022482
0.033853,0.046404,0.034942,0.033732,0.039733,0.022356
0.033957,0.043081,0.035236,0.03328,0.04087,0.022416
0.033658,0.043413,0.034464,0.033042,0.042147,0.022491
0.033396,0.042057,0.034473,0.033011,0.040813,0.022387
0.033998,0.045201,0.034426,0.032393,0.040701,0.022209
0.033194,0.045149,0.034292,0.033824,0.040015,0.022677
0.032767,0.043815,0.033985,0.036743,0.040227,0.022354
0.032533,0.04283,0.03419,0.033713,0.039845,0.022344
0.032259,0.043533,0.034616,0.035079,0.039725,0.02248
0.032735,0.044103,0.035372,0.03371,0.040886,0.022174
0.034418,0.043995,0.034994,0.032944,0.042339,0.022394
0.034359,0.045162,0.035144,0.033273,0.041576,0.022518
0.033836,0.042209,0.034298,0.032781,0.041333,0.022349
0.033706,0.042304,0.034877,0.03241,0.039986,0.022398
0.033711,0.042328,0.034094,0.033049,0.040065,0.022465
0.03352,0.045257,0.033865,0.035804,0.040557,0.022373
0.033621,0.044178,0.033727,0.036044,0.0397,0.022485
0.034236,0.045549,0.034868,0.034266,0.039454,0.022478
0.033294,0.043276,0.034641,0.034398,0.040486,0.022408
0.032805,0.042513,0.034757,0.033332,0.042061,0.02252
0.032425,0.042195,0.034792,0.033221,0.040495,0.022489
0.032308,0.045724,0.034559,0.032999,0.040624,0.022215
0.032902,0.044315,0.034682,0.032585,0.039735,0.022246
0.034497,0.045501,0.034286,0.032569,0.039905,0.022552
0.034581,0.042675,0.034444,0.033933,0.039251,0.022561
0.033779,0.041928,0.034405,0.03764,0.039184,0.022377
0.033647,0.042255,0.033907,0.034994,0.040611,0.022539
0.033909,0.045198,0.035144,0.035035,0.041736,0.02256
0.033509,0.044152,0.035702,0.034349,0.041582,0.022472
0.033297,0.04485,0.035135,0.033271,0.04081,0.022181
0.034097,0.043091,0.035334,0.033114,0.041163,0.022375
0.033512,0.043073,0.03454,0.032933,0.04017,0.022516
0.032426,0.042662,0.034566,0.032497,0.040304,0.02247
0.032171,0.044234,0.034365,0.032535,0.039845,0.022385
0.03222,0.045477,0.034384,0.034817,0.039949,0.0224
0.034289,0.043317,0.03424,0.036054,0.0414,0.022418
0.033795,0.043055,0.034756,0.033998,0.04162,0.02251
0.034448,0.043247,0.034846,0.034651,0.041528,0.022563
0.033913,0.044106,0.034964,0.033764,0.040422,0.022416
0.033853,0.044195,0.035077,0.033185,0.041496,0.02243
0.033428,0.046386,0.034985,0.032711,0.040254,0.022419
0.033649,0.043137,0.034534,0.032687,0.039775,0.02243
0.033857,0.042695,0.034346,0.032476,0.039607,0.022488
0.03368,0.042182,0.034673,0.034025,0.040646,0.022327
0.033225,0.044262,0.034164,0.037497,0.041784,0.022472
0.032408,0.04402,0.033979,0.034903,0.041092,0.022588
0.03243,0.045893,0.035255,0.034948,0.041685,0.022476
0.03202,0.042738,0.034398,0.03337,0.040583,0.022343
0.034854,0.042509,0.035329,0.032675,0.040716,0.022457
0.034011,0.042753,0.034989,0.033045,0.039929,0.022494
0.034108,0.0454,0.034426,0.033086,0.039726,0.022425
0.034333,0.044532,0.034494,0.032749,0.041063,0.022533
0.033824,0.04582,0.034475,0.033022,0.041963,0.022286
0.033573,0.042777,0.034096,0.035684,0.040837,0.02238
0.033773,0.042957,0.033954,0.035977,0.041537,0.022362
0.033802,0.042579,0.033898,0.034368,0.041534,0.022266
0.033306,0.045239,0.034944,0.03433,0.040997,0.022533
0.032825,0.044462,0.035305,0.034107,0.039853,0.022517
0.03243,0.044823,0.034905,0.033786,0.039508,0.022428
0.032244,0.042153,0.035145,0.033298,0.03954,0.022295
0.033327,0.042079,0.034544,0.032474,0.040446,0.022288
0.034114,0.042406,0.034245,0.032623,0.042145,0.022297
0.03459,0.044778,0.034228,0.03399,0.041697,0.02262
0.034143,0.044804,0.033918,0.037937,0.040894,0.022662
0.033895,0.044516,0.034236,0.035014,0.040446,0.022332
0.033962,0.04277,0.034667,0.034829,0.039971,0.022347
0.033493,0.043851,0.034484,0.034387,0.040424,0.022347
0.0332,0.044542,0.035271,0.033516,0.039354,0.022172
0.033827,0.04443,0.034551,0.032874,0.039784,0.022446
0.033114,0.045789,0.034708,0.032418,0.042057,0.022225
0.032332,0.043645,0.034602,0.031974,0.041614,0.022617
0.032275,0.043684,0.034595,0.033137,0.0414,0.022387
0.032655,0.042537,0.034365,0.037891,0.040412,0.022472
0.034358,0.045446,0.033861,0.035911,0.040358,0.022557
0.034538,0.045182,0.034812,0.03456,0.040388,0.022584
0.03408,0.045146,0.034765,0.034086,0.039749,0.022631
0.033714,0.042701,0.03501,0.03345,0.040785,0.022391
0.033717,0.043134,0.035147,0.033011,0.041579,0.022334
0.033546,0.042518,0.034529,0.032764,0.041963,0.022278
0.033253,0.045639,0.034428,0.03265,0.041566,0.022487
0.033912,0.044636,0.03457,0.032354,0.040493,0.022629
0.033217,0.045029,0.034374,0.034618,0.040324,0.022436
0.032636,0.043306,0.034142,0.036526,0.040356,0.022322
0.032479,0.042949,0.034279,0.033911,0.039473,0.022282
0.032273,0.04276,0.034591,0.034768,0.03936,0.022395
0.034608,0.0449,0.035409,0.033874,0.040136,0.02248
0.033939,0.045425,0.035089,0.032988,0.04152,0.022362
0.034249,0.043123,0.035424,0.033716,0.041068,0.022427
0.034197,0.042824,0.034794,0.032841,0.040926,0.022581
0.033568,0.042685,0.033948,0.032429,0.04055,0.02258
0.033612,0.04441,0.034414,0.032836,0.03996,0.02245
0.033969,0.043715,0.034773,0.035797,0.039859,0.022521
0.033808,0.045231,0.034167,0.036028,0.0406,0.022307
0.033199,0.042447,0.034461,0.034463,0.041269,0.022568
0.033072,0.042179,0.034621,0.2431,0.041974,0.022305
0.032989,0.041662,0.035525,0.41809,0.041874,0.022477
0.032243,0.045079,0.034647,0.65157,0.042308,0.02238
0.034044,0.045509,0.034551,0.44418,0.040743,0.022411
0.03383,0.044243,0.034427,0.34502,0.040557,0.02251
0.034688,0.042968,0.034432,0.32347,0.039924,0.022139
0.034315,0.043081,0.033699,0.27061,0.040048,0.022462
0.033455,0.043311,0.033966,0.12607,0.039362,0.022668
