NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.28632,1.1479,1.1994,1.4059,1.3219,1.0505,1.2764,1.16,1.3681,1.1213,1.0309,1.1538
0.027565,0.029396,0.025173,0.036061,0.030126,0.080108,0.029166,0.026647,0.024958,0.035255,0.032219,0.029448
0.027281,0.02899,0.025582,0.034596,0.030558,0.072018,0.02835,0.02613,0.024477,0.034778,0.033173,0.030724
0.02714,0.029011,0.025058,0.034275,0.029153,0.065517,0.028451,0.025991,0.023979,0.032699,0.032956,0.031732
0.02718,0.030107,0.025142,0.034147,0.028169,0.060002,0.027541,0.027302,0.024244,0.03199,0.033469,0.032174
0.027173,0.030099,0.025306,0.033201,0.028331,0.055351,0.028011,0.028554,0.025452,0.031293,0.033395,0.032153
0.027396,0.030405,0.025075,0.032406,0.029396,0.051826,0.028241,0.027084,0.025794,0.030922,0.032429,0.030973
0.027327,0.030286,0.024971,0.032055,0.028956,0.049271,0.028418,0.027984,0.026056,0.036826,0.16929,0.030051
0.027685,0.029531,0.025168,0.032397,0.029787,0.049273,0.029168,0.027166,0.025279,0.034593,0.32019,0.030679
0.027866,0.029205,0.025267,0.031499,0.029653,0.047172,0.07161,0.026808,0.024515,0.041979,0.43391,0.02988
0.02763,0.029285,0.025093,0.03146,0.02941,0.047167,0.1874,0.026357,0.02458,0.039343,0.26266,0.03033
0.027229,0.028914,0.025203,0.031272,0.028268,0.046082,0.15865,0.025869,0.024028,0.034049,0.11234,0.031387
0.19904,0.030799,0.025275,0.031823,0.029545,0.04444,0.1774,0.025946,0.023655,0.032598,0.079733,0.031318
0.43262,0.031492,0.025163,0.13722,0.029775,0.044226,0.1421,0.027318,0.024399,0.032434,0.070332,0.031338
0.37985,0.032238,0.025192,0.43643,0.029992,0.04621,0.11564,0.028184,0.024733,0.031143,0.061729,0.031676
0.27898,0.033849,0.025387,0.47513,0.029913,0.045937,0.22533,0.027027,0.025192,0.032214,0.056929,0.031047
0.29835,0.031911,0.026533,0.40755,0.030036,0.044767,0.34449,0.028873,0.024981,0.036994,0.051603,0.031098
0.40103,0.037847,0.026312,0.20378,0.030012,0.042714,0.51295,0.27993,0.031535,0.033192,0.049886,0.031653
0.43537,0.031519,0.025408,0.14151,0.030175,0.040894,0.35148,0.39343,0.041514,0.04023,0.045004,0.032164
0.21294,0.031447,0.025845,0.10418,0.029355,0.041196,0.15648,0.34767,0.04159,0.042959,0.044195,0.031076
0.21988,0.031081,0.025205,0.087468,0.02947,0.041572,0.14574,0.18994,0.033727,0.034109,0.042992,0.031568
0.14248,0.030816,0.02545,0.075211,0.030353,0.042606,0.10171,0.14427,0.030576,0.03569,0.040754,0.031652
0.090315,0.030626,0.026111,0.065357,0.029705,0.041715,0.070654,0.4224,0.031757,0.035789,0.040474,0.031371
0.080046,0.029196,0.025594,0.061061,0.028852,0.041268,0.056856,0.41578,0.027923,0.03443,0.040509,0.031633
0.07399,0.029303,0.026117,0.053602,0.028653,0.040253,0.049542,0.2467,0.025412,0.038303,0.037812,0.031446
0.07172,0.029034,0.025991,0.049414,0.029324,0.040525,0.045375,0.30593,0.024578,0.033219,0.0367,0.032641
0.070626,0.028451,0.025405,0.044569,0.02965,0.042258,0.040028,0.28107,0.023948,0.036374,0.03848,0.030964
0.063695,0.030976,0.025835,0.043625,0.029425,0.041623,0.037204,0.18694,0.024153,0.035053,0.037057,0.031263
0.060348,0.030556,0.024981,0.04119,0.029506,0.040873,0.035723,0.10843,0.024538,0.032792,0.036637,0.031896
0.055571,0.030275,0.02489,0.038971,0.029233,0.040039,0.034729,0.094906,0.024781,0.032101,0.036927,0.031695
0.051244,0.030367,0.025022,0.037215,0.028208,0.039454,0.033959,0.074543,0.024336,0.031587,0.035055,0.031244
0.048657,0.029655,0.02473,0.036199,0.029023,0.040602,0.033672,0.056282,0.024326,0.031078,0.034198,0.030762
0.046521,0.029231,0.025322,0.034504,0.029057,0.041197,0.03377,0.045417,0.039959,0.030874,0.035951,0.030657
0.044279,0.028614,0.025306,0.033721,0.029022,0.040082,0.032878,0.040812,0.049372,0.033848,0.03545,0.03045
0.042166,0.030027,0.025481,0.034536,0.029462,0.039238,0.032167,0.038942,0.059317,0.036341,0.035671,0.029683
0.039816,0.029902,0.025121,0.032819,0.028754,0.038832,0.032068,0.035568,0.038659,0.26673,0.036357,0.03058
0.038305,0.031005,0.024934,0.032737,0.028804,0.039865,0.031522,0.033224,0.043929,0.41442,0.033862,0.032265
0.038145,0.030461,0.024751,0.033089,0.028673,0.040892,0.031403,0.031908,0.041581,0.22513,0.034935,0.031787
0.036016,0.029353,0.025117,0.031726,0.02891,0.040261,0.031033,0.031617,0.050638,0.3486,0.035198,0.031887
0.03542,0.02926,0.024973,0.090492,0.029165,0.039512,0.031623,0.030512,0.038974,0.3493,0.03519,0.03097
0.03416,0.030304,0.025024,0.40221,0.029915,0.038847,0.031615,0.03065,0.037656,0.28283,0.035586,0.030554
0.0335,0.030449,0.024981,0.51802,0.029075,0.039564,0.03081,0.029779,0.035785,0.1263,0.034981,0.030177
0.032649,0.032939,0.024909,0.31194,0.02884,0.041073,0.030723,0.029532,0.033343,0.08135,0.033654,0.029293
0.032198,0.030853,0.025393,0.21327,0.028274,0.040896,0.031036,0.028951,0.032335,0.071501,0.033258,0.03069
0.03272,0.031839,0.02528,0.19179,0.029103,0.039728,0.030479,0.028631,0.030145,0.06451,0.034527,0.032104
0.031519,0.029727,0.025247,0.12394,0.029427,0.038848,0.03086,0.028255,0.029275,0.053481,0.034721,0.031772
0.032023,0.030389,0.025945,0.082792,0.029294,0.038809,0.032938,0.027592,0.069187,0.048655,0.036424,0.03171
0.031399,0.029832,0.025531,0.063098,0.029471,0.039126,0.032545,0.027829,0.10526,0.046053,0.035261,0.031021
0.031448,0.029046,0.025423,0.052329,0.029097,0.041572,0.032161,0.027699,0.096424,0.041438,0.033614,0.030334
0.030597,0.031109,0.024899,0.045501,0.028511,0.040984,0.031068,0.027972,0.088776,0.04301,0.033354,0.030419
0.030458,0.030455,0.025124,0.041342,0.029211,0.039617,0.030515,0.027913,0.075114,0.047815,0.033565,0.029999
0.030765,0.03075,0.024774,0.037639,0.028667,0.039928,0.029846,0.028306,0.099489,0.044416,0.034085,0.031046
0.031452,0.030252,0.024894,0.03655,0.028989,0.039612,0.029852,0.027541,0.054814,0.042346,0.03489,0.032078
0.030476,0.028974,0.025152,0.034666,0.029432,0.040743,0.030406,0.026917,0.045645,0.043855,0.19181,0.032564
0.030522,0.029128,0.025527,0.033585,0.02907,0.040678,0.030522,0.027358,0.045983,0.042364,0.21576,0.031607
0.029822,0.028734,0.025193,0.032407,0.02824,0.039739,0.03055,0.026411,0.037347,0.042549,0.22625,0.030393
0.029506,0.031377,0.024999,0.032716,0.028669,0.038269,0.031381,0.026301,0.034025,0.03827,0.10748,0.030418
0.029314,0.030079,0.025122,0.032193,0.029283,0.037278,0.030813,0.02714,0.032735,0.0391,0.086947,0.030571
0.02917,0.030535,0.024956,0.031284,0.029728,0.037498,0.030852,0.027064,0.030538,0.04081,0.064987,0.030332
0.029905,0.030381,0.025018,0.031413,0.029754,0.038623,0.030102,0.027252,0.028742,0.039193,0.053943,0.030841
0.029585,0.029391,0.024974,0.03083,0.029374,0.038024,0.029175,0.027337,0.027453,0.039781,0.045236,0.032652
0.029305,0.029476,0.024836,0.030551,0.028929,0.036801,0.029899,0.027142,0.027798,0.037577,0.042263,0.031715
0.10319,0.028454,0.024855,0.030608,0.029362,0.035368,0.030567,0.026171,0.027037,0.036825,0.039334,0.031675
0.49174,0.030629,0.025222,0.030815,0.031583,0.036081,0.030827,0.025958,0.026143,0.03538,0.039312,0.030376
0.45224,0.030069,0.025175,0.031932,0.030432,0.035993,0.031495,0.025609,0.026412,0.035395,0.039906,0.030231
0.31046,0.030282,0.025274,0.03148,0.029805,0.037155,0.030087,0.026353,0.025871,0.033862,0.037909,0.029718
0.26354,0.030151,0.024996,0.031582,0.029315,0.036224,0.030169,0.026879,0.025645,0.036782,0.03603,0.029839
0.30143,0.0291,0.024917,0.031113,0.029208,0.034976,0.030202,0.027375,0.025173,0.039247,0.037637,0.030544
0.16972,0.029045,0.024953,0.030058,0.027973,0.034521,0.029713,0.027148,0.025265,0.038301,0.036776,0.032296
0.10895,0.029135,0.025019,0.029829,0.028009,0.035542,0.029721,0.027325,0.025228,0.037552,0.037325,0.031569
0.082519,0.028811,0.025153,0.028784,0.028705,0.037329,0.030182,0.026784,0.02514,0.036964,0.037385,0.03179
0.072833,0.030015,0.024916,0.029938,0.029549,0.03625,0.030542,0.026502,0.025236,0.035883,0.036219,0.030999
0.062092,0.030021,0.025049,0.028795,0.029688,0.035285,0.030648,0.026173,0.024931,0.03473,0.03456,0.030389
0.055705,0.030434,0.025667,0.029269,0.028684,0.034065,0.032512,0.026749,0.024624,0.037207,0.035742,0.030242
0.050833,0.029555,0.025665,0.028876,0.028763,0.035344,0.032449,0.027208,0.024521,0.039863,0.035696,0.029998
0.047533,0.029209,0.025209,0.028396,0.028783,0.036309,0.030207,0.027157,0.024451,0.038566,0.035843,0.030676
0.045126,0.029348,0.025257,0.028341,0.028713,0.036363,0.029771,0.026894,0.024998,0.037578,0.036142,0.032713
0.042244,0.028679,0.025343,0.028352,0.029182,0.034886,0.03071,0.027094,0.024753,0.03792,0.034904,0.031939
0.040547,0.030185,0.025049,0.029229,0.028907,0.03455,0.031553,0.02698,0.02491,0.038813,0.033447,0.031371
0.038689,0.030134,0.024963,0.028355,0.02951,0.034784,0.029896,0.026762,0.024199,0.037862,0.035018,0.030723
0.036983,0.030183,0.025049,0.027878,0.028611,0.035415,0.030771,0.026562,0.024205,0.03913,0.03554,0.030769
0.037022,0.029956,0.025021,0.028219,0.029019,0.03703,0.030329,0.02624,0.024374,0.036281,0.035909,0.030054
0.035864,0.02927,0.024872,0.027842,0.029464,0.035881,0.030308,0.02624,0.024344,0.034746,0.035075,0.030114
0.035539,0.02912,0.025,0.027271,0.029749,0.034304,0.030824,0.027141,0.024636,0.038583,0.034103,0.030512
0.034988,0.028625,0.024911,0.027111,0.03026,0.034054,0.029399,0.02701,0.024579,0.038189,0.034043,0.032349
0.034646,0.03098,0.025237,0.028111,0.030091,0.035069,0.029638,0.026933,0.024663,0.038873,0.034023,0.032413
0.033711,0.029943,0.025158,0.027587,0.029653,0.036315,0.029972,0.02733,0.024201,0.037607,0.035291,0.032108
0.033608,0.03108,0.025204,0.027294,0.028933,0.03637,0.030159,0.027232,0.024208,0.037406,0.035295,0.03111
0.032897,0.031166,0.025152,0.027708,0.028316,0.035084,0.030888,0.026448,0.02397,0.034989,0.034466,0.03065
0.032791,0.029048,0.024992,0.027525,0.029394,0.033501,0.030675,0.026156,0.024347,0.035207,0.034124,0.030162
0.032452,0.029072,0.024827,0.037331,0.029438,0.034192,0.029721,0.025837,0.025021,0.033492,0.034266,0.030298
0.032155,0.033993,0.024853,0.39331,0.028959,0.034964,0.030243,0.026183,0.024824,0.033469,0.034317,0.030714
0.031979,0.031293,0.024945,0.51028,0.029872,0.035695,0.029591,0.02684,0.025005,0.03772,0.03444,0.032858
0.031876,0.033046,0.024782,0.31556,0.028996,0.034983,0.029748,0.026767,0.024572,0.036594,0.034613,0.032717
0.031065,0.039252,0.024965,0.17677,0.028157,0.034187,0.029812,0.026934,0.024093,0.038414,0.034091,0.031406
0.031164,0.032354,0.024999,0.17831,0.028401,0.034177,0.031035,0.027137,0.024063,0.036995,0.034163,0.030887
0.031485,0.032878,0.02511,0.17751,0.02898,0.034899,0.030746,0.026677,0.024249,0.036353,0.034842,0.030165
0.03081,0.029021,0.025196,0.17151,0.029601,0.03645,0.030106,0.026906,0.02458,0.034616,0.034159,0.081975
0.030563,0.029769,0.02496,0.12294,0.030019,0.035619,0.030207,0.027044,0.024748,0.033719,0.034489,0.11068
0.030544,0.029249,0.026085,0.094303,0.029642,0.034454,0.029921,0.039827,0.024724,0.03334,0.034802,0.34653
0.030628,0.029698,0.025978,0.073549,0.028919,0.034548,0.029655,0.069455,0.025503,0.037607,0.033773,0.46249
0.030542,0.030483,0.025718,0.062732,0.028173,0.034742,0.029828,0.068327,0.026177,0.038189,0.032768,0.4429
0.030293,0.030974,0.025318,0.05859,0.029107,0.035276,0.029856,0.059039,0.024483,0.038267,0.034115,0.26637
0.030584,0.030503,0.024986,0.053671,0.029594,0.035881,0.030676,0.035144,0.024682,0.037638,0.034774,0.13439
0.030199,0.029537,0.024965,0.051671,0.029432,0.034551,0.031012,0.028235,0.024659,0.037585,0.034791,0.064829
0.030506,0.029365,0.02523,0.048931,0.030071,0.033572,0.030344,0.027309,0.02498,0.03532,0.034985,0.051975
