NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.49314,1.6384,1.7533,1.5897,1.2908,1.7039,1.6111,1.6616,1.5251,1.6003
0.033239,0.036203,0.03894,0.057127,0.025953,0.050761,0.042501,0.034526,0.033337,0.036677
0.03321,0.037461,0.04002,0.055836,0.026738,0.04707,0.046564,0.035854,0.034527,0.037527
0.033605,0.039465,0.042953,0.054888,0.028696,0.048093,0.046542,0.038133,0.042566,0.039355
0.060681,0.042421,0.043251,0.053508,0.030974,0.047245,0.054272,0.042543,0.047112,0.33491
0.13123,0.038898,0.039104,0.052484,0.027185,0.04331,0.065413,0.03737,0.040166,0.80195
0.12954,0.039712,0.038557,0.054313,0.02855,0.044089,0.10083,0.03618,0.037865,0.5513
0.088235,0.040712,0.041415,0.054828,0.031621,0.04269,0.046199,0.039285,0.04006,0.39987
0.057881,0.037375,0.037526,0.052132,0.028473,0.040662,0.04469,0.036331,0.035105,0.22917
0.04642,0.038355,0.039267,0.048696,0.027582,0.040817,0.047233,0.034968,0.035866,0.14801
0.052462,0.039337,0.041304,0.048701,0.030556,0.04115,0.046498,0.037119,0.039556,0.13743
0.045991,0.037723,0.040637,0.048263,0.02826,0.041151,0.043964,0.035631,0.038756,0.13785
0.050388,0.037952,0.038511,0.047681,0.03317,0.042375,0.04182,0.035077,0.34963,0.20086
0.055742,0.039359,0.039487,0.050214,0.03464,0.044647,0.046922,0.044134,0.62768,0.21687
0.050335,0.039118,0.038834,0.048374,0.035109,0.04099,0.044823,0.056111,0.42576,0.33488
0.048057,0.037574,0.037435,0.043648,0.049763,0.041386,0.044879,0.039177,0.19856,0.35513
0.050445,0.037224,0.039675,0.044322,0.07623,0.039151,0.045132,0.085554,0.43205,0.29686
0.065789,0.036457,0.040401,0.044506,0.057804,0.039414,0.043309,0.071305,0.55406,0.30788
0.078188,0.036099,0.038967,0.045031,0.03964,0.039326,0.050096,0.040466,0.40688,0.56328
0.081188,0.037585,0.040202,0.047327,0.030962,0.039475,0.068805,0.038635,0.2654,0.49226
0.068869,0.037651,0.038094,0.045833,0.027964,0.039352,0.060953,0.037397,0.18323,0.4176
0.048678,0.037994,0.038688,0.043028,0.02752,0.03805,0.046819,0.034462,0.1422,0.22598
0.044724,0.037752,0.037944,0.041971,0.027348,0.038386,0.04344,0.034665,0.14817,0.16316
0.049099,0.036732,0.037324,0.043859,0.027127,0.039187,0.043249,0.034899,0.13085,0.07738
0.043708,0.036264,0.038333,0.04487,0.026968,0.037135,0.045135,0.034001,0.12146,0.054741
0.049884,0.03651,0.037706,0.046204,0.029686,0.036481,0.04441,0.034106,0.10414,0.044984
0.050378,0.036371,0.038283,0.044609,0.27665,0.038571,0.045674,0.036202,0.22491,0.039095
0.046917,0.037269,0.03995,0.041812,0.38103,0.037337,0.043391,0.039977,0.26555,0.038974
0.042984,0.037022,0.037825,0.041001,0.46852,0.038079,0.042321,0.040976,0.13299,0.037179
0.053599,0.037697,0.037747,0.041586,0.17173,0.038261,0.041874,0.039089,0.32532,0.037381
0.051909,0.037671,0.036779,0.042573,0.15493,0.037329,0.04303,0.03596,0.63687,0.035768
0.051983,0.036643,0.036546,0.046548,0.30224,0.036409,0.045918,0.044843,0.65178,0.035047
0.053304,0.035742,0.038215,0.043086,0.16517,0.037917,0.043463,0.06318,0.45394,0.03508
0.049791,0.036318,0.038751,0.041271,0.17956,0.037039,0.042929,0.042482,0.36063,0.035221
0.04493,0.036998,0.038176,0.038368,0.1342,0.03781,0.043264,0.034099,0.25294,0.035992
0.053202,0.037156,0.039807,0.041156,0.11265,0.037798,0.044456,0.034832,0.17212,0.034371
0.051761,0.037804,0.037717,0.041128,0.11728,0.036832,0.043837,0.034319,0.10836,0.035256
0.051418,0.037834,0.037909,0.044592,0.10505,0.036116,0.046067,0.033238,0.074294,0.034115
0.052847,0.036984,0.037278,0.04249,0.08291,0.037991,0.044739,0.034728,0.058798,0.03474
0.050045,0.036275,0.037517,0.040146,0.075343,0.037276,0.04234,0.033126,0.049676,0.034129
0.046998,0.035637,0.037356,0.038981,0.061871,0.037646,0.041742,0.033722,0.044956,0.034372
0.045029,0.036291,0.037725,0.040555,0.057043,0.038129,0.044423,0.035067,0.041807,0.034292
0.054272,0.036527,0.037866,0.041509,0.05092,0.036791,0.045368,0.034763,0.040281,0.031938
0.045898,0.036973,0.04003,0.045199,0.046956,0.03635,0.044592,0.034115,0.039358,0.032371
0.053852,0.037667,0.037589,0.042331,0.043691,0.037527,0.043073,0.03518,0.038031,0.030921
0.054096,0.037667,0.037653,0.040833,0.041388,0.03706,0.04189,0.033176,0.036401,0.030559
0.047544,0.037513,0.037358,0.039219,0.039596,0.039057,0.042046,0.033733,0.036078,0.029931
0.04394,0.036559,0.036758,0.042086,0.038676,0.036746,0.042671,0.034969,0.035549,0.028758
0.055158,0.036288,0.037325,0.042228,0.036966,0.037219,0.045419,0.03444,0.036158,0.029604
0.050134,0.036156,0.037629,0.04431,0.035039,0.037366,0.043757,0.034974,0.037068,0.030181
0.17479,0.037616,0.038691,0.043388,0.033376,0.037329,0.043275,0.036112,0.037063,0.03052
0.43597,0.03723,0.040087,0.040091,0.032511,0.037446,0.042087,0.034705,0.037536,0.02965
0.57003,0.037926,0.038158,0.037942,0.03146,0.039099,0.049035,0.034144,0.037939,0.031198
0.73953,0.038575,0.03758,0.041364,0.030527,0.036824,0.046488,0.036225,0.037656,0.028685
0.66609,0.037144,0.037299,0.042219,0.030338,0.036968,0.045775,0.035853,0.038183,0.029328
0.445,0.036602,0.03704,0.043302,0.03038,0.03743,0.048312,0.036281,0.037846,0.029531
0.14905,0.036385,0.037777,0.043027,0.029787,0.037146,0.046398,0.03547,0.039563,0.028317
0.093895,0.036003,0.038487,0.039311,0.029952,0.037587,0.043038,0.033442,0.039076,0.028611
0.08624,0.037201,0.038795,0.038802,0.029627,0.038779,0.043287,0.034049,0.040037,0.02694
0.081337,0.037082,0.041039,0.040154,0.029815,0.037225,0.044326,0.03518,0.040824,0.027396
0.077357,0.037891,0.03897,0.039406,0.02949,0.037436,0.044301,0.034494,0.041287,0.026861
0.076381,0.037935,0.038475,0.042112,0.028861,0.038549,0.042587,0.034172,0.040712,0.028215
0.07074,0.03666,0.037384,0.043181,0.028771,0.040895,0.04265,0.035091,0.040586,0.027473
0.067161,0.036617,0.037173,0.13577,0.02859,0.040849,0.044106,0.033963,0.040391,0.026589
0.06966,0.043824,0.045319,1.088,0.0289,0.03806,0.043676,0.034331,0.041022,0.026168
0.069992,0.046054,0.047685,0.39809,0.028878,0.037285,0.043692,0.034406,0.0399,0.027033
0.06909,0.037005,0.038861,0.37085,0.028751,0.036506,0.042808,0.034521,0.03977,0.026749
0.070746,0.037292,0.040775,0.3539,0.028728,0.036861,0.042668,0.034654,0.039636,0.026201
0.072088,0.036984,0.038768,0.23961,0.028014,0.038166,0.043559,0.035119,0.038667,0.025823
0.07114,0.037113,0.037676,0.16964,0.028005,0.038606,0.044477,0.034678,0.038388,0.025103
0.07196,0.037042,0.037702,0.12292,0.028235,0.036463,0.045749,0.034624,0.038487,0.025581
0.070881,0.036449,0.038162,0.10057,0.028472,0.035715,0.059826,0.036183,0.039269,0.12566
0.10654,0.036062,0.037978,0.088707,0.028194,0.036805,0.059164,0.03469,0.03838,0.087316
0.06623,0.035788,0.038577,0.077801,0.028617,0.03796,0.046369,0.035886,0.038802,0.048692
0.064134,0.035236,0.039076,0.071852,0.028047,0.037755,0.043859,0.036714,0.038371,0.094851
0.062713,0.037184,0.039937,0.067564,0.027835,0.038543,0.045574,0.035808,0.038018,0.11067
0.055856,0.036779,0.038791,0.061805,0.027939,0.036447,0.044242,0.035956,0.038072,0.071624
0.053805,0.037668,0.037561,0.058985,0.027897,0.036511,0.042507,0.036031,0.038454,0.056551
0.05249,0.038086,0.038002,0.057888,0.028112,0.037768,0.042537,0.034566,0.038292,0.040136
0.052371,0.037073,0.037423,0.05542,0.027656,0.037025,0.043893,0.034996,0.039181,0.037236
0.051824,0.03673,0.037727,0.052508,0.028314,0.038345,0.043482,0.035196,0.037915,0.034823
0.050127,0.036121,0.037822,0.054661,0.027931,0.037786,0.044343,0.033801,0.03845,0.033639
0.047336,0.035053,0.038258,0.049794,0.027703,0.035835,0.043755,0.035201,0.038376,0.032144
0.046686,0.037242,0.039646,0.048766,0.027769,0.035904,0.042523,0.035561,0.03721,0.030384
0.044981,0.036273,0.038134,0.04973,0.027994,0.037428,0.042879,0.034367,0.037294,0.028155
0.045396,0.037528,0.037982,0.04749,0.028116,0.03665,0.044083,0.034194,0.036675,0.027059
0.044494,0.037398,0.037037,0.046761,0.027828,0.038687,0.045325,0.035244,0.03718,0.027251
0.045003,0.036267,0.037093,0.048377,0.027645,0.037553,0.044223,0.033193,0.0363,0.026689
0.043469,0.035976,0.037782,0.043249,0.027164,0.036833,0.043768,0.033579,0.036478,0.026224
0.045486,0.035936,0.038575,0.043209,0.027748,0.037245,0.043442,0.034735,0.037516,0.024834
0.045348,0.035482,0.038621,0.043239,0.027857,0.037581,0.043226,0.034218,0.037401,0.02384
0.046589,0.037151,0.03999,0.04286,0.027931,0.043289,0.045701,0.034024,0.037106,0.04007
0.043304,0.036461,0.039113,0.043015,0.027933,0.043988,0.045763,0.03519,0.037216,0.059363
0.044626,0.036921,0.03831,0.04544,0.028241,0.037727,0.044475,0.034079,0.035901,0.058645
0.042403,0.036735,0.038467,0.041878,0.027921,0.036748,0.044175,0.035674,0.036575,0.052285
0.043495,0.03581,0.037496,0.0416,0.027594,0.037294,0.043414,0.03583,0.035958,0.046634
0.044193,0.035622,0.037366,0.041312,0.027367,0.036878,0.044017,0.035709,0.036102,0.028163
0.041784,0.035559,0.038204,0.04209,0.027522,0.037534,0.044602,0.034865,0.036881,0.022729
0.041827,0.035061,0.038406,0.042059,0.028017,0.038407,0.04393,0.035631,0.035856,0.022566
0.041516,0.037099,0.039474,0.044304,0.028034,0.036392,0.04325,0.034471,0.035456,0.021697
0.042326,0.037349,0.038094,0.040587,0.027949,0.036752,0.043098,0.034293,0.035175,0.021068
