NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.23157,1.0202,1.0815,0.875,1.1611,0.91394,1.0803,1.1078,1.0271,1.0783,1.1282
0.028087,0.02632,0.022178,0.028288,0.021334,0.025521,0.051682,0.021688,0.02893,0.021532,0.021247
0.027333,0.026288,0.022217,0.027727,0.021153,0.025168,0.048537,0.021646,0.027894,0.020759,0.022296
0.027766,0.027024,0.021936,0.028013,0.021002,0.024392,0.046065,0.020596,0.030462,0.022622,0.021695
0.029317,0.026985,0.021931,0.027475,0.020579,0.023928,0.043801,0.1521,0.029691,0.021678,0.020991
0.030911,0.027783,0.0221,0.027863,0.021213,0.023976,0.042012,0.27837,0.02671,0.02206,0.020631
0.028946,0.027397,0.02197,0.028214,0.021481,0.024695,0.041134,0.26656,0.02769,0.022413,0.022577
0.028497,0.026913,0.022598,0.028431,0.021517,0.025039,0.038983,0.11503,0.02811,0.021773,0.021084
0.028056,0.026103,0.02228,0.028654,0.021542,0.025621,0.0379,0.10565,0.027107,0.021286,0.022365
0.027702,0.026827,0.022244,0.027991,0.021306,0.025667,0.035693,0.091828,0.030028,0.020911,0.021883
0.028028,0.026905,0.022224,0.02782,0.021213,0.02468,0.033597,0.20891,0.028757,0.020576,0.021285
0.029017,0.02749,0.021947,0.027968,0.021027,0.024147,0.032082,0.2521,0.02649,0.022053,0.021092
0.029879,0.0274,0.021856,0.027552,0.020953,0.024467,0.03206,0.18721,0.028874,0.02177,0.021986
0.029147,0.027497,0.021858,0.028175,0.021499,0.024986,0.030969,0.15122,0.029404,0.02253,0.022175
0.028764,0.026047,0.022556,0.027955,0.021512,0.024878,0.030626,0.076244,0.028544,0.02276,0.021337
0.027915,0.025945,0.022237,0.028274,0.021542,0.025281,0.029487,0.059556,0.029565,0.022193,0.022225
0.027831,0.026905,0.022302,0.028413,0.021538,0.025424,0.028401,0.052802,0.028611,0.021723,0.021285
0.027703,0.027184,0.022265,0.028636,0.02162,0.024666,0.028137,0.047995,0.027133,0.021054,0.021174
0.028697,0.027403,0.021693,0.028264,0.021307,0.02393,0.027156,0.044703,0.028573,0.020741,0.020864
0.029716,0.026962,0.021632,0.027691,0.02131,0.024445,0.027385,0.042522,0.029031,0.020798,0.022134
0.028451,0.027498,0.021567,0.028358,0.020821,0.02494,0.027193,0.039525,0.030078,0.022756,0.020992
0.028991,0.026203,0.022226,0.027966,0.020578,0.024779,0.026516,0.037622,0.030166,0.022012,0.021665
0.027266,0.02685,0.022832,0.028298,0.02128,0.025126,0.026737,0.035551,0.027736,0.02253,0.021677
0.027844,0.027872,0.022729,0.028316,0.021363,0.024966,0.026435,0.033779,0.027411,0.0227,0.021175
0.028827,0.026995,0.022039,0.028536,0.021633,0.024994,0.026106,0.031888,0.028069,0.021996,0.021033
0.028262,0.02745,0.021871,0.028752,0.021142,0.024557,0.025627,0.030642,0.028361,0.021338,0.022369
0.029257,0.026588,0.021686,0.028133,0.021358,0.024584,0.025788,0.029739,0.030255,0.020523,0.020855
0.028835,0.026614,0.021997,0.027889,0.021088,0.025671,0.025497,0.02957,0.029335,0.020413,0.022304
0.027921,0.026228,0.022316,0.027893,0.021023,0.02509,0.025883,0.028661,0.027009,0.021752,0.021789
0.027604,0.02677,0.022597,0.027856,0.020706,0.025284,0.025687,0.028477,0.027974,0.022122,0.021236
0.027351,0.027652,0.022622,0.028288,0.020759,0.025235,0.025102,0.028388,0.028768,0.022526,0.020874
0.028743,0.02729,0.022328,0.029076,0.021675,0.024826,0.025301,0.028656,0.028613,0.022859,0.022219
0.029395,0.026938,0.022075,0.02857,0.021464,0.02444,0.025386,0.028265,0.029811,0.022264,0.020745
0.029444,0.026724,0.021687,0.02894,0.021443,0.023989,0.024861,0.028912,0.028631,0.021522,0.021766
0.028529,0.02603,0.02164,0.02865,0.021015,0.024951,0.024499,0.028489,0.026898,0.021257,0.021859
0.027801,0.026259,0.022049,0.02819,0.021136,0.024551,0.024908,0.027541,0.028442,0.020779,0.02122
0.027868,0.027082,0.022554,0.027636,0.021144,0.025422,0.025216,0.027357,0.029202,0.02151,0.021039
0.027609,0.026737,0.022374,0.027361,0.020889,0.025683,0.025131,0.027459,0.028114,0.02244,0.021303
0.028534,0.027699,0.022375,0.028354,0.020668,0.025,0.024874,0.026432,0.029348,0.022219,0.022128
0.030083,0.027207,0.022168,0.02819,0.021602,0.024346,0.02551,0.02666,0.028388,0.022553,0.020564
0.028503,0.026758,0.021788,0.028424,0.021746,0.023835,0.024871,0.026768,0.027198,0.022222,0.021969
0.02778,0.025743,0.021683,0.02833,0.021896,0.025401,0.02455,0.027118,0.02816,0.021657,0.020912
0.027207,0.027078,0.021549,0.028028,0.021373,0.02422,0.024491,0.02722,0.02951,0.021111,0.02072
0.027197,0.027509,0.02219,0.027796,0.021776,0.025239,0.02415,0.026856,0.02937,0.020701,0.020634
0.029253,0.027251,0.02274,0.027766,0.02094,0.025155,0.02449,0.026507,0.029736,0.020461,0.021985
0.028798,0.02703,0.022739,0.02805,0.020772,0.0249,0.024975,0.025946,0.02808,0.022256,0.020508
0.029979,0.02624,0.022253,0.028179,0.020923,0.024747,0.024462,0.026014,0.02767,0.021798,0.022027
0.029198,0.026685,0.021869,0.029029,0.021055,0.023786,0.024801,0.026265,0.028486,0.02256,0.021768
0.028103,0.026606,0.021751,0.028174,0.021445,0.023586,0.024669,0.026963,0.028176,0.022698,0.021379
0.027337,0.02713,0.021899,0.028115,0.021529,0.025021,0.024282,0.027077,0.031082,0.021979,0.020831
0.027427,0.02709,0.021887,0.028003,0.021813,0.025206,0.023791,0.027878,0.029924,0.021531,0.022066
0.02921,0.027206,0.022538,0.027901,0.021317,0.02518,0.023765,0.028844,0.026875,0.020813,0.021262
0.029078,0.027337,0.022157,0.027372,0.021218,0.025285,0.023531,0.028953,0.028985,0.020686,0.022069
0.029045,0.026531,0.022403,0.027612,0.021542,0.024571,0.024097,0.027805,0.029051,0.022665,0.021768
0.028974,0.026703,0.02215,0.028405,0.020688,0.024224,0.023454,0.027965,0.028289,0.021823,0.021482
0.027659,0.026706,0.021792,0.028686,0.021122,0.023942,0.024454,0.027584,0.029914,0.022363,0.020802
0.027872,0.026993,0.021556,0.028594,0.021387,0.025193,0.024501,0.028031,0.028469,0.02274,0.022368
0.028306,0.027172,0.021728,0.028752,0.021293,0.024604,0.024355,0.028294,0.027689,0.022199,0.020893
0.028855,0.026752,0.022259,0.028615,0.021461,0.025394,0.024229,0.028502,0.028816,0.021699,0.022169
0.030155,0.026595,0.022316,0.027965,0.02118,0.025489,0.023876,0.028748,0.029096,0.021269,0.02185
0.028366,0.025882,0.02245,0.027774,0.020891,0.024611,0.024024,0.028823,0.030094,0.020544,0.020921
0.02771,0.02624,0.02229,0.027721,0.020764,0.024179,0.024512,0.028234,0.028543,0.022368,0.020582
0.027502,0.027166,0.021796,0.028432,0.020419,0.024218,0.023592,0.027076,0.026912,0.022045,0.021749
0.027665,0.027498,0.021546,0.028773,0.021347,0.025167,0.024436,0.026766,0.02686,0.022475,0.021417
0.029135,0.027551,0.021864,0.028483,0.021496,0.02496,0.024614,0.026468,0.02827,0.02233,0.021586
0.028782,0.026989,0.02215,0.02864,0.021428,0.025255,0.024135,0.026403,0.027053,0.02199,0.02219
0.02944,0.026646,0.022773,0.028687,0.021489,0.025378,0.023783,0.026663,0.030182,0.021373,0.02155
0.028571,0.026291,0.022794,0.027999,0.020989,0.024752,0.023738,0.026796,0.029302,0.021256,0.020945
0.027622,0.027228,0.02227,0.028445,0.020677,0.024143,0.023601,0.026779,0.027137,0.020435,0.022087
0.028206,0.027321,0.02226,0.028453,0.02076,0.024013,0.023991,0.025734,0.027949,0.020628,0.021463
0.027786,0.027588,0.021833,0.028368,0.020674,0.025419,0.024295,0.025168,0.028926,0.022874,0.021842
0.029125,0.026969,0.022,0.028536,0.02068,0.02455,0.02435,0.025223,0.028128,0.021681,0.022478
0.030078,0.026913,0.022403,0.028755,0.021481,0.025203,0.02433,0.10998,0.029745,0.022488,0.021718
0.028326,0.026715,0.022878,0.028359,0.021297,0.025016,0.023886,0.15442,0.029464,0.022504,0.021705
0.02795,0.027141,0.022916,0.028524,0.021391,0.024492,0.023752,0.13008,0.026873,0.021839,0.021753
0.027741,0.027577,0.022212,0.028325,0.021327,0.023964,0.023518,0.22594,0.028629,0.021347,0.022382
0.027417,0.029019,0.022291,0.027865,0.021073,0.023964,0.023622,0.27329,0.029369,0.021201,0.020965
0.0284,0.027335,0.021901,0.027801,0.021067,0.024908,0.023572,0.22233,0.028311,0.020735,0.022423
0.028784,0.026965,0.021966,0.027395,0.02055,0.024868,0.024182,0.14768,0.029897,0.022455,0.02085
0.029426,0.026209,0.022252,0.029112,0.021217,0.024639,0.023523,0.27693,0.08958,0.021853,0.020666
0.028956,0.026582,0.023227,0.028217,0.021994,0.025028,0.023947,0.15941,0.1355,0.022403,0.020601
0.027995,0.026459,0.02271,0.028637,0.02184,0.025287,0.023685,0.088933,0.11943,0.022361,0.021507
0.02733,0.027107,0.022928,0.02825,0.022,0.024478,0.023824,0.068597,0.18458,0.02191,0.020361
0.027525,0.028289,0.024736,0.028131,0.021645,0.024089,0.023247,0.058551,0.26714,0.021317,0.021723
0.028678,0.027522,0.023113,0.028409,0.021425,0.024568,0.023209,0.050777,0.30146,0.020876,0.021481
0.028496,0.026795,0.02605,0.028211,0.020935,0.025066,0.023217,0.048541,0.30689,0.020365,0.020727
0.028878,0.027014,0.023676,0.028509,0.021157,0.02497,0.02396,0.044865,0.17226,0.02158,0.020889
0.028818,0.026097,0.024045,0.02912,0.021129,0.025083,0.023762,0.044441,0.10183,0.022202,0.021937
0.027761,0.026294,0.023135,0.028527,0.021513,0.025275,0.024121,0.041916,0.079044,0.02227,0.020657
0.027146,0.026957,0.022983,0.028599,0.021684,0.025059,0.023952,0.040207,0.064768,0.022752,0.021821
0.026897,0.027206,0.022887,0.027982,0.021741,0.02426,0.023593,0.038258,0.054934,0.022399,0.020916
0.028337,0.027223,0.022495,0.027959,0.021296,0.023764,0.023657,0.036741,0.047994,0.021626,0.020938
0.02877,0.026867,0.022206,0.027734,0.021156,0.024936,0.023122,0.036229,0.042704,0.021431,0.021249
