NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.51608,1.6402,1.498,1.7182,1.3339,1.4744,1.5574,1.615,1.4008,1.5692
0.023809,0.037706,0.027222,0.021312,0.027706,0.029158,0.013205,0.021763,0.028466,0.029796
0.024538,0.037494,0.027701,0.021028,0.026633,0.028782,0.013408,0.021816,0.030045,0.02826
0.025619,0.035523,0.026498,0.02075,0.025167,0.028392,0.013264,0.078163,0.030478,0.028506
0.039434,0.038053,0.028452,0.021478,0.026687,0.029348,0.01299,0.36365,0.030621,0.030522
0.079379,0.034725,0.028426,0.0209,0.027472,0.030196,0.012873,0.38507,0.028648,0.031464
0.079892,0.038442,0.026369,0.020197,0.027549,0.029704,0.012722,0.2916,0.028051,0.029604
0.040887,0.038368,0.028303,0.020293,0.027526,0.029679,0.012745,0.11914,0.028203,0.029298
0.036476,0.036201,0.025685,0.02004,0.025922,0.028824,0.012709,0.11082,0.029348,0.028523
0.044041,0.036934,0.027883,0.019063,0.026375,0.029159,0.012598,0.12319,0.030956,0.027386
0.047511,0.0349,0.028294,0.01877,0.025857,0.028821,0.0125,0.12494,0.031109,0.029464
0.055767,0.034882,0.025934,0.018129,0.026985,0.029472,0.012636,0.13289,0.028591,0.028972
0.053086,0.035057,0.029339,0.017809,0.027295,0.029564,0.012589,0.1213,0.028137,0.028768
0.05356,0.038116,0.026398,0.0175,0.026489,0.029276,0.012621,0.11183,0.028685,0.028248
0.047242,0.038022,0.02833,0.017071,0.025987,0.028562,0.012723,0.091961,0.029021,0.02777
0.043003,0.037864,0.027993,0.016737,0.026146,0.029168,0.012685,0.080467,0.030632,0.028347
0.03555,0.036253,0.026695,0.016557,0.027041,0.028828,0.012535,0.062897,0.030115,0.028807
0.0343,0.034673,0.027972,0.016342,0.027564,0.029599,0.012393,0.059731,0.02868,0.027674
0.034856,0.034066,0.028073,0.016165,0.027149,0.02938,0.012473,0.058446,0.027823,0.026901
0.034279,0.03454,0.028617,0.024586,0.02584,0.028903,0.01263,0.057285,0.02904,0.15565
0.033446,0.037838,0.02743,0.070445,0.027285,0.028573,0.012413,0.057595,0.029337,0.40833
0.034438,0.038582,0.02775,0.072961,0.027006,0.029076,0.012552,0.056302,0.030188,0.53091
0.0366,0.038195,0.027097,0.015804,0.027087,0.029578,0.012563,0.06008,0.029708,0.37045
0.05803,0.038549,0.028435,0.019353,0.02787,0.029518,0.012486,0.064472,0.028305,0.64028
0.063295,0.037518,0.028637,0.030797,0.02616,0.029372,0.012512,0.054035,0.026589,0.30953
0.038385,0.035025,0.0272,0.030314,0.026555,0.028884,0.012571,0.050372,0.030462,0.24906
0.030305,0.035851,0.028155,0.020842,0.027272,0.02848,0.012412,0.039025,0.030086,0.17062
0.02905,0.037265,0.025442,0.018979,0.02806,0.029591,0.01239,0.035645,0.031449,0.11369
0.029127,0.037563,0.028581,0.016719,0.028177,0.029009,0.01246,0.033022,0.030388,0.15271
0.029323,0.038,0.028593,0.016414,0.026424,0.029521,0.012554,0.031343,0.028126,0.10904
0.030207,0.035076,0.026292,0.016048,0.02517,0.029276,0.012588,0.030269,0.028128,0.10196
0.029346,0.03498,0.028901,0.015836,0.02727,0.028904,0.012575,0.029425,0.030651,0.057218
0.02888,0.034288,0.02778,0.015956,0.027597,0.029466,0.012489,0.028707,0.030836,0.039983
0.028409,0.035651,0.028568,0.015709,0.027043,0.030036,0.012712,0.028465,0.031867,0.036332
0.028933,0.037459,0.027663,0.01566,0.027313,0.029553,0.012636,0.027875,0.030603,0.033877
0.02962,0.037088,0.027799,0.016518,0.025736,0.029755,0.012567,0.027443,0.028923,0.032198
0.030177,0.03778,0.028511,0.016386,0.027113,0.029065,0.012546,0.027011,0.029814,0.033029
0.030191,0.035475,0.028385,0.015729,0.026688,0.028855,0.012694,0.026828,0.033486,0.031849
0.029891,0.03569,0.028937,0.016788,0.026757,0.029199,0.012485,0.026848,0.033696,0.031654
0.029462,0.033717,0.027027,0.017222,0.027872,0.0297,0.012532,0.026341,0.034302,0.031213
0.029701,0.036988,0.028144,0.016481,0.026151,0.030353,0.012597,0.025691,0.033706,0.030766
0.031672,0.038205,0.026398,0.015768,0.026212,0.029963,0.01263,0.025851,0.031661,0.027718
